WH,terminal,shared_buffer,min_wal_size,max_wal_size,effective_cache_size,tput_1,tput_2,tput_3,avg_tput
10,5,128/1024,80/1024,1,4,1279.647584,1401.511816,1316.889825,1332.683075
10,10,128/1024,80/1024,1,4,2234.048767,2306.771646,2330.802842,2290.541085
10,15,128/1024,80/1024,1,4,2920.49546,3142.213259,3147.874491,3070.194403
10,20,128/1024,80/1024,1,4,3555.357861,3815.643828,3818.327726,3729.776472
10,25,128/1024,80/1024,1,4,4097.49974,4348.124414,4417.407789,4287.677314
10,30,128/1024,80/1024,1,4,4533.90391,5004.821912,4884.694628,4807.806817
10,35,128/1024,80/1024,1,4,5025.15702,5296.611682,5253.157185,5191.641963
10,40,128/1024,80/1024,1,4,5261.522398,5757.083682,5685.892695,5568.166258
10,45,128/1024,80/1024,1,4,5409.881741,5892.412288,5860.697082,5720.997037
10,50,128/1024,80/1024,1,4,5455.752701,5973.978351,6069.20298,5832.978011
10,55,128/1024,80/1024,1,4,5561.636268,6058.325703,6047.128272,5889.030081
10,60,128/1024,80/1024,1,4,5826.705407,6094.410128,6155.711712,6025.609082
10,65,128/1024,80/1024,1,4,5697.098788,6190.996756,5796.041369,5894.712304
10,70,128/1024,80/1024,1,4,5794.351531,6155.781286,5879.954158,5943.362325
10,75,128/1024,80/1024,1,4,5657.830437,6216.263512,5752.070178,5875.388042
10,80,128/1024,80/1024,1,4,5645.481707,6086.493654,5778.197641,5836.724334
10,85,128/1024,80/1024,1,4,5476.512231,6000.024765,5680.640975,5719.059324
10,90,128/1024,80/1024,1,4,5469.818842,5965.322205,5691.251162,5708.797403
10,95,128/1024,80/1024,1,4,5024.849384,6009.106973,5554.383548,5529.446635
10,100,128/1024,80/1024,1,4,4970.219286,5895.062475,5517.38697,5460.889577
10,105,128/1024,80/1024,1,4,4935.176203,5764.314655,5311.800747,5337.097201
10,110,128/1024,80/1024,1,4,4592.478551,5685.402017,5238.640582,5172.173717
10,115,128/1024,80/1024,1,4,4775.679106,5706.983333,5244.374304,5242.345581
10,120,128/1024,80/1024,1,4,4537.524391,5644.143481,5122.978438,5101.54877
10,5,128/1024,512/1024,1,4,1344.81521,1402.449952,1332.212935,1359.826033
10,10,128/1024,512/1024,1,4,2329.152751,2299.492621,2337.16124,2321.935537
10,15,128/1024,512/1024,1,4,3076.506788,3145.779707,3097.59901,3106.628502
10,20,128/1024,512/1024,1,4,3698.303041,3827.709882,3749.883985,3758.632303
10,25,128/1024,512/1024,1,4,4176.92521,4446.655969,4339.736639,4321.105939
10,30,128/1024,512/1024,1,4,4573.403722,4890.879603,4710.659352,4724.980892
10,35,128/1024,512/1024,1,4,4971.418081,5290.873714,5171.42873,5144.573508
10,40,128/1024,512/1024,1,4,5365.105316,5756.904944,5243.118971,5455.043077
10,45,128/1024,512/1024,1,4,5551.761531,5861.136857,5305.347262,5572.74855
10,50,128/1024,512/1024,1,4,5457.369121,6110.576102,5881.224212,5816.389812
10,55,128/1024,512/1024,1,4,5650.748268,6211.202184,5817.077123,5893.009192
10,60,128/1024,512/1024,1,4,5786.514018,6094.476756,5863.990214,5914.993662
10,65,128/1024,512/1024,1,4,5801.465811,5957.759914,5865.948634,5875.058119
10,70,128/1024,512/1024,1,4,5701.815527,6022.428174,5808.192473,5844.145391
10,75,128/1024,512/1024,1,4,5815.028112,5934.261841,5667.318496,5805.53615
10,80,128/1024,512/1024,1,4,5652.717224,5910.7971,5685.332862,5749.615729
10,85,128/1024,512/1024,1,4,5592.752675,5978.912606,5613.033203,5728.232828
10,90,128/1024,512/1024,1,4,5458.880981,5903.667978,5508.619845,5623.722935
10,95,128/1024,512/1024,1,4,5024.56269,5826.261103,5439.249938,5430.024577
10,100,128/1024,512/1024,1,4,4235.898287,5758.578042,5374.814353,5123.096894
10,105,128/1024,512/1024,1,4,4690.981277,5713.007012,5263.517119,5222.501803
10,110,128/1024,512/1024,1,4,4853.154857,5668.268763,5207.174814,5242.866144
10,115,128/1024,512/1024,1,4,4677.807085,5631.461245,5234.739159,5181.33583
10,120,128/1024,512/1024,1,4,4433.444687,5563.322968,5246.736282,5081.167979
10,5,128/1024,1,2,4,1333.280909,1324.91021,1408.295963,1355.495694
10,10,128/1024,1,2,4,2398.799166,2381.234278,2355.093945,2378.375796
10,15,128/1024,1,2,4,3296.187019,3235.34912,3271.762178,3267.766106
10,20,128/1024,1,2,4,4019.631808,4055.613932,3968.1731,4014.472947
10,25,128/1024,1,2,4,4558.235268,4600.804876,4544.073698,4567.704614
10,30,128/1024,1,2,4,5263.182689,5196.303465,5281.822849,5247.103001
10,35,128/1024,1,2,4,5805.415966,5820.074725,5880.507422,5835.332704
10,40,128/1024,1,2,4,6500.195132,6659.220089,6328.196544,6495.870588
10,45,128/1024,1,2,4,6630.601236,6533.396735,6587.685497,6583.894489
10,50,128/1024,1,2,4,7068.813762,5514.863122,7176.656504,6586.777796
10,55,128/1024,1,2,4,6888.179103,6776.919289,7108.002251,6924.366881
10,60,128/1024,1,2,4,7048.109789,6764.32395,7415.625251,7076.019663
10,65,128/1024,1,2,4,7347.039824,6853.192981,7358.315947,7186.182917
10,70,128/1024,1,2,4,7129.29693,6928.627214,7245.600837,7101.174994
10,75,128/1024,1,2,4,7114.258975,6960.242944,7446.5507,7173.684206
10,80,128/1024,1,2,4,7420.917357,6829.783568,7080.706283,7110.469069
10,85,128/1024,1,2,4,7219.644807,6826.920619,7109.466972,7052.010799
10,90,128/1024,1,2,4,7099.846707,7084.163377,7191.922815,7125.310966
10,95,128/1024,1,2,4,6992.203936,7052.871741,7122.814426,7055.963368
10,100,128/1024,1,2,4,6967.122978,6864.72375,6966.115504,6932.654077
10,105,128/1024,1,2,4,6702.010697,6803.001306,6860.113897,6788.3753
10,110,128/1024,1,2,4,6690.671829,6615.716197,6489.79306,6598.727029
10,115,128/1024,1,2,4,6495.607149,6522.926769,6032.182754,6350.23889
10,120,128/1024,1,2,4,6233.960077,6107.494732,6026.403832,6122.619547
10,5,128/1024,1,4,4,1349.329056,1394.316195,1349.28215,1364.309134
10,10,128/1024,1,4,4,2437.347706,2513.689048,2413.675934,2454.904229
10,15,128/1024,1,4,4,3413.093452,3427.505048,3142.0433,3327.547267
10,20,128/1024,1,4,4,4215.155945,4192.249774,3909.692616,4105.699445
10,25,128/1024,1,4,4,4835.839409,5014.286726,4644.121691,4831.415942
10,30,128/1024,1,4,4,5645.551059,5594.326669,5324.333258,5521.403662
10,35,128/1024,1,4,4,6231.015203,6354.373655,6271.0171,6285.468653
10,40,128/1024,1,4,4,6936.357181,6911.713112,7048.035501,6965.368598
10,45,128/1024,1,4,4,7374.315092,7424.835414,7335.270466,7378.140324
10,50,128/1024,1,4,4,7564.893629,7579.099946,7615.848852,7586.614142
10,55,128/1024,1,4,4,7623.324768,7682.692862,7584.575237,7630.197622
10,60,128/1024,1,4,4,7748.080478,7706.685256,7681.501145,7712.088959
10,65,128/1024,1,4,4,7705.300698,7651.969315,7620.504197,7659.25807
10,70,128/1024,1,4,4,7550.686497,7775.707722,7620.96622,7649.120146
10,75,128/1024,1,4,4,7765.692857,7491.154708,7668.820459,7641.889341
10,80,128/1024,1,4,4,7728.969707,7627.463283,7775.484986,7710.639325
10,85,128/1024,1,4,4,7286.194308,7487.628292,7677.585598,7483.802733
10,90,128/1024,1,4,4,7165.334769,7229.71286,7206.343516,7200.463715
10,95,128/1024,1,4,4,7260.146624,7054.942807,7218.900576,7177.996669
10,100,128/1024,1,4,4,6013.832273,7119.428627,7038.898911,6724.05327
10,105,128/1024,1,4,4,6940.137693,6772.147235,6888.910504,6867.065144
10,110,128/1024,1,4,4,6743.885538,6818.479821,6903.934501,6822.099953
10,115,128/1024,1,4,4,6719.526261,6834.031345,6909.387886,6820.981831
10,120,128/1024,1,4,4,6774.947491,6793.863984,6832.12076,6800.310745
10,5,128/1024,1,8,4,1334.861219,1317.604844,1406.247084,1352.904382
10,10,128/1024,1,8,4,2471.716059,2367.802583,2446.277513,2428.598718
10,15,128/1024,1,8,4,3469.894809,3179.553185,3355.596135,3335.01471
10,20,128/1024,1,8,4,4164.824143,3998.191006,4241.557973,4134.857708
10,25,128/1024,1,8,4,4978.25851,4560.300249,4954.954301,4831.17102
10,30,128/1024,1,8,4,5670.306626,5445.504321,5684.997181,5600.269376
10,35,128/1024,1,8,4,6408.206401,6311.859995,6303.263208,6341.109868
10,40,128/1024,1,8,4,6821.794857,6982.739366,6945.905495,6916.813239
10,45,128/1024,1,8,4,7311.522182,7477.416216,7397.317582,7395.41866
10,50,128/1024,1,8,4,7593.095193,7584.350913,7670.715311,7616.053806
10,55,128/1024,1,8,4,7690.884733,7496.475925,7749.202014,7645.520891
10,60,128/1024,1,8,4,7749.930101,7633.121519,7695.795986,7692.949202
10,65,128/1024,1,8,4,7701.870436,7650.502014,7765.983644,7706.118698
10,70,128/1024,1,8,4,7788.760439,7618.389951,7770.209495,7725.786628
10,75,128/1024,1,8,4,7732.172814,7740.162153,7810.84309,7761.059353
10,80,128/1024,1,8,4,7793.013183,7751.300686,7920.1109,7821.474923
10,85,128/1024,1,8,4,7577.295364,7558.95307,7674.079475,7603.442636
10,90,128/1024,1,8,4,7205.260255,7541.599765,7624.232536,7457.030852
10,95,128/1024,1,8,4,7035.923155,7425.331641,7555.475524,7338.910107
10,100,128/1024,1,8,4,7093.676787,7521.834958,7418.403425,7344.63839
10,105,128/1024,1,8,4,6832.597882,7208.406011,7328.403047,7123.135647
10,110,128/1024,1,8,4,7050.218591,6947.107002,7156.421001,7051.248865
10,115,128/1024,1,8,4,6720.46847,6972.604679,6942.439492,6878.504214
10,120,128/1024,1,8,4,6860.289479,6787.608529,6576.916757,6741.604922
10,5,128/1024,1,16,4,1417.245013,1331.432281,1402.047379,1383.574891
10,10,128/1024,1,16,4,2442.345683,2422.828059,2484.5976,2449.923781
10,15,128/1024,1,16,4,3358.676139,3380.693836,3382.018398,3373.796124
10,20,128/1024,1,16,4,4134.208888,3957.606306,4182.318482,4091.377892
10,25,128/1024,1,16,4,4930.597464,4562.385692,4962.010123,4818.331093
10,30,128/1024,1,16,4,5774.459995,5223.697719,5766.028702,5588.062139
10,35,128/1024,1,16,4,6193.860918,5898.77421,6228.343546,6106.992891
10,40,128/1024,1,16,4,6910.432237,6490.944686,6933.535083,6778.304002
10,45,128/1024,1,16,4,7340.970639,7252.572774,7495.97339,7363.172267
10,50,128/1024,1,16,4,7319.226222,7615.492336,7583.681497,7506.133352
10,55,128/1024,1,16,4,7612.697905,7632.545476,7559.92956,7601.724314
10,60,128/1024,1,16,4,7766.424905,7568.433666,7739.471502,7691.443358
10,65,128/1024,1,16,4,7545.6658,7745.244026,7675.375057,7655.428294
10,70,128/1024,1,16,4,7538.954023,7535.875607,7746.975887,7607.268505
10,75,128/1024,1,16,4,7705.083307,7385.519546,7556.250548,7548.951134
10,80,128/1024,1,16,4,7682.697349,7673.451992,7813.308672,7723.152671
10,85,128/1024,1,16,4,7624.890069,7778.600147,7442.965124,7615.485113
10,90,128/1024,1,16,4,7534.647074,7591.461149,7561.187658,7562.43196
10,95,128/1024,1,16,4,7566.965649,7471.389901,7477.282374,7505.212641
10,100,128/1024,1,16,4,7442.054455,7270.025062,7369.349402,7360.476306
10,105,128/1024,1,16,4,7362.96072,7228.546561,7105.636107,7232.381129
10,110,128/1024,1,16,4,6787.46672,7018.255012,6690.068938,6831.930224
10,115,128/1024,1,16,4,6518.383651,7000.8855,6200.955217,6573.408123
10,120,128/1024,1,16,4,6523.508994,6589.607517,6635.104787,6582.740433
10,5,128/1024,80/1024,1,8,1308.744244,1400.492955,1292.579243,1333.938814
10,10,128/1024,80/1024,1,8,2277.099,2324.313695,2305.894683,2302.435793
10,15,128/1024,80/1024,1,8,3053.566206,2978.061026,3149.305894,3060.311042
10,20,128/1024,80/1024,1,8,3309.691799,3586.171944,3744.841723,3546.901822
10,25,128/1024,80/1024,1,8,4019.800283,4116.031471,4142.774203,4092.868652
10,30,128/1024,80/1024,1,8,4452.697658,4525.488879,4559.150872,4512.445803
10,35,128/1024,80/1024,1,8,4767.666602,5007.164787,4882.101403,4885.644264
10,40,128/1024,80/1024,1,8,5101.021047,5134.36618,5121.408848,5118.932025
10,45,128/1024,80/1024,1,8,5119.273158,5467.426103,5442.36707,5343.02211
10,50,128/1024,80/1024,1,8,5074.333435,5509.271918,5385.069171,5322.891508
10,55,128/1024,80/1024,1,8,4947.751129,5556.021799,5692.929379,5398.900769
10,60,128/1024,80/1024,1,8,5071.330791,5616.088299,5728.157925,5471.859005
10,65,128/1024,80/1024,1,8,4700.138188,5765.154068,5746.404756,5403.899004
10,70,128/1024,80/1024,1,8,4775.400213,5533.059033,5697.023915,5335.161053
10,75,128/1024,80/1024,1,8,4846.186728,5094.793512,5655.398247,5198.792829
10,80,128/1024,80/1024,1,8,4866.689199,5003.153347,5634.585916,5168.142821
10,85,128/1024,80/1024,1,8,5131.592969,5219.488976,5620.816958,5323.966301
10,90,128/1024,80/1024,1,8,5322.448628,5153.934975,5520.360698,5332.2481
10,95,128/1024,80/1024,1,8,5036.159922,5087.00908,5483.212572,5202.127191
10,100,128/1024,80/1024,1,8,5064.227926,4886.344724,5346.191147,5098.921266
10,105,128/1024,80/1024,1,8,5362.327219,4621.567477,5266.352168,5083.415621
10,110,128/1024,80/1024,1,8,5101.836224,5150.638702,5182.127889,5144.867605
10,115,128/1024,80/1024,1,8,5091.227995,5079.144212,5251.839381,5140.737196
10,120,128/1024,80/1024,1,8,5078.110287,4881.061247,5061.347014,5006.839516
10,5,128/1024,512/1024,1,8,1382.345639,1309.212567,1286.016652,1325.858286
10,10,128/1024,512/1024,1,8,2253.03138,2326.377416,2261.913116,2280.440638
10,15,128/1024,512/1024,1,8,2812.581716,3126.147463,3131.878957,3023.536045
10,20,128/1024,512/1024,1,8,3604.523425,3738.61174,3677.674767,3673.603311
10,25,128/1024,512/1024,1,8,4081.813475,3961.538142,4222.097834,4088.48315
10,30,128/1024,512/1024,1,8,4516.595517,4415.139051,4711.037151,4547.590573
10,35,128/1024,512/1024,1,8,4838.03122,4833.721979,4991.442674,4887.731958
10,40,128/1024,512/1024,1,8,5186.621093,5028.681668,4686.01956,4967.10744
10,45,128/1024,512/1024,1,8,5277.071781,5136.302968,4981.318555,5131.564435
10,50,128/1024,512/1024,1,8,5480.57193,4972.477059,5101.792327,5184.947105
10,55,128/1024,512/1024,1,8,5541.680912,5054.631631,5102.710646,5233.00773
10,60,128/1024,512/1024,1,8,5463.781847,5116.169378,5164.349696,5248.100307
10,65,128/1024,512/1024,1,8,5553.914157,4955.116636,5087.129407,5198.720067
10,70,128/1024,512/1024,1,8,5641.174,5730.497533,5157.024851,5509.565461
10,75,128/1024,512/1024,1,8,5561.62218,5819.214772,5093.290858,5491.375937
10,80,128/1024,512/1024,1,8,5274.103679,5582.268822,4971.370438,5275.914313
10,85,128/1024,512/1024,1,8,5523.802312,5426.68311,4798.285925,5249.590449
10,90,128/1024,512/1024,1,8,5092.464656,5376.971511,5242.194443,5237.210203
10,95,128/1024,512/1024,1,8,4770.430563,5041.232762,5036.716964,4949.460096
10,100,128/1024,512/1024,1,8,4941.465848,4686.186638,4973.346292,4866.999592
10,105,128/1024,512/1024,1,8,4890.393948,4480.03966,4880.438452,4750.290687
10,110,128/1024,512/1024,1,8,4716.701801,4713.190417,4982.029343,4803.973854
10,115,128/1024,512/1024,1,8,4694.680416,4903.157129,4609.176517,4735.671354
10,120,128/1024,512/1024,1,8,4777.308221,4622.336021,4828.332244,4742.658829
10,5,128/1024,1,2,8,1360.393535,1325.901782,1279.668336,1321.987884
10,10,128/1024,1,2,8,2383.652354,2392.190282,2249.503745,2341.782127
10,15,128/1024,1,2,8,3237.476711,3232.714335,3171.806663,3213.999236
10,20,128/1024,1,2,8,3978.756798,3969.384989,3969.413602,3972.518463
10,25,128/1024,1,2,8,4575.061222,4596.487862,4338.214527,4503.254537
10,30,128/1024,1,2,8,5276.276673,5165.001898,4613.432492,5018.237021
10,35,128/1024,1,2,8,5926.061147,5936.18393,5321.826792,5728.023956
10,40,128/1024,1,2,8,6578.962469,6004.310391,6022.817667,6202.030176
10,45,128/1024,1,2,8,6525.078388,6723.684535,6258.069015,6502.277312
10,50,128/1024,1,2,8,6865.967891,7136.508915,6627.706462,6876.727756
10,55,128/1024,1,2,8,7058.534318,7151.146954,7131.356361,7113.679211
10,60,128/1024,1,2,8,7188.924113,7322.293006,7288.88735,7266.70149
10,65,128/1024,1,2,8,5946.049044,7252.328556,7273.51323,6823.96361
10,70,128/1024,1,2,8,6904.610566,7256.091432,7241.728765,7134.143587
10,75,128/1024,1,2,8,6789.156593,7139.893017,7192.44957,7040.499726
10,80,128/1024,1,2,8,6927.322528,7328.093329,7130.385606,7128.600488
10,85,128/1024,1,2,8,5915.298644,7177.211302,7244.241185,6778.917044
10,90,128/1024,1,2,8,6772.91644,7275.153708,7095.320108,7047.796752
10,95,128/1024,1,2,8,6976.580283,7109.111175,7161.39745,7082.362969
10,100,128/1024,1,2,8,6961.545902,6947.008119,6709.3353,6872.629774
10,105,128/1024,1,2,8,6703.980974,6684.44467,6474.643382,6621.023009
10,110,128/1024,1,2,8,6663.474718,6565.803827,6141.737413,6457.00532
10,115,128/1024,1,2,8,6589.479348,6409.872218,6156.600618,6385.317395
10,120,128/1024,1,2,8,5947.136203,6328.86593,6075.879653,6117.293929
10,5,128/1024,1,4,8,1310.601593,1360.410133,1409.71001,1360.240579
10,10,128/1024,1,4,8,2463.768894,2438.39768,2485.362031,2462.509535
10,15,128/1024,1,4,8,3390.986431,3459.452497,3492.619565,3447.686164
10,20,128/1024,1,4,8,4268.795412,4207.967518,4212.090488,4229.617806
10,25,128/1024,1,4,8,4810.623946,5022.933816,4944.553226,4926.036996
10,30,128/1024,1,4,8,5741.679413,5775.376482,5759.903927,5758.986607
10,35,128/1024,1,4,8,6341.167845,6355.629225,6405.605055,6367.467375
10,40,128/1024,1,4,8,7048.715156,6833.46986,7046.679507,6976.288174
10,45,128/1024,1,4,8,7334.417572,7346.846889,7385.90646,7355.72364
10,50,128/1024,1,4,8,7670.123917,7567.140046,7508.614154,7581.959372
10,55,128/1024,1,4,8,7661.832315,7585.806789,7570.225973,7605.955026
10,60,128/1024,1,4,8,7873.762045,7663.151094,7786.791711,7774.568283
10,65,128/1024,1,4,8,7407.916577,7836.153558,7651.543633,7631.871256
10,70,128/1024,1,4,8,7311.273669,7745.502029,7972.172383,7676.316027
10,75,128/1024,1,4,8,7456.042277,7663.669476,7758.854929,7626.188894
10,80,128/1024,1,4,8,7285.459588,7728.42448,7507.321117,7507.068395
10,85,128/1024,1,4,8,7670.653977,7602.227627,7672.555489,7648.479031
10,90,128/1024,1,4,8,7521.223354,7138.060483,7615.96759,7425.083809
10,95,128/1024,1,4,8,7499.671962,7381.688443,7365.133003,7415.497803
10,100,128/1024,1,4,8,7342.307497,7110.198914,7350.269309,7267.591907
10,105,128/1024,1,4,8,7244.036179,6285.221245,7269.24462,6932.834015
10,110,128/1024,1,4,8,7005.248818,6645.678919,7119.943276,6923.623671
10,115,128/1024,1,4,8,6932.477801,6698.020145,6847.716005,6826.071317
10,120,128/1024,1,4,8,6831.513674,6559.707605,6831.328098,6740.849793
10,5,128/1024,1,8,8,1256.512032,1326.255058,1314.82236,1299.196483
10,10,128/1024,1,8,8,2342.773675,2492.561955,2492.879939,2442.738523
10,15,128/1024,1,8,8,3155.560322,3446.838544,3418.983209,3340.460691
10,20,128/1024,1,8,8,3964.411735,4257.48276,4205.493111,4142.462535
10,25,128/1024,1,8,8,4715.385913,4883.643147,4606.260957,4735.096672
10,30,128/1024,1,8,8,5703.048807,5725.740883,5245.828618,5558.206103
10,35,128/1024,1,8,8,6327.225589,6236.941766,5577.368763,6047.178706
10,40,128/1024,1,8,8,6869.273545,6727.022876,6385.544682,6660.613701
10,45,128/1024,1,8,8,7341.449977,7187.928967,6954.707054,7161.361999
10,50,128/1024,1,8,8,7570.215478,7587.396596,7161.366427,7439.6595
10,55,128/1024,1,8,8,7261.865655,7599.962122,7272.473702,7378.100493
10,60,128/1024,1,8,8,7064.047512,7617.601133,7831.710742,7504.453129
10,65,128/1024,1,8,8,7302.693194,7722.900372,7844.356901,7623.316822
10,70,128/1024,1,8,8,7412.710265,7828.102573,7834.987161,7691.933333
10,75,128/1024,1,8,8,7648.883924,7751.219374,7799.663008,7733.255435
10,80,128/1024,1,8,8,7796.768141,7592.575426,7708.449078,7699.264215
10,85,128/1024,1,8,8,7689.676462,7603.706353,7485.472611,7592.951809
10,90,128/1024,1,8,8,7718.419031,7649.764481,7595.113447,7654.43232
10,95,128/1024,1,8,8,7415.49362,7375.852051,7490.724018,7427.356563
10,100,128/1024,1,8,8,7496.51701,6917.758532,7374.66306,7262.979534
10,105,128/1024,1,8,8,7177.990674,6009.640112,7270.658085,6819.429624
10,110,128/1024,1,8,8,7168.305809,6754.722329,7183.071019,7035.366386
10,115,128/1024,1,8,8,6972.027423,6631.428403,7121.740632,6908.398819
10,120,128/1024,1,8,8,6886.806499,6585.275235,6759.975128,6744.018954
10,5,128/1024,1,16,8,1284.206998,1422.54528,1364.582854,1357.11171
10,10,128/1024,1,16,8,2043.549532,2423.974806,2404.592524,2290.70562
10,15,128/1024,1,16,8,3212.605275,3361.450036,3431.543282,3335.199531
10,20,128/1024,1,16,8,4010.130503,4187.068,4242.689862,4146.629455
10,25,128/1024,1,16,8,4880.741344,4847.341419,4968.309422,4898.797395
10,30,128/1024,1,16,8,5691.741989,5678.610792,5785.167575,5718.506785
10,35,128/1024,1,16,8,6220.706184,6297.07601,6230.357759,6249.379984
10,40,128/1024,1,16,8,6912.352179,6968.499594,6921.771862,6934.207878
10,45,128/1024,1,16,8,7310.406721,7292.731876,7435.3269,7346.155166
10,50,128/1024,1,16,8,7453.663249,7190.880006,7485.911982,7376.818413
10,55,128/1024,1,16,8,7677.632546,7566.217533,7707.147153,7650.332411
10,60,128/1024,1,16,8,7738.136568,7652.664444,7207.336152,7532.712388
10,65,128/1024,1,16,8,7719.496969,7672.236274,6364.478136,7252.07046
10,70,128/1024,1,16,8,7801.08268,7728.316445,7702.410481,7743.936536
10,75,128/1024,1,16,8,7655.49192,7705.675693,7633.490742,7664.886118
10,80,128/1024,1,16,8,7629.208626,7661.629784,7725.14279,7671.993733
10,85,128/1024,1,16,8,7657.70895,7542.124859,7696.124214,7631.986008
10,90,128/1024,1,16,8,7660.64597,7626.297394,7555.90404,7614.282468
10,95,128/1024,1,16,8,7572.057865,7236.990067,7364.537589,7391.195174
10,100,128/1024,1,16,8,7328.906363,6984.960312,7312.693846,7208.853507
10,105,128/1024,1,16,8,7040.587877,6969.853653,7179.163265,7063.201598
10,110,128/1024,1,16,8,7032.427949,6970.151756,6948.308499,6983.629401
10,115,128/1024,1,16,8,6983.082474,6926.166124,6843.545763,6917.59812
10,120,128/1024,1,16,8,6846.912881,6550.090957,6743.572521,6713.525453
10,5,128/1024,80/1024,1,16,1282.616515,1343.998284,1307.414032,1311.342944
10,10,128/1024,80/1024,1,16,2224.596056,2335.903608,2257.226187,2272.575284
10,15,128/1024,80/1024,1,16,2991.771576,2992.971282,2971.384084,2985.375647
10,20,128/1024,80/1024,1,16,3599.250628,3552.338832,3466.540813,3539.376758
10,25,128/1024,80/1024,1,16,4068.634911,4041.345764,4044.831992,4051.604222
10,30,128/1024,80/1024,1,16,4492.695609,4453.955189,4483.38743,4476.67941
10,35,128/1024,80/1024,1,16,4791.621767,4815.046505,4865.777398,4824.148557
10,40,128/1024,80/1024,1,16,5195.860566,5234.254666,5196.008097,5208.707776
10,45,128/1024,80/1024,1,16,5225.76467,5368.331048,4766.77081,5120.288842
10,50,128/1024,80/1024,1,16,5198.188329,5205.782993,5372.64449,5258.871937
10,55,128/1024,80/1024,1,16,5250.175898,5140.617773,5445.543251,5278.778974
10,60,128/1024,80/1024,1,16,5328.527098,4840.951951,5526.286817,5231.921955
10,65,128/1024,80/1024,1,16,5210.446829,5189.394472,5265.202435,5221.681245
10,70,128/1024,80/1024,1,16,5339.677103,5154.843984,5110.91375,5201.811612
10,75,128/1024,80/1024,1,16,5359.209788,4918.579726,5128.247487,5135.345667
10,80,128/1024,80/1024,1,16,5031.295362,5102.721858,5166.920038,5100.312419
10,85,128/1024,80/1024,1,16,5196.600333,5074.975635,4908.394606,5059.990191
10,90,128/1024,80/1024,1,16,4945.886911,4729.059431,5498.029503,5057.658615
10,95,128/1024,80/1024,1,16,4975.331781,4818.439242,5448.502505,5080.757843
10,100,128/1024,80/1024,1,16,4719.550173,4641.332738,5504.913486,4955.265465
10,105,128/1024,80/1024,1,16,5365.278534,4573.588971,5363.379832,5100.749112
10,110,128/1024,80/1024,1,16,5199.784895,4671.967463,5225.963715,5032.572024
10,115,128/1024,80/1024,1,16,5146.332284,4814.864981,5183.412807,5048.203357
10,120,128/1024,80/1024,1,16,5029.344543,4637.56775,5149.380375,4938.764223
10,5,128/1024,512/1024,1,16,1315.46078,1307.517308,1290.368221,1304.44877
10,10,128/1024,512/1024,1,16,2242.323679,2303.361826,2171.066238,2238.917247
10,15,128/1024,512/1024,1,16,3050.777986,3152.996472,2981.218131,3061.664196
10,20,128/1024,512/1024,1,16,3577.906181,3600.341453,3590.013736,3589.420456
10,25,128/1024,512/1024,1,16,4029.724636,4097.85982,4026.238527,4051.274327
10,30,128/1024,512/1024,1,16,4546.84794,4508.862762,4543.987246,4533.232649
10,35,128/1024,512/1024,1,16,4913.223537,4865.641073,4875.367116,4884.743909
10,40,128/1024,512/1024,1,16,5102.634819,5118.875797,5174.113612,5131.874743
10,45,128/1024,512/1024,1,16,5463.37968,5377.984199,5354.327059,5398.563646
10,50,128/1024,512/1024,1,16,5593.152633,5508.706779,5438.782427,5513.54728
10,55,128/1024,512/1024,1,16,5472.933318,5744.473355,5140.851813,5452.752829
10,60,128/1024,512/1024,1,16,5769.815747,5577.635073,5115.17715,5487.542657
10,65,128/1024,512/1024,1,16,5837.127757,5822.130693,5154.501256,5604.586568
10,70,128/1024,512/1024,1,16,5662.922298,5674.813809,5179.262612,5505.66624
10,75,128/1024,512/1024,1,16,5450.43402,5807.094629,5010.415752,5422.648134
10,80,128/1024,512/1024,1,16,5232.339499,5193.060048,4906.219777,5110.539775
10,85,128/1024,512/1024,1,16,5031.25088,5827.787654,4871.101579,5243.380038
10,90,128/1024,512/1024,1,16,5147.570312,5750.307842,4700.31906,5199.399071
10,95,128/1024,512/1024,1,16,4958.54371,5453.671865,4854.129355,5088.781643
10,100,128/1024,512/1024,1,16,5129.294953,5519.930302,5356.192128,5335.139128
10,105,128/1024,512/1024,1,16,4891.268003,5313.1011,5244.382279,5149.583794
10,110,128/1024,512/1024,1,16,5276.639577,5206.189465,5153.24846,5212.025834
10,115,128/1024,512/1024,1,16,5155.600119,5154.886158,5060.214776,5123.567018
10,120,128/1024,512/1024,1,16,5222.988665,5079.552523,4871.784906,5058.108698
10,5,128/1024,1,2,16,1312.60482,1288.89197,1392.138019,1331.211603
10,10,128/1024,1,2,16,2403.494724,2385.120738,2392.413663,2393.676375
10,15,128/1024,1,2,16,3246.149329,3250.064793,3238.828806,3245.014309
10,20,128/1024,1,2,16,3792.393279,4038.691428,3965.403334,3932.16268
10,25,128/1024,1,2,16,3849.215924,4538.343904,4586.302693,4324.62084
10,30,128/1024,1,2,16,4830.819038,5104.57695,4860.401579,4931.932522
10,35,128/1024,1,2,16,5367.207255,5900.809597,4942.365413,5403.460755
10,40,128/1024,1,2,16,6069.438878,6576.147391,5475.147514,6040.244594
10,45,128/1024,1,2,16,6258.834393,6932.430755,6426.900901,6539.388683
10,50,128/1024,1,2,16,6671.922536,7027.869585,6605.007249,6768.266457
