partition_num,threads,zipf,rw,servers,cross,tput_1,tput_2,tput_3
32,16,0.99,60,2,40,486514.0,540446.0,477370.0
32,16,0.99,60,2,60,491588.0,505663.0,496008.0
32,16,0.99,60,2,80,413726.0,443786.0,421646.0
32,16,0.99,60,2,100,414846.0,414688.0,408541.0
32,16,0.99,100,2,0,3769840.0,3772230.0,3794470.0
32,16,0.99,100,2,20,2790990.0,2817220.0,2813700.0
32,16,0.99,100,2,40,2307680.0,2339490.0,2282460.0
32,16,0.99,100,2,60,1897760.0,1909990.0,1902540.0
32,16,0.99,100,2,80,1669000.0,1701560.0,1667130.0
32,16,0.99,100,2,100,1452640.0,1462320.0,1457880.0
128,2,0.0,0,2,0,93112.1,78556.0,89390.1
128,2,0.0,0,2,20,60612.3,61108.0,58592.9
128,2,0.0,0,2,40,57997.8,47577.9,52309.4
128,2,0.0,0,2,60,44834.2,41634.4,39202.6
128,2,0.0,0,2,80,34774.0,35652.7,34699.2
128,2,0.0,0,2,100,29156.4,32122.7,31586.1
128,2,0.0,0,4,0,102252.0,104788.0,104241.0
128,2,0.0,0,4,20,73425.5,74505.8,73167.2
128,2,0.0,0,4,40,65643.2,63631.3,63085.3
128,2,0.0,0,4,60,55340.9,54016.6,51691.2
128,2,0.0,0,4,80,56908.5,57270.1,57678.6
128,2,0.0,0,4,100,50867.8,48445.8,50855.9
128,2,0.0,0,8,0,122692.0,123914.0,123707.0
128,2,0.0,0,8,20,85552.0,84832.0,86599.5
128,2,0.0,0,8,40,75085.2,70341.9,72267.5
128,2,0.0,0,8,60,68207.7,62913.6,61534.5
128,2,0.0,0,8,80,62283.8,59970.5,59236.8
128,2,0.0,0,8,100,54899.0,52621.7,50909.2
128,2,0.0,20,2,0,112747.0,104679.0,104142.0
128,2,0.0,20,2,20,69285.2,67726.0,71916.3
128,2,0.0,20,2,40,63195.0,65563.1,62247.3
128,2,0.0,20,2,60,49441.6,50892.4,48153.1
128,2,0.0,20,2,80,48672.1,46821.7,42190.5
128,2,0.0,20,2,100,41901.2,36775.9,38880.0
128,2,0.0,20,4,0,135028.0,134163.0,132834.0
128,2,0.0,20,4,20,88527.0,89345.1,92976.8
128,2,0.0,20,4,40,78007.7,74289.9,80149.7
128,2,0.0,20,4,60,67822.6,74224.5,66500.1
128,2,0.0,20,4,80,65319.2,69157.2,70292.3
128,2,0.0,20,4,100,60104.3,61020.0,59245.0
128,2,0.0,20,8,0,151231.0,151277.0,151825.0
128,2,0.0,20,8,20,102224.0,103257.0,105405.0
128,2,0.0,20,8,40,86852.7,84707.7,83399.4
128,2,0.0,20,8,60,77745.8,77795.9,77374.9
128,2,0.0,20,8,80,67515.6,71184.5,70464.6
128,2,0.0,20,8,100,62142.0,61010.2,60980.7
128,2,0.0,60,2,0,187056.0,186818.0,181329.0
128,2,0.0,60,2,20,136822.0,136632.0,137863.0
128,2,0.0,60,2,40,132464.0,124177.0,119313.0
128,2,0.0,60,2,60,111946.0,107074.0,104731.0
128,2,0.0,60,2,80,95363.9,97532.7,92820.8
128,2,0.0,60,2,100,85750.5,88233.2,91730.7
128,2,0.0,60,4,0,242174.0,239633.0,245131.0
128,2,0.0,60,4,20,152687.0,162846.0,155301.0
128,2,0.0,60,4,40,139432.0,147260.0,146202.0
128,2,0.0,60,4,60,124668.0,119466.0,119185.0
128,2,0.0,60,4,80,109641.0,102480.0,113461.0
128,2,0.0,60,4,100,96439.9,100618.0,99115.7
128,2,0.0,60,8,0,266237.0,279392.0,279859.0
128,2,0.0,60,8,20,189377.0,182118.0,180123.0
128,2,0.0,60,8,40,157039.0,155667.0,146294.0
128,2,0.0,60,8,60,123611.0,128670.0,125577.0
128,2,0.0,60,8,80,112275.0,114016.0,111524.0
128,2,0.0,60,8,100,96356.5,99384.4,96885.3
128,2,0.0,100,2,0,982068.0,959608.0,996637.0
128,2,0.0,100,2,20,526857.0,549519.0,552266.0
128,2,0.0,100,2,40,425425.0,424150.0,407804.0
128,2,0.0,100,2,60,340242.0,334957.0,327805.0
128,2,0.0,100,2,80,261621.0,282113.0,279768.0
128,2,0.0,100,2,100,248484.0,244949.0,255750.0
128,2,0.0,100,4,0,1872540.0,1864440.0,1878070.0
128,2,0.0,100,4,20,718112.0,741519.0,730495.0
128,2,0.0,100,4,40,495204.0,481151.0,492036.0
128,2,0.0,100,4,60,365330.0,374785.0,373821.0
128,2,0.0,100,4,80,291630.0,304793.0,314376.0
128,2,0.0,100,4,100,241671.0,261053.0,250411.0
128,2,0.0,100,8,0,3660140.0,3669330.0,3658370.0
128,2,0.0,100,8,20,878008.0,890596.0,910545.0
128,2,0.0,100,8,40,507636.0,508444.0,513320.0
128,2,0.0,100,8,60,397166.0,353509.0,376954.0
128,2,0.0,100,8,80,279897.0,303673.0,294286.0
128,2,0.0,100,8,100,228839.0,240397.0,244357.0
128,2,0.4,0,2,0,87218.3,83246.3,87526.7
128,2,0.4,0,2,20,57788.1,59057.4,59085.2
128,2,0.4,0,2,40,53135.1,51590.9,44646.4
128,2,0.4,0,2,60,39409.6,37285.4,40322.3
128,2,0.4,0,2,80,34822.5,31911.0,33328.0
128,2,0.4,0,2,100,29612.3,29204.0,31015.2
128,2,0.4,0,4,0,105896.0,104925.0,105984.0
128,2,0.4,0,4,20,72424.0,71832.6,71733.4
128,2,0.4,0,4,40,60399.7,62255.3,61076.6
128,2,0.4,0,4,60,55298.2,51041.2,52664.4
128,2,0.4,0,4,80,51895.8,49047.9,50265.7
128,2,0.4,0,4,100,49520.8,44120.9,44282.4
128,2,0.4,0,8,0,118248.0,121858.0,117085.0
128,2,0.4,0,8,20,80840.8,80739.0,82458.0
128,2,0.4,0,8,40,73103.8,67487.5,69139.6
128,2,0.4,0,8,60,58557.4,57769.8,62535.1
128,2,0.4,0,8,80,56482.7,54842.5,58577.6
128,2,0.4,0,8,100,51903.0,50336.0,47811.8
128,2,0.4,20,2,0,107930.0,102546.0,101072.0
128,2,0.4,20,2,20,74252.8,67210.3,72680.6
128,2,0.4,20,2,40,59419.9,60317.5,60383.3
128,2,0.4,20,2,60,50193.9,51201.2,47351.3
128,2,0.4,20,2,80,39660.8,40942.2,43736.6
128,2,0.4,20,2,100,36296.0,37640.0,36737.0
128,2,0.4,20,4,0,129790.0,127668.0,132173.0
128,2,0.4,20,4,20,88316.1,85369.1,85874.0
128,2,0.4,20,4,40,71667.7,74813.2,72953.6
128,2,0.4,20,4,60,66874.4,67593.8,66438.7
128,2,0.4,20,4,80,62263.0,63026.3,62360.7
128,2,0.4,20,4,100,57077.3,58014.2,56806.0
128,2,0.4,20,8,0,148765.0,152083.0,149584.0
128,2,0.4,20,8,20,101919.0,102881.0,101207.0
128,2,0.4,20,8,40,87466.3,80923.0,86959.4
128,2,0.4,20,8,60,72179.5,75514.8,75626.6
128,2,0.4,20,8,80,63185.5,63218.8,66437.0
128,2,0.4,20,8,100,55647.0,57023.7,56249.0
128,2,0.4,60,2,0,180402.0,172916.0,175964.0
128,2,0.4,60,2,20,125221.0,127425.0,124369.0
128,2,0.4,60,2,40,109631.0,111560.0,115406.0
128,2,0.4,60,2,60,103293.0,99343.5,104489.0
128,2,0.4,60,2,80,86315.8,86311.6,87079.4
128,2,0.4,60,2,100,75607.0,75350.8,76181.7
128,2,0.4,60,4,0,232782.0,229920.0,233160.0
128,2,0.4,60,4,20,146787.0,146222.0,153773.0
128,2,0.4,60,4,40,129553.0,119618.0,130135.0
128,2,0.4,60,4,60,117474.0,105052.0,110096.0
128,2,0.4,60,4,80,96906.5,103151.0,102794.0
128,2,0.4,60,4,100,87354.2,82819.1,76887.3
128,2,0.4,60,8,0,269287.0,270973.0,267831.0
128,2,0.4,60,8,20,181119.0,179676.0,169005.0
128,2,0.4,60,8,40,140589.0,142929.0,142953.0
128,2,0.4,60,8,60,120974.0,113534.0,120655.0
128,2,0.4,60,8,80,104012.0,99340.7,100574.0
128,2,0.4,60,8,100,89161.3,87082.7,86313.0
128,2,0.4,100,2,0,725383.0,716460.0,745918.0
128,2,0.4,100,2,20,430622.0,435842.0,424049.0
128,2,0.4,100,2,40,318263.0,314887.0,336894.0
128,2,0.4,100,2,60,282736.0,271741.0,270482.0
128,2,0.4,100,2,80,234252.0,257938.0,241184.0
128,2,0.4,100,2,100,210822.0,218556.0,211507.0
128,2,0.4,100,4,0,1428950.0,1410510.0,1422050.0
128,2,0.4,100,4,20,585726.0,622438.0,633254.0
128,2,0.4,100,4,40,402109.0,401662.0,410632.0
128,2,0.4,100,4,60,313717.0,304435.0,299635.0
128,2,0.4,100,4,80,242276.0,262787.0,242657.0
128,2,0.4,100,4,100,225706.0,205958.0,192003.0
128,2,0.4,100,8,0,2820920.0,2811350.0,2810000.0
128,2,0.4,100,8,20,724840.0,742075.0,728208.0
128,2,0.4,100,8,40,457669.0,438548.0,431774.0
128,2,0.4,100,8,60,324771.0,320277.0,321002.0
128,2,0.4,100,8,80,251076.0,258488.0,244442.0
128,2,0.4,100,8,100,218492.0,203315.0,205252.0
128,2,0.8,0,2,0,87636.1,91410.7,85969.5
128,2,0.8,0,2,20,64004.9,61826.6,63021.2
128,2,0.8,0,2,40,51838.2,54013.3,51255.8
128,2,0.8,0,2,60,43709.7,42661.9,41387.6
128,2,0.8,0,2,80,35137.7,33426.8,34902.0
128,2,0.8,0,2,100,29317.8,30559.6,32433.5
128,2,0.8,0,4,0,110802.0,107544.0,112336.0
128,2,0.8,0,4,20,78483.2,73671.5,79098.4
128,2,0.8,0,4,40,65191.9,65623.8,62893.9
128,2,0.8,0,4,60,56570.6,54172.8,53875.4
128,2,0.8,0,4,80,50207.2,54006.4,52158.6
128,2,0.8,0,4,100,46791.6,46747.6,47651.5
128,2,0.8,0,8,0,127440.0,127266.0,124703.0
128,2,0.8,0,8,20,91627.7,95672.3,92148.6
128,2,0.8,0,8,40,76478.5,73937.2,74263.1
128,2,0.8,0,8,60,65561.1,63654.7,64004.5
128,2,0.8,0,8,80,55092.0,57645.7,56078.1
128,2,0.8,0,8,100,51388.1,49500.8,51706.3
128,2,0.8,20,2,0,109716.0,109340.0,105764.0
128,2,0.8,20,2,20,74693.9,70186.7,76177.1
128,2,0.8,20,2,40,64076.2,61830.1,58247.6
128,2,0.8,20,2,60,51005.1,49673.1,50303.5
128,2,0.8,20,2,80,44817.8,42418.9,44265.0
128,2,0.8,20,2,100,38425.6,40326.6,36702.8
128,2,0.8,20,4,0,137320.0,130404.0,135060.0
128,2,0.8,20,4,20,96162.9,96058.2,93332.7
128,2,0.8,20,4,40,76760.3,76857.7,80951.1
128,2,0.8,20,4,60,75057.6,61604.0,67917.7
128,2,0.8,20,4,80,64057.7,65178.7,65582.2
128,2,0.8,20,4,100,59697.2,59280.8,57419.2
128,2,0.8,20,8,0,153520.0,158906.0,154575.0
128,2,0.8,20,8,20,112377.0,118252.0,111568.0
128,2,0.8,20,8,40,92402.8,89456.4,94253.6
128,2,0.8,20,8,60,79082.7,75425.3,76958.3
128,2,0.8,20,8,80,66780.5,67657.5,66426.0
128,2,0.8,20,8,100,59105.1,55705.9,57520.2
128,2,0.8,60,2,0,187325.0,181903.0,187394.0
128,2,0.8,60,2,20,135522.0,121354.0,127418.0
128,2,0.8,60,2,40,121504.0,121634.0,124419.0
128,2,0.8,60,2,60,106030.0,106315.0,104915.0
128,2,0.8,60,2,80,88358.1,95257.7,93696.3
128,2,0.8,60,2,100,85300.7,76381.0,79659.7
128,2,0.8,60,4,0,247118.0,243319.0,245284.0
128,2,0.8,60,4,20,164825.0,158251.0,162196.0
128,2,0.8,60,4,40,142522.0,133396.0,138151.0
128,2,0.8,60,4,60,115133.0,118216.0,118127.0
128,2,0.8,60,4,80,103295.0,104867.0,102660.0
128,2,0.8,60,4,100,92579.5,85094.7,87807.7
128,2,0.8,60,8,0,286494.0,281306.0,288277.0
128,2,0.8,60,8,20,190727.0,191185.0,182313.0
128,2,0.8,60,8,40,145906.0,148454.0,151748.0
128,2,0.8,60,8,60,119261.0,117128.0,121835.0
128,2,0.8,60,8,80,103867.0,106912.0,99384.6
128,2,0.8,60,8,100,92958.3,88268.6,89933.3
128,2,0.8,100,2,0,838517.0,854692.0,846317.0
128,2,0.8,100,2,20,497198.0,473851.0,488658.0
128,2,0.8,100,2,40,380712.0,381316.0,368502.0
128,2,0.8,100,2,60,297724.0,308685.0,299261.0
128,2,0.8,100,2,80,261788.0,260175.0,265066.0
128,2,0.8,100,2,100,220054.0,222920.0,229269.0
128,2,0.8,100,4,0,1621270.0,1590760.0,1622960.0
128,2,0.8,100,4,20,626971.0,657194.0,658189.0
128,2,0.8,100,4,40,461780.0,446726.0,401354.0
128,2,0.8,100,4,60,342615.0,330033.0,313831.0
128,2,0.8,100,4,80,276963.0,259784.0,251386.0
128,2,0.8,100,4,100,226142.0,231522.0,217764.0
128,2,0.8,100,8,0,3154920.0,3144710.0,3133000.0
128,2,0.8,100,8,20,830736.0,797569.0,811283.0
128,2,0.8,100,8,40,466860.0,465495.0,494693.0
128,2,0.8,100,8,60,365476.0,316049.0,328654.0
128,2,0.8,100,8,80,268837.0,261490.0,275826.0
128,2,0.8,100,8,100,217712.0,213930.0,231371.0
128,2,0.99,0,2,0,96603.5,91696.1,92305.6
128,2,0.99,0,2,20,69602.4,68292.8,64214.6
128,2,0.99,0,2,40,61140.3,60497.6,58068.1
128,2,0.99,0,2,60,44423.4,45437.8,43064.7
128,2,0.99,0,2,80,38166.9,37448.1,38026.1
128,2,0.99,0,2,100,33840.9,32871.8,32912.0
128,2,0.99,0,4,0,109317.0,104155.0,114770.0
128,2,0.99,0,4,20,94421.0,92639.8,91974.7
128,2,0.99,0,4,40,73184.6,72825.5,71645.4
128,2,0.99,0,4,60,59875.5,60394.1,59116.6
128,2,0.99,0,4,80,53645.4,55958.1,56298.5
128,2,0.99,0,4,100,51072.3,50988.3,50232.7
128,2,0.99,0,8,0,135828.0,136404.0,130597.0
128,2,0.99,0,8,20,111513.0,110414.0,111917.0
128,2,0.99,0,8,40,83030.0,83876.9,82781.9
128,2,0.99,0,8,60,72528.2,67337.6,66895.9
128,2,0.99,0,8,80,59557.7,59343.2,61005.8
128,2,0.99,0,8,100,51670.4,50988.2,49093.8
128,2,0.99,20,2,0,115174.0,115588.0,106957.0
128,2,0.99,20,2,20,84678.4,77683.4,75622.8
128,2,0.99,20,2,40,75342.3,73373.3,71825.7
128,2,0.99,20,2,60,54749.1,54187.0,54067.1
128,2,0.99,20,2,80,49274.1,46480.4,46147.7
128,2,0.99,20,2,100,40959.0,41338.0,42406.5
128,2,0.99,20,4,0,142030.0,142372.0,146207.0
128,2,0.99,20,4,20,113361.0,113322.0,109644.0
128,2,0.99,20,4,40,88274.2,87536.7,86744.7
128,2,0.99,20,4,60,81032.0,77239.2,77094.3
128,2,0.99,20,4,80,67127.4,67843.7,66683.3
128,2,0.99,20,4,100,60407.1,57449.8,57694.7
128,2,0.99,20,8,0,169184.0,170071.0,168629.0
128,2,0.99,20,8,20,135601.0,134113.0,135040.0
128,2,0.99,20,8,40,107427.0,106131.0,104361.0
128,2,0.99,20,8,60,84989.4,84891.1,85419.5
128,2,0.99,20,8,80,70216.4,68477.7,64769.5
128,2,0.99,20,8,100,58350.7,59680.1,59639.6
128,2,0.99,60,2,0,198910.0,199829.0,190593.0
128,2,0.99,60,2,20,145630.0,135295.0,132736.0
128,2,0.99,60,2,40,127214.0,127339.0,127053.0
128,2,0.99,60,2,60,115994.0,116913.0,115222.0
128,2,0.99,60,2,80,95502.0,95873.5,94738.0
128,2,0.99,60,2,100,82046.7,86627.5,84888.7
128,2,0.99,60,4,0,256816.0,262527.0,262646.0
128,2,0.99,60,4,20,186747.0,185058.0,186321.0
128,2,0.99,60,4,40,158107.0,156560.0,156370.0
128,2,0.99,60,4,60,126942.0,126002.0,126920.0
128,2,0.99,60,4,80,106513.0,107833.0,104646.0
128,2,0.99,60,4,100,94096.5,96299.5,96518.4
128,2,0.99,60,8,0,314215.0,309908.0,317308.0
128,2,0.99,60,8,20,228921.0,233460.0,229473.0
128,2,0.99,60,8,40,170364.0,166982.0,158718.0
128,2,0.99,60,8,60,139041.0,134412.0,126854.0
128,2,0.99,60,8,80,111455.0,109866.0,108170.0
128,2,0.99,60,8,100,94588.7,96667.5,88449.8
128,2,0.99,100,2,0,986946.0,971670.0,959356.0
128,2,0.99,100,2,20,569050.0,571512.0,549421.0
128,2,0.99,100,2,40,430263.0,439758.0,423100.0
128,2,0.99,100,2,60,348932.0,352981.0,358171.0
128,2,0.99,100,2,80,283980.0,315032.0,286574.0
128,2,0.99,100,2,100,261101.0,259142.0,261760.0
128,2,0.99,100,4,0,1874630.0,1861630.0,1853480.0
128,2,0.99,100,4,20,751166.0,718252.0,742358.0
128,2,0.99,100,4,40,499054.0,486227.0,496184.0
128,2,0.99,100,4,60,358805.0,376150.0,378831.0
128,2,0.99,100,4,80,303927.0,304410.0,312085.0
128,2,0.99,100,4,100,257364.0,258534.0,257488.0
128,2,0.99,100,8,0,3674900.0,3526350.0,3629160.0
128,2,0.99,100,8,20,925088.0,906208.0,933301.0
128,2,0.99,100,8,40,552741.0,570568.0,576522.0
128,2,0.99,100,8,60,417791.0,394754.0,384203.0
128,2,0.99,100,8,80,328212.0,316055.0,315273.0
128,2,0.99,100,8,100,255216.0,266209.0,254010.0
128,8,0.0,0,2,0,301929.0,277551.0,317288.0
128,8,0.0,0,2,20,231842.0,226642.0,202250.0
128,8,0.0,0,2,40,205525.0,156711.0,174739.0
128,8,0.0,0,2,60,169986.0,167044.0,152282.0
128,8,0.0,0,2,80,141309.0,132608.0,150207.0
128,8,0.0,0,2,100,128032.0,125335.0,129040.0
128,8,0.0,0,4,0,357118.0,323100.0,348627.0
128,8,0.0,0,4,20,268262.0,265467.0,270792.0
128,8,0.0,0,4,40,237033.0,235085.0,222216.0
128,8,0.0,0,4,60,197155.0,200822.0,193408.0
128,8,0.0,0,4,80,171580.0,185239.0,176228.0
128,8,0.0,0,4,100,190108.0,169529.0,170141.0
128,8,0.0,0,8,0,0.0,0.0,385120.0
128,8,0.0,0,8,20,302399.0,0.0,296960.0
128,8,0.0,0,8,40,264701.0,257381.0,0.0
128,8,0.0,0,8,60,0.0,222657.0,0.0
128,8,0.0,0,8,80,207408.0,223455.0,201393.0
128,8,0.0,0,8,100,208812.0,200239.0,188273.0
128,8,0.0,20,2,0,358609.0,374958.0,361456.0
128,8,0.0,20,2,20,259848.0,256414.0,246774.0
128,8,0.0,20,2,40,273057.0,232389.0,207421.0
128,8,0.0,20,2,60,196041.0,188016.0,197086.0
128,8,0.0,20,2,80,176558.0,166886.0,175582.0
128,8,0.0,20,2,100,156127.0,153991.0,162076.0
128,8,0.0,20,4,0,439648.0,407688.0,437768.0
128,8,0.0,20,4,20,328370.0,333746.0,326976.0
128,8,0.0,20,4,40,283496.0,287462.0,277969.0
128,8,0.0,20,4,60,245678.0,246679.0,252441.0
128,8,0.0,20,4,80,243997.0,252781.0,265118.0
128,8,0.0,20,4,100,227865.0,220188.0,238318.0
128,8,0.0,20,8,0,0.0,474834.0,0.0
128,8,0.0,20,8,20,387839.0,0.0,0.0
128,8,0.0,20,8,40,319380.0,311317.0,314665.0
128,8,0.0,20,8,60,299883.0,302538.0,0.0
128,8,0.0,20,8,80,0.0,262261.0,252294.0
128,8,0.0,20,8,100,232682.0,236532.0,234929.0
128,8,0.0,60,2,0,602088.0,612110.0,583175.0
128,8,0.0,60,2,20,421596.0,448355.0,440106.0
128,8,0.0,60,2,40,423841.0,384697.0,389685.0
128,8,0.0,60,2,60,392422.0,386789.0,414730.0
128,8,0.0,60,2,80,355321.0,368487.0,349746.0
128,8,0.0,60,2,100,322638.0,312905.0,335377.0
128,8,0.0,60,4,0,832030.0,873109.0,816625.0
128,8,0.0,60,4,20,594604.0,573104.0,575737.0
128,8,0.0,60,4,40,510499.0,456646.0,531517.0
128,8,0.0,60,4,60,443586.0,447594.0,436283.0
128,8,0.0,60,4,80,393679.0,404885.0,402553.0
128,8,0.0,60,4,100,349699.0,354042.0,369361.0
128,8,0.0,60,8,0,904864.0,872478.0,0.0
128,8,0.0,60,8,20,656918.0,654827.0,655619.0
128,8,0.0,60,8,40,551244.0,560195.0,549759.0
128,8,0.0,60,8,60,477593.0,467471.0,440056.0
128,8,0.0,60,8,80,0.0,402962.0,398196.0
128,8,0.0,60,8,100,366443.0,0.0,0.0
128,8,0.0,100,2,0,2979300.0,2969920.0,3001460.0
128,8,0.0,100,2,20,1851540.0,1855030.0,1877520.0
128,8,0.0,100,2,40,1428030.0,1405450.0,1335080.0
128,8,0.0,100,2,60,1130020.0,1084140.0,1108870.0
128,8,0.0,100,2,80,946945.0,973439.0,973211.0
128,8,0.0,100,2,100,840052.0,833122.0,847300.0
128,8,0.0,100,4,0,5697870.0,5745790.0,5660990.0
128,8,0.0,100,4,20,2541920.0,2434940.0,2552170.0
128,8,0.0,100,4,40,1587530.0,1715980.0,1618050.0
128,8,0.0,100,4,60,1219960.0,1250830.0,1198780.0
128,8,0.0,100,4,80,966928.0,1005770.0,951640.0
128,8,0.0,100,4,100,785953.0,815240.0,802090.0
128,8,0.0,100,8,0,11461500.0,11273100.0,0.0
128,8,0.0,100,8,20,3017910.0,2980410.0,0.0
128,8,0.0,100,8,40,1790710.0,1726390.0,1828020.0
128,8,0.0,100,8,60,1331030.0,0.0,1259010.0
128,8,0.0,100,8,80,993254.0,1035360.0,0.0
128,8,0.0,100,8,100,0.0,837174.0,852700.0
128,8,0.4,0,2,0,280688.0,250569.0,250314.0
128,8,0.4,0,2,20,208919.0,197194.0,182473.0
128,8,0.4,0,2,40,194654.0,177079.0,165876.0
128,8,0.4,0,2,60,139411.0,138714.0,158182.0
128,8,0.4,0,2,80,139052.0,135662.0,137214.0
128,8,0.4,0,2,100,127852.0,125118.0,114501.0
128,8,0.4,0,4,0,342573.0,312256.0,348512.0
128,8,0.4,0,4,20,262496.0,270698.0,274078.0
128,8,0.4,0,4,40,236274.0,229771.0,233312.0
128,8,0.4,0,4,60,194974.0,199069.0,197843.0
128,8,0.4,0,4,80,181087.0,166280.0,170472.0
128,8,0.4,0,4,100,171893.0,161207.0,183230.0
128,8,0.4,0,8,0,386918.0,382991.0,375199.0
128,8,0.4,0,8,20,0.0,290756.0,296005.0
128,8,0.4,0,8,40,261774.0,0.0,265067.0
128,8,0.4,0,8,60,0.0,0.0,208784.0
128,8,0.4,0,8,80,0.0,203084.0,191286.0
128,8,0.4,0,8,100,189248.0,193587.0,194360.0
128,8,0.4,20,2,0,346958.0,364060.0,342882.0
128,8,0.4,20,2,20,264355.0,235611.0,236738.0
128,8,0.4,20,2,40,213464.0,217648.0,243833.0
128,8,0.4,20,2,60,199659.0,181348.0,176398.0
128,8,0.4,20,2,80,168429.0,167514.0,160138.0
128,8,0.4,20,2,100,167661.0,155612.0,137534.0
128,8,0.4,20,4,0,432139.0,398944.0,426749.0
128,8,0.4,20,4,20,329297.0,320286.0,322054.0
128,8,0.4,20,4,40,260592.0,272483.0,280270.0
128,8,0.4,20,4,60,228235.0,242212.0,243798.0
128,8,0.4,20,4,80,226229.0,243982.0,219054.0
128,8,0.4,20,4,100,220770.0,214022.0,229105.0
128,8,0.4,20,8,0,0.0,0.0,467634.0
128,8,0.4,20,8,20,366630.0,359706.0,351795.0
128,8,0.4,20,8,40,304199.0,299393.0,310579.0
128,8,0.4,20,8,60,272096.0,274144.0,291997.0
128,8,0.4,20,8,80,247137.0,245283.0,248537.0
128,8,0.4,20,8,100,0.0,228676.0,227966.0
128,8,0.4,60,2,0,578528.0,561838.0,551749.0
128,8,0.4,60,2,20,396698.0,399475.0,401051.0
128,8,0.4,60,2,40,357599.0,374953.0,416490.0
128,8,0.4,60,2,60,348862.0,353515.0,370717.0
128,8,0.4,60,2,80,344371.0,353050.0,342489.0
128,8,0.4,60,2,100,294990.0,290356.0,304225.0
128,8,0.4,60,4,0,802156.0,837592.0,805283.0
128,8,0.4,60,4,20,559199.0,548014.0,537122.0
128,8,0.4,60,4,40,493764.0,475852.0,481960.0
128,8,0.4,60,4,60,423904.0,420069.0,423390.0
128,8,0.4,60,4,80,353818.0,373829.0,356882.0
128,8,0.4,60,4,100,327434.0,308068.0,294594.0
128,8,0.4,60,8,0,836548.0,868943.0,838484.0
128,8,0.4,60,8,20,615108.0,634061.0,611510.0
128,8,0.4,60,8,40,530553.0,534827.0,531832.0
128,8,0.4,60,8,60,423230.0,432863.0,414769.0
128,8,0.4,60,8,80,374446.0,360032.0,387606.0
128,8,0.4,60,8,100,316090.0,323097.0,305283.0
128,8,0.4,100,2,0,2367170.0,2350400.0,2318320.0
128,8,0.4,100,2,20,1480720.0,1558500.0,1458840.0
128,8,0.4,100,2,40,1192110.0,1196610.0,1157230.0
128,8,0.4,100,2,60,1011010.0,990803.0,934371.0
128,8,0.4,100,2,80,815088.0,790306.0,836275.0
128,8,0.4,100,2,100,717158.0,751431.0,719266.0
128,8,0.4,100,4,0,4551820.0,4501990.0,4548880.0
128,8,0.4,100,4,20,2051320.0,2095820.0,2058350.0
128,8,0.4,100,4,40,1397410.0,1363730.0,1352770.0
128,8,0.4,100,4,60,1047190.0,1079850.0,1044240.0
128,8,0.4,100,4,80,792014.0,820652.0,831930.0
128,8,0.4,100,4,100,703799.0,689704.0,704838.0
128,8,0.4,100,8,0,8970810.0,8886230.0,0.0
128,8,0.4,100,8,20,0.0,2556630.0,2648950.0
128,8,0.4,100,8,40,1512230.0,1512550.0,1566180.0
128,8,0.4,100,8,60,1112590.0,1106150.0,1068970.0
128,8,0.4,100,8,80,0.0,781416.0,867024.0
128,8,0.4,100,8,100,0.0,724602.0,729987.0
128,8,0.8,0,2,0,300600.0,272231.0,292620.0
128,8,0.8,0,2,20,229623.0,199814.0,222640.0
128,8,0.8,0,2,40,194530.0,176314.0,171184.0
128,8,0.8,0,2,60,160196.0,152145.0,152862.0
128,8,0.8,0,2,80,146158.0,138484.0,140529.0
128,8,0.8,0,2,100,127898.0,123833.0,117839.0
128,8,0.8,0,4,0,350804.0,330688.0,356640.0
128,8,0.8,0,4,20,279884.0,293702.0,279448.0
128,8,0.8,0,4,40,230703.0,237584.0,242380.0
128,8,0.8,0,4,60,203600.0,196599.0,200704.0
128,8,0.8,0,4,80,173550.0,177250.0,174812.0
128,8,0.8,0,4,100,176024.0,179050.0,179164.0
128,8,0.8,0,8,0,394306.0,398328.0,0.0
128,8,0.8,0,8,20,345837.0,334231.0,322781.0
128,8,0.8,0,8,40,0.0,270838.0,0.0
128,8,0.8,0,8,60,0.0,219474.0,0.0
128,8,0.8,0,8,80,212622.0,214761.0,200085.0
128,8,0.8,0,8,100,200575.0,199264.0,0.0
128,8,0.8,20,2,0,350590.0,337527.0,371589.0
128,8,0.8,20,2,20,252267.0,243161.0,244185.0
128,8,0.8,20,2,40,238569.0,217452.0,220326.0
128,8,0.8,20,2,60,193325.0,194666.0,182740.0
128,8,0.8,20,2,80,182685.0,164423.0,179291.0
128,8,0.8,20,2,100,150632.0,144291.0,145146.0
128,8,0.8,20,4,0,450966.0,421500.0,441027.0
128,8,0.8,20,4,20,330956.0,353434.0,334195.0
128,8,0.8,20,4,40,282795.0,287335.0,275142.0
128,8,0.8,20,4,60,241511.0,250467.0,229880.0
128,8,0.8,20,4,80,244475.0,258485.0,241028.0
128,8,0.8,20,4,100,227385.0,218851.0,211804.0
128,8,0.8,20,8,0,487540.0,490735.0,474123.0
128,8,0.8,20,8,20,414986.0,0.0,410608.0
128,8,0.8,20,8,40,337352.0,0.0,0.0
128,8,0.8,20,8,60,297152.0,275027.0,0.0
128,8,0.8,20,8,80,258084.0,257114.0,241656.0
128,8,0.8,20,8,100,221869.0,0.0,0.0
128,8,0.8,60,2,0,594504.0,580515.0,594220.0
