WH,terminal,num_chunk,chunk_size,tput_1,tput_2,tput_3
4,16,8,4096,1720.6370719360054,1644.5937866698541,1733.1772187996505
4,16,8,8192,1615.4472082281059,1711.2205834051626,1634.4854026832827
4,1,1,1024,87.5827533661794,84.41572566628258,91.0497524417931
4,1,1,2048,82.26596317750915,86.26623198118811,81.11659296548224
4,1,1,4096,80.81621158923227,88.33254148657065,83.03218479617261
4,1,1,8192,83.39958459361911,82.48222107707855,85.93217326904504
4,1,2,1024,83.21658604921198,84.36630116513402,82.7165455972161
4,1,2,2048,85.36639045232818,86.46546696840011,81.38208667234406
4,1,2,4096,82.2160686160214,86.14897853012575,82.0991675377026
4,1,2,8192,84.78216906502273,83.98287810134315,85.91631532048679
4,1,4,1024,83.93182013354247,85.24889383592826,84.68263109132398
4,1,4,2048,81.69938072686402,81.98294433792628,88.48196266809784
4,1,4,4096,84.14998407601801,84.24870733838382,81.01540012591137
4,1,4,8192,83.24867415802824,84.64868997687391,85.53217223266974
4,1,8,1024,83.11542785060816,84.448944754136,81.49870526538555
4,1,8,2048,83.83221662253935,84.86551763140511,82.64995374495338
4,1,8,4096,83.81542328721298,84.1825307525186,83.23268308077118
4,1,8,8192,80.96579399169985,83.44867574461973,84.199027704711
4,256,1,1024,1850.595964682969,1839.592442770286,1795.5411721758392
4,256,1,2048,1798.8830665889561,1828.042109967656,1794.7483624416816
4,256,1,4096,1824.5119163914285,1835.9230469012914,1798.0977280136158
4,256,1,8192,1823.2838828086253,1800.8979712284056,1791.7059734667994
4,256,2,1024,1794.5298014604577,1818.980947709504,1784.8781363360667
4,256,2,2048,1810.9956511487326,1828.2060366327612,1787.5788434979065
4,256,2,4096,1811.9986685670915,1837.666548320941,1778.4648989814748
4,256,2,8192,1792.7592787056792,1845.760102473633,1785.1937979175702
4,256,4,1024,1814.6509485835686,1810.7974850739129,1788.161380612512
4,256,4,2048,1824.054587266669,1862.5966364576545,1785.1845943377757
4,256,4,4096,1827.9773992312348,1801.0233590523535,1797.1447136089678
4,256,4,8192,1777.7661536234427,1832.3161703532933,1762.6605826144382
4,256,8,1024,1829.6074148707467,1819.2818798483968,1802.7818648857838
4,256,8,2048,1791.3769130030519,1789.225637486234,1777.4569531310365
4,256,8,4096,1793.1467038078433,1826.1879849309541,1806.0040261922977
4,256,8,8192,1790.5448033913442,1782.013193525124,1775.917295616209
4,2,1,1024,169.81538416145008,172.78237701455333,174.93289209426848
4,2,1,2048,173.63158067300714,172.8332342566818,172.216305442966
4,2,1,4096,173.9479462661776,172.98133867975096,174.78212066876281
4,2,1,8192,174.54808545186992,173.8319251614684,166.63189622209876
4,2,2,1024,171.9142822728763,173.9640908499591,171.39957058979914
4,2,2,2048,172.64837030872826,170.4999133320524,171.2326714334419
4,2,2,4096,174.9645583787311,173.41550923953335,176.83209692920602
4,2,2,8192,173.34976543465405,177.9153114709129,180.63317168169746
4,2,4,1024,171.63070458025175,167.86632928891808,176.8139980218352
4,2,4,2048,170.1807042797052,172.56655060703307,175.9325635140118
4,2,4,4096,169.64911918742817,171.8997504101574,168.4161779481807
4,2,4,8192,168.28122755180172,173.2303043668154,168.28268228129213
4,2,8,1024,168.48265143911425,173.18158657478304,169.86515809702868
4,2,8,2048,168.54780086694993,179.9304895169523,182.4807580705937
4,2,8,4096,176.14775032313514,173.18163455427094,173.21431256290893
4,2,8,8192,162.98091784476057,170.91511119957408,170.36480195292395
4,32,1,1024,2733.9662190678314,2764.99006838609,2809.2233547378755
4,32,1,2048,2862.8085227078445,2867.6167752185193,2701.872087691392
4,32,1,4096,2842.0951190332107,2888.688710081765,2814.8494447609655
4,32,1,8192,2717.0438151478793,2801.484658556404,2680.0356804229104
4,32,2,1024,2743.4998590298324,2783.201299289405,2707.2763305086487
4,32,2,2048,2857.7014974431995,2751.278413836402,2706.8127243015197
4,32,2,4096,2742.088390683276,2865.1769994849324,2714.02251676762
4,32,2,8192,2748.647290658366,2770.4046806076176,2701.580423582803
4,32,4,1024,2883.657219695561,2870.6605903812733,2675.3681796466585
4,32,4,2048,2764.994868414872,2876.4851401977644,2704.9484046665134
4,32,4,4096,2755.215136747506,2856.7726004083124,2720.3738586369295
4,32,4,8192,2736.479915287487,2868.751370183692,2697.8468150090607
4,32,8,1024,2858.4183423583368,2759.4308347870515,2694.483205196366
4,32,8,2048,2869.766226588016,2747.442116527236,2774.732747501141
4,32,8,4096,2724.6951879185835,2750.285710569724,2723.2242203607757
4,32,8,8192,2820.6782487787223,2741.3519707367564,2664.6532537215044
4,4,1,1024,329.92775645449007,332.5832815390303,345.38204917409263
4,4,1,2048,337.04408239907985,345.23203455315775,326.1132582504663
4,4,1,4096,342.4625603807518,347.28302451769184,344.7295427217545
4,4,1,8192,351.3299075446823,349.13070845810904,347.87896777117686
4,4,2,1024,345.54880787389027,342.4294403329264,351.46599226786293
4,4,2,2048,336.8491141485855,339.4110964214578,351.264134977249
4,4,2,4096,347.67730898373503,337.933143707782,328.749481320985
4,4,2,8192,328.84664740842965,364.0653595870772,345.04894096428876
4,4,4,1024,341.1307408022439,346.86556563442605,333.6329402192004
4,4,4,2048,343.3296249957208,350.39868890738575,342.0812901445022
4,4,4,4096,322.83128690042514,356.5974496447566,345.09440222370154
4,4,4,8192,329.97768890547536,345.66139177589076,326.21634379404037
4,4,8,1024,342.38303091210855,356.7772703614877,355.47944314404725
4,4,8,2048,332.67904975234404,347.93213053775696,346.04387137271385
4,4,8,4096,337.5662448213827,335.4451928243937,337.1444967679029
4,4,8,8192,338.26394294848484,352.7997641474777,342.34769474473944
4,512,1,1024,1745.8837421851026,1764.2622252001968,1728.7142854491742
4,512,1,2048,1720.1853899494274,1771.7678208268842,1730.6914595782307
4,512,1,4096,1733.196052610549,1740.3334822628753,1701.6490516709837
4,512,1,8192,1694.7072395751952,1742.7613242608732,1705.0406453593614
4,512,2,1024,1741.5106975807003,1752.5580209333718,1690.6372332359817
4,512,2,2048,1764.628970199973,1737.937947676566,1703.9208006834588
4,512,2,4096,1733.0702632106363,1762.9126329462713,1682.6372112560955
4,512,2,8192,1701.746595983689,1741.1861201389484,1671.2023608959237
4,512,4,1024,1739.141890526293,1719.5949679575633,1683.8709571269571
4,512,4,2048,1701.1901195664977,1739.1431488774508,1696.6434665936163
4,512,4,4096,1724.4874012244827,1741.7744858156552,1632.6456086947626
4,512,4,8192,1759.8925616235708,1749.5706245050978,1665.5280583006258
4,512,8,1024,1773.1846960270786,1725.4964479505288,1692.364752912398
4,512,8,2048,1753.5097215949747,1753.0082877533246,1692.0124529972568
4,512,8,4096,1763.7193210724556,1721.8388498147988,1699.0525293886028
4,512,8,8192,1738.0578382553535,1725.6537771546264,1693.0873397418902
4,64,1,1024,2120.6619542377052,2143.928666638747,2109.117130779167
4,64,1,2048,2128.223336589398,2150.9807484997677,2113.965298543558
4,64,1,4096,2138.9332514396633,2149.407307736476,2104.5938053410737
4,64,1,8192,2125.6947788684843,2127.656500393379,2095.6118917309946
4,64,2,1024,2098.4892043679956,2124.612945864969,2102.8447632155912
4,64,2,2048,2117.3835436242302,2137.6909069924427,2120.778133574159
4,64,2,4096,2137.0927351460364,2128.4711147384755,2075.902369823251
4,64,2,8192,2114.8806681607152,2124.3313015072695,2080.614317070545
4,64,4,1024,2130.596817425089,2121.731764532762,2091.552072717181
4,64,4,2048,2140.7031343271824,2146.236196157913,2066.2016747205553
4,64,4,4096,2122.295890846068,2110.6110928392964,2081.2879705272035
4,64,4,8192,2105.132580151982,2120.264435971791,2056.1468244525754
4,64,8,1024,2145.8825802159977,2129.3251847962274,2090.181741102556
4,64,8,2048,2150.320527097598,2130.5286830993946,2091.681812547749
4,64,8,4096,2090.038455533255,2107.104060319613,2084.7098109271237
4,64,8,8192,2104.9064155268507,2128.340720809859,2050.1002802834632
4,8,1,1024,770.8532708427637,747.4628178934133,786.6193404109829
4,8,1,2048,743.1482613798709,738.8653371277502,751.2417934722101
4,8,1,4096,724.5779457823227,745.5211081415231,762.0394358218998
4,8,1,8192,794.8636955854022,731.9649182464652,751.0217551939273
4,8,2,1024,788.9638629915338,784.8395857019242,788.4893190185526
4,8,2,2048,742.6267506403071,746.1052790856235,760.5297855125859
4,8,2,4096,752.5538603823691,778.9595080417704,745.4089316451474
4,8,2,8192,762.6205665947658,747.3084272549673,764.1431353328795
4,8,4,1024,743.1377555049869,736.9660024392086,740.6082278802749
4,8,4,2048,764.565376742934,751.8736200158799,783.2651942194825
4,8,4,4096,768.290991928973,741.6415539016882,782.4630012839425
4,8,4,8192,742.3985387864493,741.1096123530623,759.0073084101568
4,8,8,1024,731.5114730571265,788.7593920702535,757.9209223529658
4,8,8,2048,759.4556656222526,745.511945252541,761.4372966496957
4,8,8,4096,766.3618225446771,797.8812754645437,733.3038713329679
4,8,8,8192,739.8564700634438,751.9552837430376,738.5489529714584
64,128,1,1024,3610.390361482839,3522.74362066071,3820.651620240133
64,128,1,2048,4702.36411351557,4761.105379655074,4250.783208076921
64,128,1,4096,4520.486449399655,4698.2178656255655,4662.949520157489
64,128,1,8192,4954.98804665571,5020.77354646402,4220.44669192554
64,128,2,1024,4803.4600827240465,4900.716226255635,4409.591144746032
64,128,2,2048,4867.896358533243,4878.324961280224,4630.416469896765
64,128,2,4096,5298.831203584461,5283.105711935895,4646.3361520088665
64,128,2,8192,5288.757070982563,5404.275696161553,4599.050282243433
64,128,4,1024,5115.267464835859,5087.876598730672,4459.656955984736
64,128,4,2048,5657.044460599153,5749.913996591971,4869.311987988243
64,128,4,4096,5591.255051356845,5668.788650668586,5153.821556574212
64,128,4,8192,5669.320821520235,5615.318732741271,4912.666905129569
64,128,8,1024,5632.462589862714,5612.626840222297,4983.780232741275
64,128,8,2048,5659.111990747008,5579.985242148031,4991.732810116539
64,128,8,4096,5731.775563627193,5766.1341720578,5155.522904977522
64,128,8,8192,5489.83721046601,5631.615000263656,4811.400903555026
64,16,1,1024,1536.3674999651828,1557.6213931148993,1558.4029073715571
64,16,1,2048,1575.5493756097824,1595.6353576787342,1603.50777026591
64,16,1,4096,1623.3007617281332,1599.1803905215786,1601.6369388376213
64,16,1,8192,1618.1061395647755,1620.194147291178,1649.6729214501843
64,16,2,1024,1579.6193210042225,1576.3089491737524,1616.738427177396
64,16,2,2048,1621.3553798154558,1623.742286636293,1610.945310538201
64,16,2,4096,1631.5757204554075,1643.2369152878655,1637.3816557812474
64,16,2,8192,1643.1122957450548,1617.558727003019,1662.3093181445504
64,16,4,1024,1646.375016313224,1611.9072300244395,1657.9896926649449
64,16,4,2048,1663.0800386609046,1650.8784929052872,1676.4450082544938
64,16,4,4096,1660.4976101841644,1649.2554559901425,1671.197254763541
64,16,4,8192,1643.7238548461787,1642.2034068868481,1680.9236446580985
64,16,8,1024,1647.440124227974,1640.728026836058,1668.0035142121094
64,16,8,2048,1636.8919751916546,1671.5375628411869,1664.4620119709093
64,16,8,4096,1638.1662367752197,1644.2706477578815,1676.500716690323
64,16,8,8192,1635.1139230817632,1642.1708763732026,1690.3971888960177
64,1,1,1024,78.46553738542157,76.5319970119601,76.23257037616978
64,1,1,2048,77.34945459739322,76.88312700977369,79.64933415147883
64,1,1,4096,80.28193122813688,78.64987490737396,77.66564468774791
64,1,1,8192,79.43313766568532,80.81518611360019,77.56554092048127
64,1,2,1024,80.84953899458115,79.09907927353407,80.88199650356283
64,1,2,2048,77.69901123605258,81.69853402329177,82.06586527981457
64,1,2,4096,80.21653393103104,80.0997750931815,79.81658968622646
64,1,2,8192,84.83239509128525,79.24936368176337,79.51588555826807
64,1,4,1024,82.6655967768247,78.96601505358755,81.53265563933518
64,1,4,2048,81.29982107535378,80.29901064927296,79.81649414331457
64,1,4,4096,77.99964544351167,80.59987838015685,86.53214061757312
64,1,4,8192,78.54874766589647,76.66632057828454,80.46587147744387
64,1,8,1024,78.26653025853996,82.11533746980481,80.49863715538967
64,1,8,2048,81.0155728632651,77.98270142000806,76.53269807622404
64,1,8,4096,77.98274669252478,80.66617324916257,80.08207753157333
64,1,8,8192,84.89897208994037,80.16614516184255,78.61597078822938
64,256,1,1024,3053.242311207187,3392.794110805952,3335.3585120486405
64,256,1,2048,3552.885070587246,4170.880199068604,4090.263945959422
64,256,1,4096,4147.729830729314,3975.866501601849,3579.0552103701593
64,256,1,8192,5207.08903919934,5236.9363715134505,4894.486352670493
64,256,2,1024,4600.685603199763,4810.387774559817,4187.597556720182
64,256,2,2048,4724.967749995947,5241.688209426994,4920.256481315474
64,256,2,4096,6209.380490401971,6293.726988808925,5397.762471147762
64,256,2,8192,6359.696561549331,6003.046154967734,5509.039898425435
64,256,4,1024,5881.4486777753555,5541.721490677082,3909.728833105122
64,256,4,2048,6448.947957532961,6370.724406676483,5746.818157072153
64,256,4,4096,6582.780358461334,6640.456947366979,5093.825263800231
64,256,4,8192,6618.205279492966,6547.028780666338,5065.298725439587
64,256,8,1024,6472.221671614505,6455.51234135106,5516.267469559417
64,256,8,2048,6118.8931830430865,6397.226136933856,4756.174339645466
64,256,8,4096,6601.192639291129,6551.013850713363,5050.6553577442555
64,256,8,8192,6485.013875881305,6418.559878310898,5295.906788659736
64,2,1,1024,167.18125738514695,162.1981511005723,167.63098206015732
64,2,1,2048,160.01644192890785,164.66536303843174,165.2979875713854
64,2,1,4096,161.68152540243221,164.56635359289282,163.56478370615056
64,2,1,8192,168.63161203458506,170.51435328138427,168.29971779783818
64,2,2,1024,166.63071640070942,163.33072082850973,163.06645327518814
64,2,2,2048,163.3985111699557,164.76424869090357,176.21574987192176
64,2,2,4096,169.74982987954965,164.7651315773966,168.4637854810827
64,2,2,8192,169.51362004640245,164.1142863284406,169.13120784735005
64,2,4,1024,163.33228035189956,160.26596226036713,162.28205771521866
64,2,4,2048,174.46603077578547,176.549039273093,168.11534101556046
64,2,4,4096,168.88244632894873,168.39785953690688,176.0303091912982
64,2,4,8192,170.39875600104182,169.21646567416903,168.21419991476415
64,2,8,1024,165.29740052205958,165.79977664006756,168.2974708929264
64,2,8,2048,165.08061136315405,169.28314997146805,165.03083707414123
64,2,8,4096,166.96539494969124,168.93125943464926,169.2649545177987
64,2,8,8192,165.0318836712629,165.23137077844993,176.94781457947386
64,32,1,1024,2741.3672619981944,2730.79877920645,2731.4760035540517
64,32,1,2048,2492.7332934106485,2542.1004458626685,2463.745109026028
64,32,1,4096,2640.8502619689243,2584.255684812471,2515.5913971318173
64,32,1,8192,2744.996465588301,2695.0429028291023,2637.4191377325233
64,32,2,1024,2628.0697236552637,2697.9519447972552,2600.6979836355085
64,32,2,2048,2702.726146279578,2861.735335752706,2737.281049894534
64,32,2,4096,2893.223745113763,2929.1726069961637,2908.207191969986
64,32,2,8192,2929.830110283702,2959.494375135666,2843.7097194995886
64,32,4,1024,2915.511947813395,2913.2744906887956,2791.024337768859
64,32,4,2048,2974.994971369265,3048.1827145522425,2907.7776119178575
64,32,4,4096,3066.7775430103115,3025.549222459218,2972.1327124910067
64,32,4,8192,3020.9410169138214,2991.358770576344,3009.32319387023
64,32,8,1024,2985.5196803558515,3012.2065089540806,2877.295235229017
64,32,8,2048,3016.341698122744,3010.6426208145867,2929.6660741333853
64,32,8,4096,3027.302092780297,3058.7803684926967,2970.758030326484
64,32,8,8192,3027.1365020180788,3037.221360941829,2948.90169042369
64,4,1,1024,315.2456185955486,326.29615245716525,322.2827844535231
64,4,1,2048,323.58268512710544,335.29553399201717,323.94836023279106
64,4,1,4096,334.0329830719145,326.1662418297006,326.915732946296
64,4,1,8192,325.4275513915185,327.67838447222834,340.1812773457293
64,4,2,1024,321.1959531397678,327.18144555637576,321.81656973015225
64,4,2,2048,329.31663807100523,329.67796397273213,326.7962872455942
64,4,2,4096,330.1824612168955,328.81266347113274,334.16323400826167
64,4,2,8192,330.9956129841455,328.597450023545,334.5141564222597
64,4,4,1024,326.4983264729696,331.4981497707019,357.1777604137498
64,4,4,2048,336.3967696434938,331.3830283560093,331.26108427143754
64,4,4,4096,325.4139705956496,342.34880519125824,323.21204491219106
64,4,4,8192,333.7110297589982,353.84819616446055,332.6116701519835
64,4,8,1024,324.32882521671763,331.8277258318991,331.72842353151276
64,4,8,2048,335.0778058675092,332.2661197510958,330.7611485288116
64,4,8,4096,332.36483545829043,345.0488005931167,329.1777791386111
64,4,8,8192,326.14751298931867,327.2823849780758,335.08153462124017
64,512,1,1024,2944.763401513007,3098.6692083691432,2801.452884948908
64,512,1,2048,3755.795013055382,3806.057551547602,2833.1511711179237
64,512,1,4096,3935.6997622458325,3610.324952310275,3807.955198201241
64,512,1,8192,4351.8622929495195,4741.052487858563,4052.7928635045932
64,512,2,1024,3979.8188413536645,4419.614001860405,3515.6290578078597
64,512,2,2048,4500.467037079265,4315.043093312073,2483.821963017342
64,512,2,4096,5729.381621767082,5703.5314274928005,5206.972668947593
64,512,2,8192,5930.156951389369,6133.707316466055,5210.523481352734
64,512,4,1024,3954.05633675009,5720.62923124513,4512.226695923067
64,512,4,2048,5990.895082556202,6533.085980868564,5100.102510055471
64,512,4,4096,6285.668011229942,5848.629712261897,4073.860455443945
64,512,4,8192,6257.640628899213,6017.605090613209,4918.552238714844
64,512,8,1024,5889.146388331715,5930.221566221077,4727.08820309106
64,512,8,2048,5820.439700569534,6304.116669925029,5839.88848785632
64,512,8,4096,5418.041970693578,5965.562898451706,6003.045821600654
64,512,8,8192,6064.191210486468,6328.6018759543995,5456.662677937194
64,64,1,1024,3245.907659597502,3303.5321903440217,3301.4205361469562
64,64,1,2048,3605.6233708488758,3537.473156846841,3561.02054392805
64,64,1,4096,2804.5359143227165,3150.828397274868,2822.114063924936
64,64,1,8192,3200.5098662579176,3203.038698960579,2961.3634869519788
64,64,2,1024,3392.865685902292,3700.8779762790587,3469.55481750088
64,64,2,2048,3671.5726609101534,3644.870604351722,3295.411012470999
64,64,2,4096,3942.10620730631,3825.489046413455,3547.463462900064
64,64,2,8192,3938.1465777215235,3895.798220179325,3746.580600452557
64,64,4,1024,3688.808982178446,3700.086183384846,3567.610278325322
64,64,4,2048,3967.9730473897616,3958.189448359161,3838.9170926828265
64,64,4,4096,3988.670676556265,3931.6751213109387,3612.6869215831775
64,64,4,8192,4031.91911752571,3971.0879878767087,3791.917802649192
64,64,8,1024,3980.3790029274087,3958.6304479031323,3917.8958499718397
64,64,8,2048,4070.429174508006,3945.048914885577,3792.037041156345
64,64,8,4096,4022.4411038694857,4026.9483270715727,3657.564550446755
64,64,8,8192,3976.242375801993,3986.2498428784766,3857.4350684873034
64,8,1,1024,675.8485526140039,687.3876752420911,697.0396897606636
64,8,1,2048,689.0546575464731,699.6148673505098,701.0442020606631
64,8,1,4096,708.2457050091793,751.0614401928343,718.3276947243165
64,8,1,8192,713.2267613647763,726.2577496498079,736.8792619280354
64,8,2,1024,712.2745694358035,723.354800332565,718.9729174768148
64,8,2,2048,703.7787120994465,705.6054335104858,723.4591158635861
64,8,2,4096,701.3974816907918,726.6418596250178,711.197518465912
64,8,2,8192,713.8206700237799,714.210518468743,735.3800258268475
64,8,4,1024,721.6322392907497,720.5895435731725,729.3645394992994
64,8,4,2048,709.2799317568154,718.7153954148538,729.2060145467406
64,8,4,4096,716.53097008283,718.9570715854154,731.4069591653221
64,8,4,8192,706.9641102137477,718.3036319338946,725.1980484678783
64,8,8,1024,708.9751886263664,703.9279809700015,784.3205154315178
64,8,8,2048,720.576486283455,726.7710325640273,726.7710597811428
64,8,8,4096,769.0552783038416,714.7582500428059,739.749237639094
64,8,8,8192,715.0458494329449,704.7263343319985,720.6108181412259
8,128,1,1024,3648.0042874073174,3645.9084763837714,3618.408393393175
8,128,1,2048,3615.971929138765,3692.4232240679667,3600.8889498685808
8,128,1,4096,3668.7904843304445,3655.62029934101,3635.3403716930875
8,128,1,8192,3629.8008788601987,3713.126077937701,3595.898537188475
8,128,2,1024,3738.1371850329474,3741.91660771448,3690.071658029152
8,128,2,2048,3721.7006393717547,3757.779444396174,3704.775028638374
8,128,2,4096,3723.390091184001,3738.3522830777174,3695.8903440795725
8,128,2,8192,3734.8304147982935,3719.698912975452,3636.1030627147347
8,128,4,1024,3797.329795480396,3777.254565070069,3744.147643246266
8,128,4,2048,3797.3109177121987,3775.4617454152058,3741.1429615996444
8,128,4,4096,3802.1088096007375,3763.2721277013134,3764.815335434887
8,128,4,8192,3759.244759174227,3787.8225381553148,3712.5953210379917
8,128,8,1024,3769.114075149466,3769.2805769987476,3705.6583748237263
8,128,8,2048,3776.543012640118,3763.081179431348,3695.785769522394
8,128,8,4096,3744.2794018561126,3732.807027501293,3681.4837509124527
8,128,8,8192,3742.801596314274,3753.6899061401577,3678.716655507893
8,16,1,1024,1721.2586217109913,1717.786987878086,1713.315938464939
8,16,1,2048,1795.817483252552,1712.0071419067385,1791.9560625395934
8,16,1,4096,1704.0700101755635,1730.9143626850098,1695.3606257011731
8,16,1,8192,1806.8661963393956,1729.4285962746305,1739.826325515874
8,16,2,1024,1727.0552836740762,1727.3377367824166,1752.4549810067624
8,16,2,2048,1726.2027714023563,1746.33839386414,1753.2665698841208
8,16,2,4096,1726.6754348867798,1732.2362334990808,1762.48589792223
8,16,2,8192,1728.3585124919593,1750.6719930928973,1805.2688901291388
8,16,4,1024,1691.0927704938515,1717.3073442909078,1818.0902370675374
8,16,4,2048,1725.6931737042744,1725.0645083809582,1760.1934801953466
8,16,4,4096,1704.6373667336009,1728.3466956494042,1736.4869612982366
8,16,4,8192,1801.0395922424561,1794.9198069373297,1747.8038465254524
8,16,8,1024,1737.0734915381497,1714.3146114177496,1855.1163479111815
8,16,8,2048,1715.9129138266662,1724.3228900004888,1788.8072238434672
8,16,8,4096,1719.9850351555358,1704.1644231342036,1742.771562102325
8,16,8,8192,1707.627738774875,1794.6316921844343,1804.9611286247666
8,1,1,1024,80.83247272077394,80.93284016772289,79.68316252716225
8,1,1,2048,81.41618005437091,84.11564895843955,84.34936367964698
8,1,1,4096,82.18193950983316,83.98309909047279,85.04892886260531
8,1,1,8192,81.68185536822865,81.98258933860234,83.3156792134024
8,1,2,1024,83.53209694831457,81.81527246760801,83.96607003036227
8,1,2,2048,83.76644115484211,81.16588910286012,82.54979511966349
8,1,2,4096,82.69941634335586,83.31545333399963,78.39869528760637
8,1,2,8192,81.59871184601538,84.26579947327998,83.34920494443641
8,1,4,1024,85.31664164471762,88.44873714367252,81.41638064277983
8,1,4,2048,84.94961011810105,85.18272547224379,84.36527786233555
8,1,4,4096,81.34911823250273,82.53222596269363,81.58233815118139
8,1,4,8192,82.31644597353113,82.06666303248127,82.48203630606183
8,1,8,1024,84.36650811809406,81.1499500089258,81.83323517300386
8,1,8,2048,82.64982685274524,82.84955371707063,84.88284453971718
8,1,8,4096,83.48325125677486,83.26586777368608,83.78190691145903
8,1,8,8192,79.71657896780093,85.53222072165296,81.59870769270672
8,256,1,1024,3503.6328316193353,3557.3458548245253,3469.293420485028
8,256,1,2048,3493.761790539794,3555.1113124912745,3531.7792868680845
8,256,1,4096,3528.1858797296845,3529.8145713687722,3456.329383932868
8,256,1,8192,3528.3798190434877,3512.1174925429127,3479.1455178688357
8,256,2,1024,3599.2970407796925,3613.7915965700467,3534.8426980754384
8,256,2,2048,3555.605685299085,3613.122852975452,3375.6946842734924
8,256,2,4096,3625.757150922849,3619.0850902138814,3492.5469594468263
8,256,2,8192,3601.656272471279,3598.318661197548,3548.4605832267134
8,256,4,1024,3657.7079458984203,3654.496493542306,3535.29272607774
8,256,4,2048,3626.881258394565,3604.556786035833,3512.894933175993
8,256,4,4096,3586.917654677137,3628.8635787072267,3527.1527849569925
8,256,4,8192,3616.6945272257863,3581.332806677773,3551.955227654055
8,256,8,1024,3595.7211217849745,3620.788259769642,3459.8649872839096
8,256,8,2048,3625.5288437805402,3625.8752151800204,3496.325928731256
8,256,8,4096,3622.1409660446907,3607.730193091068,3503.7290870115758
8,256,8,8192,3559.2979134716206,3556.8068177534674,3518.470156160212
8,2,1,1024,164.14957425619258,171.34944172067227,164.18121837276908
8,2,1,2048,173.66647331220415,166.6814799964012,167.73065297233924
8,2,1,4096,173.7468198337705,166.71496595728445,164.66558078498304
8,2,1,8192,167.98233079518522,167.01478721586318,163.3977182924754
8,2,2,1024,166.78121576505083,167.24935172478777,175.98116888520985
8,2,2,2048,166.16578423219178,178.9162814420211,174.39894413647252
8,2,2,4096,172.79749657322873,166.93061552485327,174.09997908769083
8,2,2,8192,168.7971875181413,166.5805977661912,173.1483207960417
8,2,4,1024,174.7160442174637,164.64783713936112,170.13072174168923
8,2,4,2048,176.71482377256498,171.11430166168054,163.39950125570232
8,2,4,4096,170.3992862712295,167.58065371030148,169.88220020206975
8,2,4,8192,166.36463310580115,174.03307531769698,164.93143659707275
8,2,8,1024,174.21589374914325,165.83234896356538,171.26429465904005
8,2,8,2048,170.09968402566196,174.0158459905354,171.64722088845446
8,2,8,4096,174.2154102454531,164.9485292611811,166.59798371458248
8,2,8,8192,174.04785609881415,165.2136636054389,171.9973126566546
8,32,1,1024,3196.167267122299,3225.6666123141845,3240.994433528553
8,32,1,2048,3309.9083677611266,3237.1771020563883,3140.6969214891974
8,32,1,4096,3245.409700125049,3328.9281363759037,3158.4425165567613
8,32,1,8192,3195.181271620106,3288.176221885012,3160.04123723549
8,32,2,1024,3284.2478215127358,3386.9967113749417,3188.7795566919626
8,32,2,2048,3267.3043703519056,3376.9372616094265,3255.951163228781
8,32,2,4096,3348.0463211639385,3303.0309212399525,3205.0569361138087
8,32,2,8192,3276.2981335764093,3330.4336354702746,3235.4409468999684
8,32,4,1024,3279.268519790405,3291.6300494386146,3209.626536156606
8,32,4,2048,3285.7613256068694,3332.7984486378687,3228.4207983438996
8,32,4,4096,3290.4931329948367,3385.089220634722,3224.9767157348624
8,32,4,8192,3259.5412036003,3347.3482957534047,3226.0284493772183
8,32,8,1024,3317.527128580931,3378.8483784049877,3248.033507059522
8,32,8,2048,3300.632823385562,3302.277088801558,3273.5475269431286
8,32,8,4096,3382.579863990296,3290.602615267497,3209.8976119966715
8,32,8,8192,3233.3837402292957,3271.123950277838,3260.2610987384246
8,4,1,1024,346.7948781517651,338.0453588513184,347.0786190512204
8,4,1,2048,341.1797466698738,328.6634184970571,335.311204547738
8,4,1,4096,340.61116415007837,342.03047695701315,351.27759670086635
8,4,1,8192,333.5474600027373,329.76653203947996,333.46318577229795
8,4,2,1024,333.46051633757634,350.8494098654451,344.8772570271611
8,4,2,2048,338.27979162284703,341.41111429202476,331.31438263500996
8,4,2,4096,352.28272910973914,345.9159495194854,327.59539086388867
8,4,2,8192,332.5658820384384,351.463842912429,348.9474741495241
8,4,4,1024,343.78305084680045,348.2463704428328,350.0952765553732
8,4,4,2048,333.9452273104688,330.9941470911793,332.18151810528224
8,4,4,4096,346.3326781815782,335.41172253017066,329.99398618959566
8,4,4,8192,347.27964554183734,343.71516229414436,344.1304224086518
8,4,8,1024,332.33091467324715,331.3819956381085,339.3447757984881
8,4,8,2048,331.862443977026,348.72758607604186,356.39988426507756
8,4,8,4096,345.5136187470717,345.7437420786051,335.89596237378083
8,4,8,8192,336.6819756183757,325.76645491847097,335.49773648064644
8,512,1,1024,3472.8863182128794,3472.3892494250103,3305.922956812554
8,512,1,2048,3450.840581701444,3446.043698277323,3271.4540694133434
8,512,1,4096,3462.841096784374,3380.715101001158,3336.459794930017
8,512,1,8192,3442.0157753487424,3416.813929720388,3280.752225451521
8,512,2,1024,3486.910072338568,3495.2794045904,3400.8817121897023
8,512,2,2048,3522.285226279099,3502.2408201014746,3380.9884448235703
8,512,2,4096,3508.055864437368,3481.6776714208136,3371.5961016482006
8,512,2,8192,3444.98562866673,3513.572475037291,3411.9338055405196
8,512,4,1024,3520.8775230112997,3521.796741455939,3462.0263066420634
8,512,4,2048,3545.7904525528816,3559.450313662063,3432.7790759715185
