alg,clients,shards,threads,replica,tput_1,tput_2,tput_3
2PL,20,2,4,5,450.1024216521,450.1024216521,433.2544133041
2PL,40,2,4,5,424.62358369279997,424.62358369279997,418.028570958
2PL,80,2,4,5,323.2530467907,323.2530467907,331.7013075285
OCC,1,2,4,5,197.56086395086,197.56086395086,195.36260580551
OCC,10,2,4,5,302.7508579034,302.7508579034,300.193015635
OCC,20,2,4,5,219.5463246612,219.5463246612,200.9922918204
OCC,40,2,4,5,142.11290394946,142.11290394946,128.05445741083
OCC,80,2,4,5,73.9105068478,73.9105068478,73.15700816792
Tapir,1,2,4,5,264.26542463872,264.26542463872,263.63380022446
Tapir,10,2,4,5,654.4009580345,654.4009580345,646.7777838466
Tapir,20,2,4,5,309.0682155563,309.0682155563,300.9275203835
Tapir,40,2,4,5,149.00881324715002,149.00881324715002,143.94198598575
Tapir,80,2,4,5,56.56627785817,56.56627785817,55.09653953224
2PL,1,2,4,7,182.77352279257002,182.77352279257002,186.86114905538
2PL,10,2,4,7,401.5392457552,401.5392457552,398.9683473718
2PL,20,2,4,7,378.5799909446,378.5799909446,389.3534569351
2PL,40,2,4,7,363.7385569421,363.7385569421,378.4745806474
2PL,80,2,4,7,293.0657539257,293.0657539257,286.8299676547
OCC,1,2,4,7,189.24763053899,189.24763053899,193.12298551277001
OCC,10,2,4,7,248.73753659616,248.73753659616,271.032257937
OCC,20,2,4,7,189.29993766779998,189.29993766779998,175.10935762518997
OCC,40,2,4,7,110.67887669753,110.67887669753,117.59818550514
OCC,80,2,4,7,57.303045666349995,57.303045666349995,64.66974828219
Tapir,1,2,4,7,251.85686126923,251.85686126923,259.03341401762
Tapir,10,2,4,7,630.0314816737,630.0314816737,623.3280769405
Tapir,20,2,4,7,230.91966850284,230.91966850284,218.74357465575
Tapir,40,2,4,7,78.58124945038,78.58124945038,62.88883316938
Tapir,80,2,4,7,26.4301509047,26.4301509047,24.70798337672
2PL,100,32,2,1,933.5814102278,933.5814102278,935.6760509268
2PL,200,32,2,1,1931.359761318,1931.359761318,1950.672186368
2PL,500,32,2,1,4713.5448715620005,4713.5448715620005,4677.255765703
2PL,1000,32,2,1,8282.036659924,8282.036659924,8367.923407607
2PL,2000,32,2,1,9509.528313658,9509.528313658,9518.407802966
2PL,4000,32,2,1,8643.236974498,8643.236974498,8677.911692385
OCC,100,32,2,1,888.1703993306,888.1703993306,929.4232020367
OCC,200,32,2,1,1802.2536677296998,1802.2536677296998,1694.9489457925
OCC,500,32,2,1,4317.386127565,4317.386127565,4277.478500519
OCC,1000,32,2,1,5653.991635835,5653.991635835,5575.873058042
OCC,2000,32,2,1,4094.332707335,4094.332707335,4051.81274094
OCC,4000,32,2,1,2437.1237682696,2437.1237682696,2366.116036188
Tapir,100,32,2,1,909.4099806288,909.4099806288,920.0908504083
Tapir,200,32,2,1,1847.8838297993,1847.8838297993,1846.8242274778
Tapir,500,32,2,1,4415.0524971469995,4415.0524971469995,4377.396791373
Tapir,1000,32,2,1,7805.331128948,7805.331128948,7930.978237067
Tapir,2000,32,2,1,10895.307548990999,10895.307548990999,10887.722283774
Tapir,4000,32,2,1,8173.397357391,8173.397357391,8291.728144033
2PL,1,32,2,1,273.2275933132,273.2275933132,277.7818625276
2PL,10,32,2,1,764.7446596240001,764.7446596240001,711.7594611942001
2PL,20,32,2,1,804.4452064016,804.4452064016,755.58133687
2PL,40,32,2,1,782.4785784459,782.4785784459,766.1461813674999
2PL,80,32,2,1,552.382886181,552.382886181,603.6581452099999
OCC,1,32,2,1,271.79227741117,271.79227741117,262.85582345964997
OCC,10,32,2,1,553.6603810441001,553.6603810441001,539.1079272539
OCC,20,32,2,1,345.01655571599997,345.01655571599997,332.2082606242
OCC,40,32,2,1,180.79849560271,180.79849560271,205.18730641661003
OCC,80,32,2,1,115.77288541507001,115.77288541507001,118.28627974097
Tapir,1,32,2,1,360.3695223102,360.3695223102,330.56885286569997
Tapir,10,32,2,1,1056.0962773896001,1056.0962773896001,1044.3089341369
Tapir,20,32,2,1,991.2698206045001,991.2698206045001,1008.1114402853
Tapir,40,32,2,1,375.17008444789997,375.17008444789997,379.41041413150003
Tapir,80,32,2,1,35.81647487971,35.81647487971,36.06010240098
2PL,100,32,3,1,966.7012553039,966.7012553039,915.5425894822
2PL,200,32,3,1,1874.0306359852,1874.0306359852,1940.6178130435
2PL,500,32,3,1,4729.489981678,4729.489981678,4712.196148368999
2PL,1000,32,3,1,8325.609070225,8325.609070225,8367.760289949
2PL,2000,32,3,1,10432.341670451,10432.341670451,10322.499395585
2PL,4000,32,3,1,8715.020674414,8715.020674414,8689.171615512
OCC,100,32,3,1,876.1216034868,876.1216034868,885.4323139018
OCC,200,32,3,1,1796.2828917712,1796.2828917712,1822.7994760647
OCC,500,32,3,1,4355.551710863,4355.551710863,4341.463686634
OCC,1000,32,3,1,5643.375790267,5643.375790267,5554.504565719
OCC,2000,32,3,1,3912.207670642,3912.207670642,4030.1375733229997
OCC,4000,32,3,1,2362.3015616237,2362.3015616237,2342.3920554226
Tapir,100,32,3,1,922.0635085132,922.0635085132,929.2585781749
Tapir,200,32,3,1,1836.7391471160001,1836.7391471160001,1841.1743739607
Tapir,500,32,3,1,4347.685658275001,4347.685658275001,4404.326869438
Tapir,1000,32,3,1,7904.888862006999,7904.888862006999,7798.872605568
Tapir,2000,32,3,1,12069.106740014,12069.106740014,12020.992429808
Tapir,4000,32,3,1,8192.005293959,8192.005293959,8099.277806126
2PL,1,32,3,1,269.184821792,269.184821792,244.5971131832
2PL,10,32,3,1,756.6262764843,756.6262764843,800.6244539176
2PL,20,32,3,1,795.187795847,795.187795847,757.5628053985
2PL,40,32,3,1,768.2852605269001,768.2852605269001,757.0936485899
2PL,80,32,3,1,595.4733255061,595.4733255061,574.7149764268
OCC,1,32,3,1,273.43529282256,273.43529282256,259.00820320511997
OCC,10,32,3,1,538.2241836316,538.2241836316,499.7802926668
OCC,20,32,3,1,321.7072942505,321.7072942505,317.0296922584
OCC,40,32,3,1,196.49861188349,196.49861188349,192.54871012503
OCC,80,32,3,1,106.14800990238,106.14800990238,107.21200965563
Tapir,1,32,3,1,340.9790407807,340.9790407807,343.23711723400004
Tapir,10,32,3,1,1031.4390814025,1031.4390814025,991.8195366586
Tapir,20,32,3,1,1003.3033438151,1003.3033438151,959.6264212687
Tapir,40,32,3,1,365.69523236870003,365.69523236870003,329.6228154466
Tapir,80,32,3,1,38.49998401346,38.49998401346,29.764775663400002
2PL,100,32,4,1,949.2166246813,949.2166246813,983.2942468652001
2PL,200,32,4,1,1950.9480311458,1950.9480311458,1916.7347654836
2PL,500,32,4,1,4723.004323178,4723.004323178,4723.153610919
2PL,1000,32,4,1,8295.914973243,8295.914973243,8386.517493595
2PL,2000,32,4,1,10747.445591472999,10747.445591472999,10709.235620357002
2PL,4000,32,4,1,8669.626389306,8669.626389306,8730.651126212
OCC,100,32,4,1,911.364081205,911.364081205,896.9725129569999
OCC,200,32,4,1,1797.8714561712,1797.8714561712,1729.2710586268
OCC,500,32,4,1,4278.631044187,4278.631044187,4315.65631003
OCC,1000,32,4,1,5741.978895796,5741.978895796,5586.256520687
OCC,2000,32,4,1,3935.6441860120003,3935.6441860120003,3886.3670677580003
OCC,4000,32,4,1,2267.322582246,2267.322582246,2314.5352422518
Tapir,100,32,4,1,954.5472485999001,954.5472485999001,921.6092131180001
Tapir,200,32,4,1,1870.9309979364,1870.9309979364,1833.8648702215
Tapir,500,32,4,1,4424.39639233,4424.39639233,4368.349763773
Tapir,1000,32,4,1,7848.050392556001,7848.050392556001,7901.171012093
Tapir,2000,32,4,1,12256.400951458001,12256.400951458001,12310.925601273
Tapir,4000,32,4,1,8296.543398651,8296.543398651,8313.383394946
2PL,1,32,4,1,270.1994146941,270.1994146941,244.75609633551
2PL,10,32,4,1,725.9680573623,725.9680573623,712.0027277094999
2PL,20,32,4,1,791.5975770983,791.5975770983,772.8737340663
2PL,40,32,4,1,757.2448148209,757.2448148209,724.9555506651001
2PL,80,32,4,1,559.3653621867,559.3653621867,577.4953576669
OCC,1,32,4,1,257.48545575101997,257.48545575101997,265.45913675792
OCC,10,32,4,1,499.4625351725,499.4625351725,520.910656668
OCC,20,32,4,1,303.1955817423,303.1955817423,314.2260713279
OCC,40,32,4,1,180.45179812605,180.45179812605,185.95464864016
OCC,80,32,4,1,110.73879818476,110.73879818476,115.53617267981
Tapir,1,32,4,1,335.5679431562,335.5679431562,317.0271176478
Tapir,10,32,4,1,1046.9853384875,1046.9853384875,995.7915572525
Tapir,20,32,4,1,970.6354388738,970.6354388738,952.1060120451999
Tapir,40,32,4,1,385.2007828079,385.2007828079,365.2680570446
Tapir,80,32,4,1,23.81386482074,23.81386482074,27.034797620309998
2PL,100,4,1,1,819.4933204358999,819.4933204358999,800.3950509156
2PL,200,4,1,1,1093.9935256849,1093.9935256849,1148.1075010328
2PL,500,4,1,1,1457.5680897381,1457.5680897381,1481.989058119
2PL,1000,4,1,1,1043.8474177831,1043.8474177831,1059.3622240672998
2PL,2000,4,1,1,558.8462260303,558.8462260303,572.7195531681
2PL,4000,4,1,1,360.7561402573,360.7561402573,365.3935826463
OCC,100,4,1,1,512.9357133835,512.9357133835,506.3718061138
OCC,200,4,1,1,545.4937439874,545.4937439874,561.287322479
OCC,500,4,1,1,383.528522279,383.528522279,395.65540529960003
OCC,1000,4,1,1,234.20844433559,234.20844433559,231.69762363414
OCC,2000,4,1,1,140.18329501754,140.18329501754,148.9178516424
OCC,4000,4,1,1,85.13781795174,85.13781795174,86.39679688335
Tapir,100,4,1,1,701.2419913641,701.2419913641,711.7801866609001
Tapir,200,4,1,1,1182.1433636718,1182.1433636718,1180.9951483185
Tapir,500,4,1,1,1142.8840090074,1142.8840090074,1148.6968931276
Tapir,1000,4,1,1,147.6431872637,147.6431872637,135.54233926860002
Tapir,2000,4,1,1,21.4071764999,21.4071764999,21.4794166779
Tapir,4000,4,1,1,77.73356516153,77.73356516153,76.80110451496
2PL,100,4,1,3,801.0885462172,801.0885462172,767.4164838207
2PL,200,4,1,3,1082.0375383851,1082.0375383851,1135.1731242779001
2PL,500,4,1,3,1286.901260378,1286.901260378,1315.2747657258
2PL,1000,4,1,3,881.5728341637,881.5728341637,872.6409213886
2PL,2000,4,1,3,547.8363883473,547.8363883473,555.9558420469
2PL,4000,4,1,3,359.9830555755,359.9830555755,370.9144847862
OCC,100,4,1,3,539.5579495787999,539.5579495787999,527.4122117095
OCC,200,4,1,3,600.8300233138,600.8300233138,648.8470770797001
OCC,500,4,1,3,379.6985973346,379.6985973346,394.3173338666
OCC,1000,4,1,3,228.57697568779,228.57697568779,236.39302808816998
OCC,2000,4,1,3,130.27747557,130.27747557,129.09912332525
OCC,4000,4,1,3,67.06314566964,67.06314566964,64.736483525911
Tapir,100,4,1,3,733.1036462569,733.1036462569,717.9869129076001
Tapir,200,4,1,3,1056.5110269161,1056.5110269161,1058.8928544548
Tapir,500,4,1,3,623.5182899181001,623.5182899181001,635.6111274058
Tapir,1000,4,1,3,210.9532805213,210.9532805213,206.55074638809998
Tapir,2000,4,1,3,92.66104193257101,92.66104193257101,92.19031022136
Tapir,4000,4,1,3,29.160981952,29.160981952,30.2239882946
2PL,100,4,1,5,768.7846118284,768.7846118284,795.121218229
2PL,200,4,1,5,1073.1109598617,1073.1109598617,1098.6731209272
2PL,500,4,1,5,1145.3320232107,1145.3320232107,1173.0521858585998
2PL,1000,4,1,5,755.1255761105,755.1255761105,748.7238687658
2PL,2000,4,1,5,466.68852632920004,466.68852632920004,469.8591928417
2PL,4000,4,1,5,307.0079146892,307.0079146892,296.6212383437
OCC,100,4,1,5,485.89312612840007,485.89312612840007,514.5178009358
OCC,200,4,1,5,513.0132536987,513.0132536987,502.9509361974
OCC,500,4,1,5,310.8909146154,310.8909146154,303.872523849
OCC,1000,4,1,5,187.19449690447,187.19449690447,190.2927086726
OCC,2000,4,1,5,109.54823157768001,109.54823157768001,111.09486533904
OCC,4000,4,1,5,49.93775640288,49.93775640288,50.383208886851
Tapir,100,4,1,5,711.579595715,711.579595715,701.4891698163
Tapir,200,4,1,5,928.7389166749,928.7389166749,941.6233771615999
Tapir,500,4,1,5,518.7532810713,518.7532810713,524.7452553532
Tapir,1000,4,1,5,159.8775158981,159.8775158981,156.931286565
Tapir,2000,4,1,5,96.296407538786,96.296407538786,91.7738398432952
Tapir,4000,4,1,5,31.0893712009,31.0893712009,30.0876361503
2PL,1,4,1,1,241.17438887642,241.17438887642,244.88120470777
2PL,10,4,1,1,685.4533017661,685.4533017661,686.6828087796
2PL,20,4,1,1,772.081864468,772.081864468,752.2795976136
2PL,40,4,1,1,688.5273024306,688.5273024306,697.6121077797
2PL,80,4,1,1,543.5874328836,543.5874328836,530.3180282689
OCC,1,4,1,1,269.53693151747,269.53693151747,268.5631144277
OCC,10,4,1,1,427.6684842335,427.6684842335,498.9759358036
OCC,20,4,1,1,284.80768468183,284.80768468183,309.7122846061
OCC,40,4,1,1,182.04550214872,182.04550214872,188.64730202121999
OCC,80,4,1,1,93.95039949216,93.95039949216,105.71837128606
Tapir,1,4,1,1,318.0877948768,318.0877948768,312.1870258876
Tapir,10,4,1,1,989.0374797005,989.0374797005,981.0097255625
Tapir,20,4,1,1,902.1840849084,902.1840849084,877.4132995644
Tapir,40,4,1,1,323.29802719879996,323.29802719879996,379.7596604971
Tapir,80,4,1,1,39.84123464756,39.84123464756,44.79654373353
2PL,1,4,1,3,228.13278814031,228.13278814031,224.52160754834
2PL,10,4,1,3,585.6142914975,585.6142914975,582.0082386152
2PL,20,4,1,3,604.12731713,604.12731713,613.0115642109
2PL,40,4,1,3,568.4535710929,568.4535710929,585.2706121173001
2PL,80,4,1,3,451.0931736831,451.0931736831,452.10148096110004
OCC,1,4,1,3,217.63230850268,217.63230850268,238.71331860742998
OCC,10,4,1,3,451.1139363875,451.1139363875,430.6252848619
OCC,20,4,1,3,301.5965506466,301.5965506466,302.9555096447
OCC,40,4,1,3,182.23104712267,182.23104712267,180.47461720362
OCC,80,4,1,3,116.73687359937999,116.73687359937999,117.28975499811
Tapir,1,4,1,3,278.0546578252,278.0546578252,280.0240195063
Tapir,10,4,1,3,807.2402200166999,807.2402200166999,801.5093514979
Tapir,20,4,1,3,405.9102841065,405.9102841065,411.4888726921
Tapir,40,4,1,3,212.6246117329,212.6246117329,226.886624308
Tapir,80,4,1,3,49.7399765498,49.7399765498,48.94258410987
2PL,1,4,1,5,222.13314683031,222.13314683031,211.86226742134
2PL,10,4,1,5,507.8216397318,507.8216397318,531.8406108195001
2PL,20,4,1,5,505.1907690439,505.1907690439,515.3256845247
2PL,40,4,1,5,504.689850423,504.689850423,521.4240679979
2PL,80,4,1,5,380.85033300879996,380.85033300879996,372.9406975306
OCC,1,4,1,5,222.79493446964,222.79493446964,216.46195417076999
OCC,10,4,1,5,353.5373290348,353.5373290348,333.9967973179
OCC,20,4,1,5,254.11443013191,254.11443013191,272.54899727509
OCC,40,4,1,5,151.40080011491,151.40080011491,146.98892566026
OCC,80,4,1,5,97.80238985087,97.80238985087,90.74906243139
Tapir,1,4,1,5,267.54153378738,267.54153378738,276.1992871922
Tapir,10,4,1,5,817.7681584691,817.7681584691,781.3227162246
Tapir,20,4,1,5,342.3538184285,342.3538184285,329.8713270303
Tapir,40,4,1,5,201.1484792684,201.1484792684,200.52221317007
Tapir,80,4,1,5,58.380355487500005,58.380355487500005,60.02980567221
2PL,100,4,2,1,788.8555634608,788.8555634608,786.9314480467
2PL,200,4,2,1,1139.373537712,1139.373537712,1123.3657472509
2PL,500,4,2,1,1453.9720551979,1453.9720551979,1466.0431852619001
2PL,1000,4,2,1,904.6082032277001,904.6082032277001,908.6444134346
2PL,2000,4,2,1,470.3847468628,470.3847468628,470.8875469805
2PL,4000,4,2,1,302.132211853,302.132211853,298.2762616631
OCC,100,4,2,1,510.0300124251,510.0300124251,479.42267441490003
OCC,200,4,2,1,517.4344441645,517.4344441645,562.7391470363
OCC,500,4,2,1,359.7183810803,359.7183810803,339.7470555315
OCC,1000,4,2,1,209.52357400673,209.52357400673,214.88198106638998
OCC,2000,4,2,1,119.44368959948,119.44368959948,130.73130992448
OCC,4000,4,2,1,71.72202258136,71.72202258136,71.13185322620001
Tapir,100,4,2,1,712.1984684637,712.1984684637,713.572039152
Tapir,200,4,2,1,1213.4649808288,1213.4649808288,1199.1879311919
Tapir,500,4,2,1,1151.9143300105,1151.9143300105,1150.368264529
Tapir,1000,4,2,1,188.24723753159998,188.24723753159998,130.90401907310002
Tapir,2000,4,2,1,21.6250932447,21.6250932447,21.8227024895
Tapir,4000,4,2,1,72.17583606144,72.17583606144,65.39907495463001
2PL,100,4,2,3,787.892274521,787.892274521,777.2686665281999
2PL,200,4,2,3,1090.6337905622,1090.6337905622,1078.4458163195
2PL,500,4,2,3,1233.9848450142001,1233.9848450142001,1217.2173125985
2PL,1000,4,2,3,844.3993880073,844.3993880073,835.6394420663
2PL,2000,4,2,3,497.00690129000003,497.00690129000003,497.66365957700003
2PL,4000,4,2,3,348.7391614161,348.7391614161,338.1282489879
OCC,100,4,2,3,521.7088868380999,521.7088868380999,524.7386842841
OCC,200,4,2,3,604.6083726902,604.6083726902,594.5370167889
OCC,500,4,2,3,335.8698493631,335.8698493631,344.5452023287
OCC,1000,4,2,3,198.92646866537999,198.92646866537999,216.88715641629
OCC,2000,4,2,3,117.04817989176,117.04817989176,119.60385477832
OCC,4000,4,2,3,61.10413439877,61.10413439877,59.964037059780004
Tapir,100,4,2,3,722.7114573637999,722.7114573637999,711.3819566784
Tapir,200,4,2,3,1027.1499076265,1027.1499076265,1036.0469365465
Tapir,500,4,2,3,627.3991875849,627.3991875849,630.1629315585
Tapir,1000,4,2,3,177.80028617649998,177.80028617649998,191.32596388759998
Tapir,2000,4,2,3,86.8310285468,86.8310285468,92.27975688616
Tapir,4000,4,2,3,29.5692662167,29.5692662167,26.2193332422
2PL,100,4,2,5,750.3575193934,750.3575193934,745.5849983897999
2PL,200,4,2,5,1047.5621411696,1047.5621411696,1013.5094946189
2PL,500,4,2,5,1150.9685246631,1150.9685246631,1118.3354633531
2PL,1000,4,2,5,699.5433826587,699.5433826587,716.3485398923
2PL,2000,4,2,5,414.8273275908,414.8273275908,436.3223747556
2PL,4000,4,2,5,289.96825278980003,289.96825278980003,290.3148062337
OCC,100,4,2,5,464.9934730749,464.9934730749,456.07511470960003
OCC,200,4,2,5,489.0608655413,489.0608655413,514.9107841854
OCC,500,4,2,5,296.3923131233,296.3923131233,300.689255517
OCC,1000,4,2,5,173.66183660285,173.66183660285,185.21305123243
OCC,2000,4,2,5,104.06916432041,104.06916432041,101.2580862988
OCC,4000,4,2,5,51.91355288124,51.91355288124,47.612807838719
Tapir,100,4,2,5,697.4538970975001,697.4538970975001,691.7274007542001
Tapir,200,4,2,5,950.0334162808,950.0334162808,963.673055422
Tapir,500,4,2,5,485.0315229603,485.0315229603,517.2811655239
Tapir,1000,4,2,5,145.0890392839,145.0890392839,142.524590871
Tapir,2000,4,2,5,88.272929640811,88.272929640811,95.545440644119
Tapir,4000,4,2,5,31.2133346751,31.2133346751,30.9404175272
2PL,100,4,2,7,746.8547096479,746.8547096479,732.8645147071
2PL,200,4,2,7,984.0147515606001,984.0147515606001,1000.9937753557
2PL,500,4,2,7,1029.6828282397,1029.6828282397,1032.9140068117
2PL,1000,4,2,7,666.250383442,666.250383442,671.7003964267
2PL,2000,4,2,7,399.42963519250003,399.42963519250003,418.3577841252
2PL,4000,4,2,7,290.2881061765,290.2881061765,275.9414904381
OCC,100,4,2,7,455.1224337496,455.1224337496,452.10288387860004
OCC,200,4,2,7,443.1240024611,443.1240024611,422.0365217395
OCC,500,4,2,7,247.14993872705,247.14993872705,242.85787368189
OCC,1000,4,2,7,164.76775212022,164.76775212022,148.44047452901
OCC,2000,4,2,7,89.2676666211,89.2676666211,87.17453071999999
OCC,4000,4,2,7,43.8574556079098,43.8574556079098,45.377747595049996
Tapir,100,4,2,7,674.2010573175,674.2010573175,673.8161133635
Tapir,200,4,2,7,921.281555701,921.281555701,896.1549704054
Tapir,500,4,2,7,459.59685675990005,459.59685675990005,446.9911202498
Tapir,1000,4,2,7,129.7488469888,129.7488469888,123.1541487246
Tapir,2000,4,2,7,85.254459254309,85.254459254309,83.416834262306
Tapir,4000,4,2,7,30.2585538312,30.2585538312,27.8929854268
2PL,1,4,2,1,252.26642450791002,252.26642450791002,258.49479391459
2PL,10,4,2,1,630.0180381703,630.0180381703,656.3999453147001
2PL,20,4,2,1,732.6837329773,732.6837329773,724.3006354301
2PL,40,4,2,1,644.0353740046,644.0353740046,673.1703365958999
2PL,80,4,2,1,523.4819957256,523.4819957256,505.5042823402
OCC,1,4,2,1,261.06163378219,261.06163378219,249.25950343079
OCC,10,4,2,1,422.9654984137,422.9654984137,439.7105782706
OCC,20,4,2,1,311.67385568130004,311.67385568130004,287.4645333857
OCC,40,4,2,1,164.47682930349,164.47682930349,152.42833739706998
OCC,80,4,2,1,95.67547719575,95.67547719575,97.82199684421
Tapir,1,4,2,1,346.6483896423,346.6483896423,330.1750391276
Tapir,10,4,2,1,1002.6393358392,1002.6393358392,891.5398217379
Tapir,20,4,2,1,830.4955209492,830.4955209492,868.7736607731
Tapir,40,4,2,1,330.9531871643,330.9531871643,340.2912894254
Tapir,80,4,2,1,35.59725739968,35.59725739968,20.68502435064
2PL,1,4,2,3,227.98711843395,227.98711843395,235.01195948982001
2PL,10,4,2,3,569.4208077481,569.4208077481,545.5849402741
2PL,20,4,2,3,558.0746960055,558.0746960055,543.4426953893
2PL,40,4,2,3,559.8919725866999,559.8919725866999,550.042815044
2PL,80,4,2,3,454.1459715085,454.1459715085,478.4415660752
OCC,1,4,2,3,235.69201143495,235.69201143495,239.91830725804
OCC,10,4,2,3,438.2110687905,438.2110687905,422.3268028612
OCC,20,4,2,3,287.6907289561,287.6907289561,299.4316332798
OCC,40,4,2,3,184.02540593554,184.02540593554,190.01174329043
OCC,80,4,2,3,107.34689527674,107.34689527674,101.64023409123
Tapir,1,4,2,3,283.6806269592,283.6806269592,309.2364209192
Tapir,10,4,2,3,793.9188000444,793.9188000444,780.6030622838
Tapir,20,4,2,3,352.5919037168,352.5919037168,359.6111653187
Tapir,40,4,2,3,205.96768149656,205.96768149656,192.6592328003
Tapir,80,4,2,3,45.574321922450004,45.574321922450004,48.88835444174
2PL,1,4,2,5,205.3455927156,205.3455927156,222.71788387298
2PL,10,4,2,5,500.54248245549996,500.54248245549996,514.6988915839
2PL,20,4,2,5,512.1453551964,512.1453551964,521.1813035734
2PL,40,4,2,5,481.28074636149995,481.28074636149995,483.3019485154
2PL,80,4,2,5,398.0890382733,398.0890382733,377.5862399423
OCC,1,4,2,5,207.73059850936,207.73059850936,226.42377536175002
OCC,10,4,2,5,336.6579280143,336.6579280143,343.3448637717
OCC,20,4,2,5,251.77460553715002,251.77460553715002,259.8897087753
OCC,40,4,2,5,162.24732151069998,162.24732151069998,146.59669796292002
OCC,80,4,2,5,100.72755221587,100.72755221587,92.054212804372
Tapir,1,4,2,5,264.5514218947,264.5514218947,275.2963757774
Tapir,10,4,2,5,792.1416230387,792.1416230387,807.4581399722001
Tapir,20,4,2,5,318.36634325160003,318.36634325160003,323.3348662783
Tapir,40,4,2,5,178.50590039863,178.50590039863,179.57520802160002
Tapir,80,4,2,5,57.13903831778,57.13903831778,58.99761688403
2PL,1,4,2,7,217.69782829703,217.69782829703,200.60285846115002
2PL,10,4,2,7,444.14262492399996,444.14262492399996,448.17339498350003
2PL,20,4,2,7,448.7373266885,448.7373266885,446.3928206971
2PL,40,4,2,7,435.8168438785,435.8168438785,434.1019172918
2PL,80,4,2,7,328.4089801128,328.4089801128,324.1329072231
OCC,1,4,2,7,205.0782848359,205.0782848359,206.64645708160003
OCC,10,4,2,7,277.96930477142,277.96930477142,286.6279359207
OCC,20,4,2,7,203.18539956335,203.18539956335,229.6788853972
OCC,40,4,2,7,135.16894288271,135.16894288271,137.49246273647
OCC,80,4,2,7,85.25404376724,85.25404376724,75.74537300454999
Tapir,1,4,2,7,261.04198686092,261.04198686092,263.03445188831
Tapir,10,4,2,7,758.4460125665,758.4460125665,748.2229301926
Tapir,20,4,2,7,246.08610748110002,246.08610748110002,248.0099185296
Tapir,40,4,2,7,77.64282551202,77.64282551202,78.40639214437
Tapir,80,4,2,7,28.01799242884,28.01799242884,31.063028357809998
2PL,100,4,3,1,794.0169391019001,794.0169391019001,786.5371160274
2PL,200,4,3,1,1143.4360226024,1143.4360226024,1126.6544407468
2PL,500,4,3,1,1432.3014493377998,1432.3014493377998,1389.1798111127
2PL,1000,4,3,1,892.7260817138999,892.7260817138999,915.4745487241
2PL,2000,4,3,1,486.0396222584,486.0396222584,470.9011040031
2PL,4000,4,3,1,299.5306049689,299.5306049689,293.4971363305
OCC,100,4,3,1,466.3063976278,466.3063976278,505.8943015781
OCC,200,4,3,1,510.7325207355,510.7325207355,551.9350703722
OCC,500,4,3,1,384.6697923529,384.6697923529,355.5918931394
OCC,1000,4,3,1,213.86848346104998,213.86848346104998,225.61175588721
OCC,2000,4,3,1,122.54785139136,122.54785139136,123.14282753691
OCC,4000,4,3,1,74.06284836517,74.06284836517,68.23285534689
Tapir,100,4,3,1,694.101892874,694.101892874,679.2745434102
Tapir,200,4,3,1,1227.3407393358,1227.3407393358,1182.1101231003001
Tapir,500,4,3,1,1150.6917718578,1150.6917718578,1077.7126578109
Tapir,1000,4,3,1,150.4123118747,150.4123118747,168.8722537628
Tapir,2000,4,3,1,22.4768150709,22.4768150709,17.9886443847
Tapir,4000,4,3,1,70.94149052601,70.94149052601,62.82575993999
2PL,100,4,3,3,750.1560237993,750.1560237993,836.6464519021
2PL,200,4,3,3,1104.3483534897,1104.3483534897,1167.5938323611
2PL,500,4,3,3,1296.9878747596001,1296.9878747596001,1269.4847102368
2PL,1000,4,3,3,865.0463010287001,865.0463010287001,866.792566145
2PL,2000,4,3,3,559.8589961465,559.8589961465,538.8127761168
2PL,4000,4,3,3,372.9731328181,372.9731328181,386.7163999915
OCC,100,4,3,3,517.8241042948,517.8241042948,522.3762137082
OCC,200,4,3,3,596.3804241670999,596.3804241670999,597.3082782527
OCC,500,4,3,3,380.6016423638,380.6016423638,343.1282087941
OCC,1000,4,3,3,199.47385942495,199.47385942495,215.79530323259
OCC,2000,4,3,3,116.15227440349,116.15227440349,124.33585987774
OCC,4000,4,3,3,59.89499844952,59.89499844952,57.052926858522795
Tapir,100,4,3,3,722.2099033347,722.2099033347,721.3951352368999
Tapir,200,4,3,3,1021.0912711414001,1021.0912711414001,1048.2727337489
Tapir,500,4,3,3,585.4497501426999,585.4497501426999,604.3889783355
Tapir,1000,4,3,3,155.2571328842,155.2571328842,164.5259015527
Tapir,2000,4,3,3,80.81998250244999,80.81998250244999,77.48079446849
Tapir,4000,4,3,3,25.7177320435,25.7177320435,25.0573748693
2PL,100,4,3,5,747.9873139445,747.9873139445,783.2848598443001
2PL,200,4,3,5,1039.4723182946,1039.4723182946,1052.2151949993001
2PL,500,4,3,5,1107.2840349955,1107.2840349955,1145.0227147496
2PL,1000,4,3,5,732.312009021,732.312009021,752.3193040633
2PL,2000,4,3,5,459.6178370942,459.6178370942,466.3229553989
2PL,4000,4,3,5,313.3690935506,313.3690935506,311.2379257745
OCC,100,4,3,5,476.2960956546,476.2960956546,482.3035414615
OCC,200,4,3,5,499.1138601549,499.1138601549,512.7685739794
OCC,500,4,3,5,273.06093008610003,273.06093008610003,294.27673418388
OCC,1000,4,3,5,181.34305135708001,181.34305135708001,189.01634658486
OCC,2000,4,3,5,98.58258640589,98.58258640589,103.01417632293999
OCC,4000,4,3,5,46.676732849482,46.676732849482,49.86110109095
