node,threads,scale_factor,cross_warehouse,tput_1,tput_2,tput_3,tput,tp_1,tp_2,tp_3
2,8,2,60,261772,262315,259177,261088
2,8,2,80,232922,228170,229574,230222
2,8,2,100,209717,212103,209033,210284.3333
2,8,4,0,682013,685040,721174,696075.6667
2,8,4,20,503165,498656,516430,506083.6667
2,8,4,40,403661,415102,423412,414058.3333
2,8,4,60,343322,351256,353915,349497.6667
2,8,4,80,307670,313761,303378,308269.6667
2,8,4,100,267879,274344,278867,273696.6667
2,8,8,0,920042,882633,888189,896954.6667
2,8,8,20,601975,618437,622384,614265.3333
2,8,8,40,477419,470497,479898,475938
2,8,8,60,405631,406328,386468,399475.6667
2,8,8,80,348547,339077,338425,342016.3333
2,8,8,100,300981,292210,301241,298144
2,8,16,0,867474,829862,876112,857816
2,8,16,20,643607,620816,616805,627076
2,8,16,40,497500,505780,505870,503050
2,8,16,60,421987,410319,430849,421051.6667
2,8,16,80,368673,367313,368664,368216.6667
2,8,16,100,329269,324807,323329,325801.6667
2,8,32,0,698471,697977,702125,699524.3333
2,8,32,20,547391,546738,540327,544818.6667
2,8,32,40,443039,439719,430902,437886.6667
2,8,32,60,374950,368439,372255,371881.3333
2,8,32,80,321646,325429,318591,321888.6667
2,8,32,100,290100,286967,287560,288209
2,8,128,0,429113,434213,427847,430391
2,8,128,20,362955,356483,365149,361529
2,8,128,40,310762,311162,309626,310516.6667
2,8,128,60,270999,271375,273656,272010
2,8,128,80,242804,242880,241104,242262.6667
2,8,128,100,216624,215565,216972,216387
2,8,256,0,373580,353839,282629,336682.6667
2,8,256,20,284680,326088,302080,304282.6667
2,8,256,40,280596,285934,241351,269293.6667
2,8,256,60,221108,254163,229958,235076.3333
2,8,256,80,233379,218724,209855,220652.6667
2,8,256,100,201873,200983,194980,199278.6667
2,16,1,0,173168,178337,177761,176422
2,16,1,20,173899,175763,175123,174928.3333
2,16,1,40,177520,178071,179223,178271.3333
2,16,1,60,184411,177635,185882,182642.6667
2,16,1,80,180142,182198,185736,182692
2,16,1,100,194936,196695,201526,197719
2,16,2,0,367156,367333,355007,363165.3333
2,16,2,20,337540,338580,335939,337353
2,16,2,40,308140,303863,317255,309752.6667
2,16,2,60,305672,307849,293392,302304.3333
2,16,2,80,284959,281068,285785,283937.3333
2,16,2,100,266828,274846,269941,270538.3333
2,16,4,0,745814,762157,736453,748141.3333
2,16,4,20,620105,607384,602400,609963
2,16,4,40,524593,508821,517738,517050.6667
2,16,4,60,473266,477448,476603,475772.3333
2,16,4,80,439312,437583,438129,438341.3333
2,16,4,100,401649,397498,408193,402446.6667
2,16,8,0,1.19E+06,1.19E+06,1.20E+06,1.20E+06
2,16,8,20,854787,880807,870880,868824.6667
2,16,8,40,705111,697184,701416,701237
2,16,8,60,627546,623197,615787,622176.6667
2,16,8,80,551018,557435,565036,557829.6667
2,16,8,100,495676,512224,502224,503374.6667
2,16,16,0,1.73E+06,1.70E+06,1.73E+06,1.72E+06
2,16,16,20,1.20E+06,1.21E+06,1.24E+06,1.22E+06
2,16,16,40,913652,921284,923064,919333.3333
2,16,16,60,735875,789656,780007,768512.6667
2,16,16,80,648879,666734,662018,659210.3333
2,16,16,100,613746,627821,609496,617021
2,16,32,0,1.56E+06,1.52E+06,1.54E+06,1.54E+06
2,16,32,20,1.15E+06,1.16E+06,1.14E+06,1.15E+06
2,16,32,40,871201,871071,865452,869241.3333
2,16,32,60,713960,716039,715351,715116.6667
2,16,32,80,596195,597696,595061,596317.3333
2,16,32,100,542297,549615,549576,547162.6667
2,16,128,0,937767,923344,952022,937711
2,16,128,20,806867,755400,761427,774564.6667
2,16,128,40,652221,632411,651631,645421
