WH,terminal,shared_buffer,min_wal_size,max_wal_size,effective_cache_size,tput
10,95,4,1,16,4,8062.23449371658
10,100,4,1,16,4,7883.66007751933
10,105,4,1,16,4,7879.64106270195
10,110,4,1,16,4,7679.34596927783
10,115,4,1,16,4,7372.75563699559
10,120,4,1,16,4,7385.11253381512
10,5,4,80/1024,1,8,1334.31611759758
10,10,4,80/1024,1,8,2403.10227087819
10,15,4,80/1024,1,8,3205.05965678932
10,20,4,80/1024,1,8,3826.43827582199
10,25,4,80/1024,1,8,4253.82629673339
10,30,4,80/1024,1,8,4713.66394268714
10,35,4,80/1024,1,8,5066.64052231311
10,40,4,80/1024,1,8,5450.52016032750
10,45,4,80/1024,1,8,5620.49431999549
10,50,4,80/1024,1,8,5773.92821982633
10,55,4,80/1024,1,8,5912.95407221588
10,60,4,80/1024,1,8,5978.08051698546
10,65,4,80/1024,1,8,5982.34136338915
10,70,4,80/1024,1,8,5916.29225317483
10,75,4,80/1024,1,8,5921.60027075800
10,80,4,80/1024,1,8,5946.86198924182
10,85,4,80/1024,1,8,5889.51855521474
10,90,4,80/1024,1,8,5868.94872791121
10,95,4,80/1024,1,8,5678.80695974616
10,100,4,80/1024,1,8,5502.85934828077
10,105,4,80/1024,1,8,5581.76277210161
10,110,4,80/1024,1,8,5392.12669334870
10,115,4,80/1024,1,8,5325.05459759657
10,120,4,80/1024,1,8,5208.65860464029
10,5,4,512/1024,1,8,1365.70615145548
10,10,4,512/1024,1,8,2391.98646877738
10,15,4,512/1024,1,8,3216.05887084438
10,20,4,512/1024,1,8,3851.96314314447
10,25,4,512/1024,1,8,4252.25510959466
10,30,4,512/1024,1,8,4381.95033689069
10,35,4,512/1024,1,8,4894.28607360303
10,40,4,512/1024,1,8,5213.39474877015
10,45,4,512/1024,1,8,5391.13282885719
10,50,4,512/1024,1,8,5274.99463245589
10,55,4,512/1024,1,8,5577.97430324794
10,60,4,512/1024,1,8,5825.57661687712
10,65,4,512/1024,1,8,5733.60833433170
10,70,4,512/1024,1,8,5896.89449465302
10,75,4,512/1024,1,8,5822.37688293804
10,80,4,512/1024,1,8,5848.93501580380
10,85,4,512/1024,1,8,5892.86236848120
10,90,4,512/1024,1,8,5785.08103366273
10,95,4,512/1024,1,8,5808.50466219692
10,100,4,512/1024,1,8,5701.98132637059
10,105,4,512/1024,1,8,5190.31627766406
10,110,4,512/1024,1,8,5375.53760149478
10,115,4,512/1024,1,8,5301.92836588041
10,120,4,512/1024,1,8,5254.32579165074
10,5,4,1,2,8,1374.27411460791
10,10,4,1,2,8,2527.59220684561
10,15,4,1,2,8,3344.30453400114
10,20,4,1,2,8,4201.47470090268
10,25,4,1,2,8,4928.20753328625
10,30,4,1,2,8,5551.29814154602
10,35,4,1,2,8,6114.24640289504
10,40,4,1,2,8,6761.14912184476
10,45,4,1,2,8,7105.35565812666
10,50,4,1,2,8,7496.04656491793
10,55,4,1,2,8,7523.21511069439
10,60,4,1,2,8,7601.50346632298
10,65,4,1,2,8,7568.63164422994
10,70,4,1,2,8,7719.63721934528
10,75,4,1,2,8,7559.83921273797
10,80,4,1,2,8,7229.16044635902
10,85,4,1,2,8,7500.53553527394
10,90,4,1,2,8,7410.77071758252
10,95,4,1,2,8,7218.42215364083
10,100,4,1,2,8,7161.33449689893
10,105,4,1,2,8,7059.37978163370
10,110,4,1,2,8,6607.46426920761
10,115,4,1,2,8,6746.82296985504
10,120,4,1,2,8,6539.71805901278
10,5,4,1,4,8,1406.67883317737
10,10,4,1,4,8,2599.45288796443
10,15,4,1,4,8,3642.75792994608
10,20,4,1,4,8,4527.39120786913
10,25,4,1,4,8,5149.96642645131
10,30,4,1,4,8,5901.35408106265
10,35,4,1,4,8,6806.02974050631
10,40,4,1,4,8,7373.90033283987
10,45,4,1,4,8,7909.19342424866
10,50,4,1,4,8,8059.06052920282
10,55,4,1,4,8,8277.08279222255
10,60,4,1,4,8,8315.00291174186
10,65,4,1,4,8,8300.00768576350
10,70,4,1,4,8,8300.63635236642
10,75,4,1,4,8,8218.51812300838
10,80,4,1,4,8,8240.99601615722
10,85,4,1,4,8,8308.84286618827
10,90,4,1,4,8,8296.85248577638
10,95,4,1,4,8,8034.12496557040
10,100,4,1,4,8,7973.17316413981
10,105,4,1,4,8,7756.16898718157
10,110,4,1,4,8,7666.91051014844
10,115,4,1,4,8,7424.88585649103
10,120,4,1,4,8,7402.03222948195
10,5,4,1,8,8,1398.41075303733
10,10,4,1,8,8,2638.68878055572
10,15,4,1,8,8,3675.25170361824
10,20,4,1,8,8,4517.94716625409
10,25,4,1,8,8,5333.66149740694
10,30,4,1,8,8,6253.98155210796
10,35,4,1,8,8,7054.96396847335
10,40,4,1,8,8,7736.84930109998
10,45,4,1,8,8,8137.23962873348
10,50,4,1,8,8,8375.50820120743
10,55,4,1,8,8,8521.23078936859
10,60,4,1,8,8,8612.03742216554
10,65,4,1,8,8,8475.22752288043
10,70,4,1,8,8,8472.57775654759
10,75,4,1,8,8,8381.74219131467
10,80,4,1,8,8,8459.58817411650
10,85,4,1,8,8,8481.93205137636
10,90,4,1,8,8,8278.22303915307
10,95,4,1,8,8,8324.36216903075
10,100,4,1,8,8,8274.66759142811
10,105,4,1,8,8,8050.64736829016
10,110,4,1,8,8,7659.50060585711
10,115,4,1,8,8,7563.49651899920
10,120,4,1,8,8,7374.17866355361
10,5,4,1,16,8,1428.96902081481
10,10,4,1,16,8,2637.93727737727
10,15,4,1,16,8,3663.89159895594
10,20,4,1,16,8,4492.98042565343
10,25,4,1,16,8,5326.76948623545
10,30,4,1,16,8,6218.54962340202
10,35,4,1,16,8,6987.55191225598
10,40,4,1,16,8,7516.92430972312
10,45,4,1,16,8,7802.34522950550
10,50,4,1,16,8,8230.46138011384
10,55,4,1,16,8,8350.90499061065
10,60,4,1,16,8,8411.03409863674
10,65,4,1,16,8,8371.14879096585
10,70,4,1,16,8,8461.03373024610
10,75,4,1,16,8,8458.47775099943
10,80,4,1,16,8,8353.99162240671
10,85,4,1,16,8,8305.12982868072
10,90,4,1,16,8,8264.69686534811
10,95,4,1,16,8,8354.97879684476
10,100,4,1,16,8,8255.57222385956
10,105,4,1,16,8,7989.00516842347
10,110,4,1,16,8,7842.89647778716
10,115,4,1,16,8,7630.20465177820
10,120,4,1,16,8,7448.79238898844
10,5,4,80/1024,1,16,1400.91781762302
10,10,4,80/1024,1,16,2443.68431413504
10,15,4,80/1024,1,16,3225.47445533531
10,20,4,80/1024,1,16,3842.25210906772
10,25,4,80/1024,1,16,4248.59388855930
10,30,4,80/1024,1,16,4610.58242995205
10,35,4,80/1024,1,16,5163.90040837682
10,40,4,80/1024,1,16,5446.87443501982
10,45,4,80/1024,1,16,5584.16705914779
10,50,4,80/1024,1,16,5765.97333468196
10,55,4,80/1024,1,16,5920.00914043068
10,60,4,80/1024,1,16,5955.56605973598
10,65,4,80/1024,1,16,5944.54353813054
10,70,4,80/1024,1,16,5972.03593759991
10,75,4,80/1024,1,16,5938.69986007143
10,80,4,80/1024,1,16,5966.11781593359
10,85,4,80/1024,1,16,5949.53106493740
10,90,4,80/1024,1,16,5889.42756881717
10,95,4,80/1024,1,16,5785.23584594272
10,100,4,80/1024,1,16,5696.87182308919
10,105,4,80/1024,1,16,5621.77579441117
10,110,4,80/1024,1,16,5532.64543364004
10,115,4,80/1024,1,16,5419.86649506410
10,120,4,80/1024,1,16,5360.75996250423
10,5,4,512/1024,1,16,1367.14830068866
10,10,4,512/1024,1,16,2385.05113749886
10,15,4,512/1024,1,16,3163.75993284507
10,20,4,512/1024,1,16,3748.09371558935
10,25,4,512/1024,1,16,4188.92939399727
10,30,4,512/1024,1,16,4635.62803732260
10,35,4,512/1024,1,16,4969.69482637206
10,40,4,512/1024,1,16,5293.10637543319
10,45,4,512/1024,1,16,5509.25791999048
10,50,4,512/1024,1,16,5796.09191124940
10,55,4,512/1024,1,16,5905.81777908445
10,60,4,512/1024,1,16,6040.28534835746
10,65,4,512/1024,1,16,5993.02909554966
10,70,4,512/1024,1,16,5998.49598402395
10,75,4,512/1024,1,16,5985.18268522183
10,80,4,512/1024,1,16,5861.17379391600
10,85,4,512/1024,1,16,5814.63332603406
10,90,4,512/1024,1,16,5781.09897413411
10,95,4,512/1024,1,16,5797.18294754280
10,100,4,512/1024,1,16,5777.09095300435
10,105,4,512/1024,1,16,5687.99714925765
10,110,4,512/1024,1,16,5589.39512890425
10,115,4,512/1024,1,16,5476.15905396506
10,120,4,512/1024,1,16,5397.17079211380
10,5,4,1,2,16,1360.96184442237
10,10,4,1,2,16,2509.82384321703
10,15,4,1,2,16,3416.38603788515
10,20,4,1,2,16,4170.46641028667
10,25,4,1,2,16,4895.90451304338
10,30,4,1,2,16,5523.63975684985
10,35,4,1,2,16,6133.15228328951
10,40,4,1,2,16,6691.10666297404
10,45,4,1,2,16,7178.07191014852
10,50,4,1,2,16,7400.21333364701
10,55,4,1,2,16,7474.21184292358
10,60,4,1,2,16,7592.53832679620
10,65,4,1,2,16,7631.22912619914
10,70,4,1,2,16,7666.58112641603
10,75,4,1,2,16,7571.29900295242
10,80,4,1,2,16,7394.81548778315
10,85,4,1,2,16,7322.90208630908
10,90,4,1,2,16,7378.75644823255
10,95,4,1,2,16,7306.65984950011
10,100,4,1,2,16,7233.45121792028
10,105,4,1,2,16,6999.21995347931
10,110,4,1,2,16,7023.82497275071
10,115,4,1,2,16,6809.36923385510
10,120,4,1,2,16,6683.02561109003
10,5,4,1,4,16,1412.68784752724
10,10,4,1,4,16,2627.27339335335
10,15,4,1,4,16,3629.24222101593
10,20,4,1,4,16,4422.24253686991
10,25,4,1,4,16,5188.79455007225
10,30,4,1,4,16,6025.32387480219
10,35,4,1,4,16,6796.95236840619
10,40,4,1,4,16,7678.61339741495
10,45,4,1,4,16,8100.77695158418
10,50,4,1,4,16,8182.68055883171
10,55,4,1,4,16,8264.68303636012
10,60,4,1,4,16,8331.64706242311
10,65,4,1,4,16,8320.70756013923
10,70,4,1,4,16,8296.37921785873
10,75,4,1,4,16,8276.55896958493
10,80,4,1,4,16,8272.96674628069
10,85,4,1,4,16,8267.63359072990
10,90,4,1,4,16,8272.42730506639
10,95,4,1,4,16,8241.22112810114
10,100,4,1,4,16,8133.58015144777
10,105,4,1,4,16,8057.43325627601
10,110,4,1,4,16,7803.11982614542
10,115,4,1,4,16,7679.45612830539
10,120,4,1,4,16,7515.37920261079
10,5,4,1,8,16,1382.43408083547
10,10,4,1,8,16,2606.49208693283
10,15,4,1,8,16,3621.91842462930
10,20,4,1,8,16,4510.78043990617
10,25,4,1,8,16,5319.66522485439
10,30,4,1,8,16,6224.14831365866
10,35,4,1,8,16,7017.57776610535
10,40,4,1,8,16,7714.20964923703
10,45,4,1,8,16,8188.07895509267
10,50,4,1,8,16,8444.45776463582
10,55,4,1,8,16,8369.13976339169
10,60,4,1,8,16,8310.51872567426
10,65,4,1,8,16,8391.66484806918
10,70,4,1,8,16,8442.31782694444
10,75,4,1,8,16,8379.54101732912
10,80,4,1,8,16,8311.97311925504
10,85,4,1,8,16,8165.97437910394
10,90,4,1,8,16,8184.13361348021
10,95,4,1,8,16,8184.45285112663
10,100,4,1,8,16,8225.18169446640
10,105,4,1,8,16,8027.24589359606
10,110,4,1,8,16,7809.02651804726
10,115,4,1,8,16,7642.40403020955
10,120,4,1,8,16,7401.51253160126
10,5,4,1,16,16,1375.04003980543
10,10,4,1,16,16,2615.96872732461
10,15,4,1,16,16,3598.93940662951
10,20,4,1,16,16,4483.39456230634
10,25,4,1,16,16,5175.31672990853
10,30,4,1,16,16,6087.98472862017
10,35,4,1,16,16,6840.64645241273
10,40,4,1,16,16,7707.96507720009
10,45,4,1,16,16,8185.58766828767
10,50,4,1,16,16,8254.01488260099
10,55,4,1,16,16,8270.72624819431
10,60,4,1,16,16,8416.03507237424
10,65,4,1,16,16,8443.67767997802
10,70,4,1,16,16,8547.31084085562
10,75,4,1,16,16,8577.86285935116
10,80,4,1,16,16,8427.10264574199
10,85,4,1,16,16,8414.98246573630
10,90,4,1,16,16,8170.86586586192
10,95,4,1,16,16,7964.77064851480
10,100,4,1,16,16,7916.97012461854
10,105,4,1,16,16,7877.62404251034
10,110,4,1,16,16,7657.18608193413
10,115,4,1,16,16,7566.11787765488
10,120,4,1,16,16,7501.33090255542
10,5,8,80/1024,1,4,1375.20844612453
10,10,8,80/1024,1,4,2405.52395883562
10,15,8,80/1024,1,4,3274.00379354836
10,20,8,80/1024,1,4,3772.55292202694
10,25,8,80/1024,1,4,4217.30782407998
10,30,8,80/1024,1,4,4741.79066464159
10,35,8,80/1024,1,4,5097.33678117311
10,40,8,80/1024,1,4,5404.44385630730
10,45,8,80/1024,1,4,5615.12954569133
10,50,8,80/1024,1,4,5800.00804147915
10,55,8,80/1024,1,4,5883.99992024090
10,60,8,80/1024,1,4,5667.73111295411
10,65,8,80/1024,1,4,5836.30518060755
10,70,8,80/1024,1,4,5840.46277710340
10,75,8,80/1024,1,4,5825.97374507149
10,80,8,80/1024,1,4,5831.73601780474
10,85,8,80/1024,1,4,5727.94222811236
10,90,8,80/1024,1,4,5669.32461330912
10,95,8,80/1024,1,4,5653.34650625752
10,100,8,80/1024,1,4,5440.31226414178
10,105,8,80/1024,1,4,5201.41926854921
10,110,8,80/1024,1,4,5553.47228844441
10,115,8,80/1024,1,4,5495.09829048780
10,120,8,80/1024,1,4,5389.50267124500
10,5,8,512/1024,1,4,1394.16116641651
10,10,8,512/1024,1,4,2394.30002551364
10,15,8,512/1024,1,4,3204.72700308965
10,20,8,512/1024,1,4,3811.42904693624
10,25,8,512/1024,1,4,4276.42613036998
10,30,8,512/1024,1,4,4700.26273932305
10,35,8,512/1024,1,4,5057.96958457424
10,40,8,512/1024,1,4,5310.38059796143
10,45,8,512/1024,1,4,5546.90575425428
10,50,8,512/1024,1,4,5720.55935709085
10,55,8,512/1024,1,4,5871.70486523564
10,60,8,512/1024,1,4,5930.40218460139
10,65,8,512/1024,1,4,5948.67093499920
10,70,8,512/1024,1,4,5928.09298926140
10,75,8,512/1024,1,4,5901.34014239218
10,80,8,512/1024,1,4,5898.11590953073
10,85,8,512/1024,1,4,5814.09440491853
10,90,8,512/1024,1,4,5383.05677944896
10,95,8,512/1024,1,4,5423.89690535232
10,100,8,512/1024,1,4,5619.58821068244
10,105,8,512/1024,1,4,5510.49742576087
10,110,8,512/1024,1,4,5519.42848587517
10,115,8,512/1024,1,4,5389.05118320612
10,120,8,512/1024,1,4,5294.58245181918
10,5,8,1,2,4,1363.94244796168
10,10,8,1,2,4,2515.12777345505
10,15,8,1,2,4,3352.05113214720
10,20,8,1,2,4,4060.18804836135
10,25,8,1,2,4,4775.82556487160
10,30,8,1,2,4,5431.07680919798
10,35,8,1,2,4,6005.83531065106
10,40,8,1,2,4,6776.79885332309
10,45,8,1,2,4,6986.44949580782
10,50,8,1,2,4,6924.66041055363
10,55,8,1,2,4,7314.47013702779
10,60,8,1,2,4,7433.38692705049
10,65,8,1,2,4,7503.67128068306
10,70,8,1,2,4,7580.34216167232
10,75,8,1,2,4,7537.23982596823
10,80,8,1,2,4,7411.75516497911
10,85,8,1,2,4,7168.42026183040
10,90,8,1,2,4,7189.37596467678
10,95,8,1,2,4,7278.41002176785
10,100,8,1,2,4,7375.12654555806
10,105,8,1,2,4,7023.90873228059
10,110,8,1,2,4,6510.47950766952
10,115,8,1,2,4,6631.07405996637
10,120,8,1,2,4,6459.63068314706
10,5,8,1,4,4,1401.94501113293
10,10,8,1,4,4,2620.90954810447
10,15,8,1,4,4,3593.62720386328
10,20,8,1,4,4,4426.58963743714
10,25,8,1,4,4,5205.79866997682
10,30,8,1,4,4,6102.93986055118
10,35,8,1,4,4,7024.46133328760
10,40,8,1,4,4,7876.65314988756
10,45,8,1,4,4,8196.53258501357
10,50,8,1,4,4,8229.83460084128
10,55,8,1,4,4,8268.11470674935
10,60,8,1,4,4,8330.52187000152
10,65,8,1,4,4,8297.17367317951
10,70,8,1,4,4,8292.02548945687
10,75,8,1,4,4,8311.50062773699
10,80,8,1,4,4,8282.27805949305
10,85,8,1,4,4,8350.79391406226
10,90,8,1,4,4,8302.63894783154
10,95,8,1,4,4,8247.08321062522
10,100,8,1,4,4,8001.18082350914
10,105,8,1,4,4,7784.48388175545
10,110,8,1,4,4,7700.82338166256
10,115,8,1,4,4,7690.66854546112
10,120,8,1,4,4,7538.62599025729
10,5,8,1,8,4,1389.87799866788
10,10,8,1,8,4,2517.58950735436
10,15,8,1,8,4,3466.26699823774
10,20,8,1,8,4,4453.12035535131
10,25,8,1,8,4,5349.40959145870
10,30,8,1,8,4,6308.06443594033
10,35,8,1,8,4,7045.15527204646
10,40,8,1,8,4,7756.91513398095
10,45,8,1,8,4,8227.38051024514
10,50,8,1,8,4,8413.32356757037
10,55,8,1,8,4,8560.07107458738
10,60,8,1,8,4,8593.01146075479
10,65,8,1,8,4,8597.76902086635
10,70,8,1,8,4,8647.68848829420
10,75,8,1,8,4,8537.68871617735
10,80,8,1,8,4,8545.74888805627
10,85,8,1,8,4,8317.43199642200
10,90,8,1,8,4,8339.27734460104
10,95,8,1,8,4,8385.60365274206
10,100,8,1,8,4,8291.92914666603
10,105,8,1,8,4,8054.26212212607
10,110,8,1,8,4,7790.91382203800
10,115,8,1,8,4,7686.88176854410
10,120,8,1,8,4,7537.82556076279
10,5,8,1,16,4,1387.53800357269
10,10,8,1,16,4,2617.94712981445
10,15,8,1,16,4,3574.14987219314
10,20,8,1,16,4,4410.63349594318
10,25,8,1,16,4,5058.74860224343
10,30,8,1,16,4,5890.24004175699
10,35,8,1,16,4,6701.33604997589
10,40,8,1,16,4,7575.62830402277
10,45,8,1,16,4,8127.06022757324
10,50,8,1,16,4,8408.48109565575
10,55,8,1,16,4,8316.77184322878
10,60,8,1,16,4,8181.58400014938
10,65,8,1,16,4,8434.15380541557
10,70,8,1,16,4,8454.07599965260
10,75,8,1,16,4,8546.58174346765
10,80,8,1,16,4,8520.60043370694
10,85,8,1,16,4,8439.13658370179
10,90,8,1,16,4,8404.32805405541
10,95,8,1,16,4,8242.77060194635
10,100,8,1,16,4,8115.65546946602
10,105,8,1,16,4,7788.76551022987
10,110,8,1,16,4,7515.68411396787
10,115,8,1,16,4,7508.78391764638
10,120,8,1,16,4,7505.51880572484
10,5,8,80/1024,1,8,1399.52826161185
10,10,8,80/1024,1,8,2386.88565883657
10,15,8,80/1024,1,8,3116.33022564179
10,20,8,80/1024,1,8,3453.18359076776
10,25,8,80/1024,1,8,4109.96583510686
10,30,8,80/1024,1,8,4606.61146709098
10,35,8,80/1024,1,8,4943.48035061143
10,40,8,80/1024,1,8,5342.70053882000
10,45,8,80/1024,1,8,5537.59467702733
10,50,8,80/1024,1,8,5670.65063067234
10,55,8,80/1024,1,8,5685.78493436200
10,60,8,80/1024,1,8,5789.57818440363
10,65,8,80/1024,1,8,5822.84176543777
10,70,8,80/1024,1,8,5655.84351860320
10,75,8,80/1024,1,8,5630.94417817169
10,80,8,80/1024,1,8,5564.84974717445
10,85,8,80/1024,1,8,5491.90516554805
10,90,8,80/1024,1,8,5609.52204900235
10,95,8,80/1024,1,8,5489.25136094566
10,100,8,80/1024,1,8,5572.33796752730
10,105,8,80/1024,1,8,5322.94623255733
10,110,8,80/1024,1,8,5293.34983348603
10,115,8,80/1024,1,8,5280.50778349744
10,120,8,80/1024,1,8,5197.26248227717
10,5,8,512/1024,1,8,1346.79989754251
10,10,8,512/1024,1,8,2404.10217342194
10,15,8,512/1024,1,8,3158.80905306435
10,20,8,512/1024,1,8,3829.94568872086
10,25,8,512/1024,1,8,4320.90879717741
10,30,8,512/1024,1,8,4736.30521817959
10,35,8,512/1024,1,8,5121.31680791025
10,40,8,512/1024,1,8,5410.84172322145
10,45,8,512/1024,1,8,5674.68957847613
10,50,8,512/1024,1,8,5800.00860119350
10,55,8,512/1024,1,8,5912.23846664136
10,60,8,512/1024,1,8,5969.78808847741
10,65,8,512/1024,1,8,5923.82627350930
10,70,8,512/1024,1,8,5981.09436764513
10,75,8,512/1024,1,8,5521.03993195102
10,80,8,512/1024,1,8,5789.91959034626
10,85,8,512/1024,1,8,5751.19941430766
10,90,8,512/1024,1,8,5741.75785869871
10,95,8,512/1024,1,8,5627.58068989704
10,100,8,512/1024,1,8,5532.46535714800
10,105,8,512/1024,1,8,5475.79219088658
10,110,8,512/1024,1,8,5471.26054764109
10,115,8,512/1024,1,8,5335.39195388708
10,120,8,512/1024,1,8,5295.91425090366
10,5,8,1,2,8,1399.99122917734
10,10,8,1,2,8,2518.85836350853
10,15,8,1,2,8,3326.39088298390
10,20,8,1,2,8,4101.17332736273
10,25,8,1,2,8,4909.85482597928
10,30,8,1,2,8,5567.19342189437
10,35,8,1,2,8,6138.85674969604
10,40,8,1,2,8,6774.48848714217
10,45,8,1,2,8,7108.32123291432
10,50,8,1,2,8,7442.70113523010
10,55,8,1,2,8,7385.59882804018
10,60,8,1,2,8,7019.74181927145
10,65,8,1,2,8,7599.67535338968
10,70,8,1,2,8,7632.60628282184
10,75,8,1,2,8,7638.66895869281
10,80,8,1,2,8,7572.92541409068
10,85,8,1,2,8,7644.18052546211
10,90,8,1,2,8,7487.61577241544
10,95,8,1,2,8,7435.89176082060
10,100,8,1,2,8,7375.13250249928
10,105,8,1,2,8,7141.02149062585
10,110,8,1,2,8,6656.69789748368
10,115,8,1,2,8,6690.56203539374
10,120,8,1,2,8,6529.15804070605
10,5,8,1,4,8,1397.19240887817
10,10,8,1,4,8,2592.99039419648
10,15,8,1,4,8,3645.00977279356
10,20,8,1,4,8,4529.36511589934
10,25,8,1,4,8,5219.72794808821
10,30,8,1,4,8,5922.92974571963
10,35,8,1,4,8,6866.76151584006
10,40,8,1,4,8,7618.60371077745
10,45,8,1,4,8,8083.89886357880
10,50,8,1,4,8,8150.94543364027
10,55,8,1,4,8,8248.71031621106
10,60,8,1,4,8,8335.82399073189
10,65,8,1,4,8,8351.04827190276
10,70,8,1,4,8,8350.56215234882
10,75,8,1,4,8,8282.09710646788
10,80,8,1,4,8,8306.21841487227
10,85,8,1,4,8,8313.54939513459
10,90,8,1,4,8,8250.92296931759
10,95,8,1,4,8,7861.76236636197
10,100,8,1,4,8,7822.10896739555
10,105,8,1,4,8,7753.51274765525
10,110,8,1,4,8,7755.65174508714
10,115,8,1,4,8,7608.49976346312
10,120,8,1,4,8,7461.83405019623
10,5,8,1,8,8,1457.89230992717
10,10,8,1,8,8,2626.03165731245
10,15,8,1,8,8,3660.98303897939
10,20,8,1,8,8,4521.40399015451
10,25,8,1,8,8,5349.77043560649
10,30,8,1,8,8,6255.70603739666
10,35,8,1,8,8,7062.79545822581
10,40,8,1,8,8,7438.84443072992
10,45,8,1,8,8,7659.48390994189
10,50,8,1,8,8,8236.60753604717
10,55,8,1,8,8,8322.26489190776
10,60,8,1,8,8,8610.06432701337
10,65,8,1,8,8,8536.66767115717
10,70,8,1,8,8,8623.39756354981
10,75,8,1,8,8,8592.41266587123
10,80,8,1,8,8,8546.28224804991
10,85,8,1,8,8,8464.35659186492
10,90,8,1,8,8,8267.92107718386
10,95,8,1,8,8,8132.46997654348
10,100,8,1,8,8,8130.49978207673
10,105,8,1,8,8,7919.95186368481
10,110,8,1,8,8,7809.09525908306
10,115,8,1,8,8,7705.88436824826
10,120,8,1,8,8,7523.95341340703
10,5,8,1,16,8,1401.43857278998
10,10,8,1,16,8,2602.92633651347
10,15,8,1,16,8,3670.43217012478
10,20,8,1,16,8,4487.90499660527
10,25,8,1,16,8,5197.07467819174
10,30,8,1,16,8,5985.81233019815
10,35,8,1,16,8,6828.63092357825
10,40,8,1,16,8,7535.38785502734
10,45,8,1,16,8,8166.56257037529
10,50,8,1,16,8,8418.20927478177
10,55,8,1,16,8,8479.86637267623
10,60,8,1,16,8,8547.85754292396
10,65,8,1,16,8,8630.05874374482
10,70,8,1,16,8,8623.08055822931
10,75,8,1,16,8,8551.36952507779
10,80,8,1,16,8,8365.53140053325
10,85,8,1,16,8,8346.00447150390
10,90,8,1,16,8,8234.46817179412
10,95,8,1,16,8,8351.79207570678
10,100,8,1,16,8,8261.86337139854
10,105,8,1,16,8,7954.13047193146
10,110,8,1,16,8,7708.88223569915
10,115,8,1,16,8,7666.70961768700
10,120,8,1,16,8,7530.74968061263
10,5,8,80/1024,1,16,1337.52676253897
10,10,8,80/1024,1,16,2372.62866116541
10,15,8,80/1024,1,16,3182.11418031577
10,20,8,80/1024,1,16,3806.03856384760
10,25,8,80/1024,1,16,4286.27187473272
10,30,8,80/1024,1,16,4676.08070310591
10,35,8,80/1024,1,16,5059.34605835237
10,40,8,80/1024,1,16,5389.21277430582
10,45,8,80/1024,1,16,5634.07565981996
10,50,8,80/1024,1,16,5836.99796705780
10,55,8,80/1024,1,16,5964.51523133262
10,60,8,80/1024,1,16,5996.70266572264
10,65,8,80/1024,1,16,6004.58006356839
10,70,8,80/1024,1,16,5974.31078810074
10,75,8,80/1024,1,16,5906.97934860208
10,80,8,80/1024,1,16,5920.72040178126
10,85,8,80/1024,1,16,5589.62213908096
10,90,8,80/1024,1,16,5826.04251625555
10,95,8,80/1024,1,16,5809.06947566044
10,100,8,80/1024,1,16,5710.53926956247
10,105,8,80/1024,1,16,5646.42925662651
10,110,8,80/1024,1,16,5488.94073884185
10,115,8,80/1024,1,16,5388.41847330644
10,120,8,80/1024,1,16,5364.78796788518
10,5,8,512/1024,1,16,1338.42640416910
10,10,8,512/1024,1,16,2360.77916115634
10,15,8,512/1024,1,16,3170.82277658997
10,20,8,512/1024,1,16,3699.85136445146
10,25,8,512/1024,1,16,4241.03459986867
10,30,8,512/1024,1,16,4682.53622955548
10,35,8,512/1024,1,16,5058.52603485008
10,40,8,512/1024,1,16,5324.91319736127
10,45,8,512/1024,1,16,5273.53289042291
10,50,8,512/1024,1,16,5614.90444390811
10,55,8,512/1024,1,16,5667.78659250832
10,60,8,512/1024,1,16,5650.94685529902
10,65,8,512/1024,1,16,5961.37415110590
10,70,8,512/1024,1,16,6015.58020429209
10,75,8,512/1024,1,16,5784.00883321676
10,80,8,512/1024,1,16,5887.98084903847
10,85,8,512/1024,1,16,5876.79738454523
10,90,8,512/1024,1,16,5870.75283004579
10,95,8,512/1024,1,16,5714.77944708391
10,100,8,512/1024,1,16,5699.31372429627
10,105,8,512/1024,1,16,5557.05224076240
10,110,8,512/1024,1,16,5535.47727389266
10,115,8,512/1024,1,16,5371.35550519488
10,120,8,512/1024,1,16,5252.27874668477
10,5,8,1,2,16,1422.10082236128
10,10,8,1,2,16,2476.93513899411
10,15,8,1,2,16,3418.66075775248
10,20,8,1,2,16,4162.82286765315
10,25,8,1,2,16,4915.44882953862
10,30,8,1,2,16,5546.72504052556
10,35,8,1,2,16,6182.08816705740
10,40,8,1,2,16,6585.28176777329
10,45,8,1,2,16,6952.19894988416
10,50,8,1,2,16,7213.14409123971
10,55,8,1,2,16,7495.84791294691
10,60,8,1,2,16,7659.66005038141
10,65,8,1,2,16,7682.94407598097
10,70,8,1,2,16,7636.52532660954
10,75,8,1,2,16,7655.52334290296
10,80,8,1,2,16,7601.82291629088
10,85,8,1,2,16,7272.83102997480
10,90,8,1,2,16,7412.87861639781
10,95,8,1,2,16,7288.38863813922
10,100,8,1,2,16,7250.47355044943
10,105,8,1,2,16,7010.36679304174
10,110,8,1,2,16,6960.53834610920
10,115,8,1,2,16,6795.59812801169
10,120,8,1,2,16,6667.51489057893
10,5,8,1,4,16,1400.74024266807
10,10,8,1,4,16,2617.46093865105
10,15,8,1,4,16,3537.50270749370
10,20,8,1,4,16,4424.53797272305
10,25,8,1,4,16,5215.93179521395
10,30,8,1,4,16,6236.12207304040
10,35,8,1,4,16,7005.84211396045
10,40,8,1,4,16,7788.70797417186
