alg,threads,record_size,req_per_query,total_count,read_ratio,zipf_theta,tput
Hekaton,28,8.0,100.0,8192000.0,1.0,0.8,429784.3333333333
Hekaton,28,8.0,100.0,8192000.0,1.0,0.99,619737.6666666666
Hekaton,28,8.0,100.0,32768000.0,0.0,0.0,211731.66666666666
Hekaton,28,8.0,100.0,32768000.0,0.0,0.4,219779.33333333334
Hekaton,28,8.0,100.0,32768000.0,0.0,0.8,24354.333333333332
Hekaton,28,8.0,100.0,32768000.0,0.0,0.99,15876.666666666666
Hekaton,28,8.0,100.0,32768000.0,0.2,0.0,224665.66666666666
Hekaton,28,8.0,100.0,32768000.0,0.2,0.4,235297.66666666666
Hekaton,28,8.0,100.0,32768000.0,0.2,0.8,31305.666666666668
Hekaton,28,8.0,100.0,32768000.0,0.2,0.99,17073.333333333332
Hekaton,28,8.0,100.0,32768000.0,0.6,0.0,268657.0
Hekaton,28,8.0,100.0,32768000.0,0.6,0.4,270168.6666666667
Hekaton,28,8.0,100.0,32768000.0,0.6,0.8,70841.0
Hekaton,28,8.0,100.0,32768000.0,0.6,0.99,26297.666666666668
Hekaton,28,8.0,100.0,32768000.0,1.0,0.0,352107.3333333333
Hekaton,28,8.0,100.0,32768000.0,1.0,0.4,282236.6666666667
Hekaton,28,8.0,100.0,32768000.0,1.0,0.8,395868.0
Hekaton,28,8.0,100.0,32768000.0,1.0,0.99,563498.0
Hekaton,28,8.0,100.0,131072000.0,0.0,0.0,220702.0
Hekaton,28,8.0,100.0,131072000.0,0.0,0.99,15126.0
Hekaton,28,8.0,100.0,131072000.0,0.2,0.0,237568.0
Hekaton,28,8.0,100.0,131072000.0,0.2,0.99,16446.0
Hekaton,28,8.0,100.0,131072000.0,0.6,0.0,283056.0
Hekaton,28,8.0,100.0,131072000.0,0.6,0.99,26072.0
Hekaton,28,8.0,100.0,131072000.0,1.0,0.0,344890.0
Hekaton,28,8.0,100.0,131072000.0,1.0,0.99,520018.0
Hekaton,28,32.0,1.0,128000.0,0.0,0.0,3924779.6666666665
Hekaton,28,32.0,1.0,128000.0,0.0,0.4,3845439.3333333335
Hekaton,28,32.0,1.0,128000.0,0.0,0.8,3973240.0
Hekaton,28,32.0,1.0,128000.0,0.0,0.99,189364.0
Hekaton,28,32.0,1.0,128000.0,0.2,0.0,3809502.3333333335
Hekaton,28,32.0,1.0,128000.0,0.2,0.4,3581157.3333333335
Hekaton,28,32.0,1.0,128000.0,0.2,0.8,2799530.6666666665
Hekaton,28,32.0,1.0,128000.0,0.2,0.99,220018.66666666666
Hekaton,28,32.0,1.0,128000.0,0.6,0.0,3452407.0
Hekaton,28,32.0,1.0,128000.0,0.6,0.4,3548084.0
Hekaton,28,32.0,1.0,128000.0,0.6,0.8,3333625.3333333335
Hekaton,28,32.0,1.0,128000.0,0.6,0.99,447923.0
Hekaton,28,32.0,1.0,128000.0,1.0,0.0,2991507.0
Hekaton,28,32.0,1.0,128000.0,1.0,0.4,3021115.6666666665
Hekaton,28,32.0,1.0,128000.0,1.0,0.8,2977998.3333333335
Hekaton,28,32.0,1.0,128000.0,1.0,0.99,3013353.6666666665
Hekaton,28,32.0,1.0,512000.0,0.0,0.0,3901319.6666666665
Hekaton,28,32.0,1.0,512000.0,0.0,0.4,3794145.6666666665
Hekaton,28,32.0,1.0,512000.0,0.0,0.8,3869730.3333333335
Hekaton,28,32.0,1.0,512000.0,0.0,0.99,218795.66666666666
Hekaton,28,32.0,1.0,512000.0,0.2,0.0,2726810.6666666665
Hekaton,28,32.0,1.0,512000.0,0.2,0.4,3687880.0
Hekaton,28,32.0,1.0,512000.0,0.2,0.8,3774308.3333333335
Hekaton,28,32.0,1.0,512000.0,0.2,0.99,291161.6666666667
Hekaton,28,32.0,1.0,512000.0,0.6,0.0,3535569.0
Hekaton,28,32.0,1.0,512000.0,0.6,0.4,3441203.0
Hekaton,28,32.0,1.0,512000.0,0.6,0.8,3391951.0
Hekaton,28,32.0,1.0,512000.0,0.6,0.99,463068.6666666667
Hekaton,28,32.0,1.0,512000.0,1.0,0.0,3159142.6666666665
Hekaton,28,32.0,1.0,512000.0,1.0,0.4,3129346.6666666665
Hekaton,28,32.0,1.0,512000.0,1.0,0.8,3079971.6666666665
Hekaton,28,32.0,1.0,512000.0,1.0,0.99,2260426.3333333335
Hekaton,28,32.0,1.0,2048000.0,0.0,0.0,3628326.3333333335
Hekaton,28,32.0,1.0,2048000.0,0.0,0.4,3881940.0
Hekaton,28,32.0,1.0,2048000.0,0.0,0.8,3797826.3333333335
Hekaton,28,32.0,1.0,2048000.0,0.0,0.99,247145.33333333334
Hekaton,28,32.0,1.0,2048000.0,0.2,0.0,3561289.0
Hekaton,28,32.0,1.0,2048000.0,0.2,0.4,3934182.0
Hekaton,28,32.0,1.0,2048000.0,0.2,0.8,3596046.3333333335
Hekaton,28,32.0,1.0,2048000.0,0.2,0.99,327698.3333333333
Hekaton,28,32.0,1.0,2048000.0,0.6,0.0,3254013.6666666665
Hekaton,28,32.0,1.0,2048000.0,0.6,0.4,3360157.3333333335
Hekaton,28,32.0,1.0,2048000.0,0.6,0.8,3328809.0
Hekaton,28,32.0,1.0,2048000.0,0.6,0.99,541068.6666666666
Hekaton,28,32.0,1.0,2048000.0,1.0,0.0,3110711.6666666665
Hekaton,28,32.0,1.0,2048000.0,1.0,0.4,3153165.6666666665
Hekaton,28,32.0,1.0,2048000.0,1.0,0.8,3147167.3333333335
Hekaton,28,32.0,1.0,2048000.0,1.0,0.99,2893050.0
Hekaton,28,32.0,1.0,8192000.0,0.0,0.0,3909133.6666666665
Hekaton,28,32.0,1.0,8192000.0,0.0,0.4,3610277.0
Hekaton,28,32.0,1.0,8192000.0,0.0,0.8,3725389.0
Hekaton,28,32.0,1.0,8192000.0,0.0,0.99,239124.0
Hekaton,28,32.0,1.0,8192000.0,0.2,0.0,3733311.6666666665
Hekaton,28,32.0,1.0,8192000.0,0.2,0.4,3548731.3333333335
Hekaton,28,32.0,1.0,8192000.0,0.2,0.8,3730047.6666666665
Hekaton,28,32.0,1.0,8192000.0,0.2,0.99,383638.0
Hekaton,28,32.0,1.0,8192000.0,0.6,0.0,3370357.3333333335
Hekaton,28,32.0,1.0,8192000.0,0.6,0.4,3332085.0
Hekaton,28,32.0,1.0,8192000.0,0.6,0.8,3367272.3333333335
Hekaton,28,32.0,1.0,8192000.0,0.6,0.99,609655.3333333334
Hekaton,28,32.0,1.0,8192000.0,1.0,0.0,3097342.0
Hekaton,28,32.0,1.0,8192000.0,1.0,0.4,3109262.3333333335
Hekaton,28,32.0,1.0,8192000.0,1.0,0.8,2487362.6666666665
Hekaton,28,32.0,1.0,8192000.0,1.0,0.99,2907836.6666666665
Hekaton,28,32.0,1.0,32768000.0,0.0,0.0,3820761.0
Hekaton,28,32.0,1.0,32768000.0,0.0,0.4,4050728.6666666665
Hekaton,28,32.0,1.0,32768000.0,0.0,0.8,4112872.6666666665
Hekaton,28,32.0,1.0,32768000.0,0.0,0.99,303624.0
Hekaton,28,32.0,1.0,32768000.0,0.2,0.0,3600399.6666666665
Hekaton,28,32.0,1.0,32768000.0,0.2,0.4,3843908.6666666665
Hekaton,28,32.0,1.0,32768000.0,0.2,0.8,3702071.3333333335
Hekaton,28,32.0,1.0,32768000.0,0.2,0.99,336403.0
Hekaton,28,32.0,1.0,32768000.0,0.6,0.0,3265868.0
Hekaton,28,32.0,1.0,32768000.0,0.6,0.4,2883025.3333333335
Hekaton,28,32.0,1.0,32768000.0,0.6,0.8,3324913.3333333335
Hekaton,28,32.0,1.0,32768000.0,0.6,0.99,2434602.6666666665
Hekaton,28,32.0,1.0,32768000.0,1.0,0.0,3126482.3333333335
Hekaton,28,32.0,1.0,32768000.0,1.0,0.4,3188438.3333333335
Hekaton,28,32.0,1.0,32768000.0,1.0,0.8,3013825.6666666665
Hekaton,28,32.0,1.0,32768000.0,1.0,0.99,2328093.3333333335
Hekaton,28,32.0,1.0,131072000.0,0.0,0.0,4128544.0
Hekaton,28,32.0,1.0,131072000.0,0.0,0.99,3271780.0
Hekaton,28,32.0,1.0,131072000.0,0.2,0.0,3958762.0
Hekaton,28,32.0,1.0,131072000.0,0.2,0.99,2533286.0
Hekaton,28,32.0,1.0,131072000.0,0.6,0.0,3590958.0
Hekaton,28,32.0,1.0,131072000.0,0.6,0.99,1868599.0
Hekaton,28,32.0,1.0,131072000.0,1.0,0.0,3130828.0
Hekaton,28,32.0,1.0,131072000.0,1.0,0.99,2927372.0
Hekaton,28,32.0,10.0,128000.0,0.0,0.0,3532537.3333333335
Hekaton,28,32.0,10.0,128000.0,0.0,0.4,3599805.6666666665
Hekaton,28,32.0,10.0,128000.0,0.0,0.8,753121.6666666666
Hekaton,28,32.0,10.0,128000.0,0.0,0.99,267823.0
Hekaton,28,32.0,10.0,128000.0,0.2,0.0,3675097.3333333335
Hekaton,28,32.0,10.0,128000.0,0.2,0.4,3674852.0
Hekaton,28,32.0,10.0,128000.0,0.2,0.8,917705.0
Hekaton,28,32.0,10.0,128000.0,0.2,0.99,309093.0
Hekaton,28,32.0,10.0,128000.0,0.6,0.0,3603840.6666666665
Hekaton,28,32.0,10.0,128000.0,0.6,0.4,3665919.0
Hekaton,28,32.0,10.0,128000.0,0.6,0.8,166711.33333333334
Hekaton,28,32.0,10.0,128000.0,0.6,0.99,341510.6666666667
Hekaton,28,32.0,10.0,128000.0,1.0,0.0,3051696.6666666665
Hekaton,28,32.0,10.0,128000.0,1.0,0.4,3272658.0
Hekaton,28,32.0,10.0,128000.0,1.0,0.8,3064793.6666666665
Hekaton,28,32.0,10.0,128000.0,1.0,0.99,2579683.6666666665
Hekaton,28,32.0,10.0,512000.0,0.0,0.0,2789676.6666666665
Hekaton,28,32.0,10.0,512000.0,0.0,0.4,2126589.6666666665
Hekaton,28,32.0,10.0,512000.0,0.0,0.8,844851.0
Hekaton,28,32.0,10.0,512000.0,0.0,0.99,253187.0
Hekaton,28,32.0,10.0,512000.0,0.2,0.0,2869459.6666666665
Hekaton,28,32.0,10.0,512000.0,0.2,0.4,2963269.0
Hekaton,28,32.0,10.0,512000.0,0.2,0.8,118532.66666666667
Hekaton,28,32.0,10.0,512000.0,0.2,0.99,307822.3333333333
Hekaton,28,32.0,10.0,512000.0,0.6,0.0,2353166.0
Hekaton,28,32.0,10.0,512000.0,0.6,0.4,2380684.6666666665
Hekaton,28,32.0,10.0,512000.0,0.6,0.8,198414.0
Hekaton,28,32.0,10.0,512000.0,0.6,0.99,241511.66666666666
Hekaton,28,32.0,10.0,512000.0,1.0,0.0,3204168.6666666665
Hekaton,28,32.0,10.0,512000.0,1.0,0.4,3262738.0
Hekaton,28,32.0,10.0,512000.0,1.0,0.8,3219374.0
Hekaton,28,32.0,10.0,512000.0,1.0,0.99,2729498.0
Hekaton,28,32.0,10.0,2048000.0,0.0,0.0,2421280.3333333335
Hekaton,28,32.0,10.0,2048000.0,0.0,0.4,2443386.3333333335
Hekaton,28,32.0,10.0,2048000.0,0.0,0.8,118438.33333333333
Hekaton,28,32.0,10.0,2048000.0,0.0,0.99,258977.0
Hekaton,28,32.0,10.0,2048000.0,0.2,0.0,2491431.0
Hekaton,28,32.0,10.0,2048000.0,0.2,0.4,2515161.6666666665
Hekaton,28,32.0,10.0,2048000.0,0.2,0.8,178880.66666666666
Hekaton,28,32.0,10.0,2048000.0,0.2,0.99,319309.0
Hekaton,28,32.0,10.0,2048000.0,0.6,0.0,2716803.0
Hekaton,28,32.0,10.0,2048000.0,0.6,0.4,2755367.0
Hekaton,28,32.0,10.0,2048000.0,0.6,0.8,353619.0
Hekaton,28,32.0,10.0,2048000.0,0.6,0.99,136290.0
Hekaton,28,32.0,10.0,2048000.0,1.0,0.0,3199111.0
Hekaton,28,32.0,10.0,2048000.0,1.0,0.4,2486143.0
Hekaton,28,32.0,10.0,2048000.0,1.0,0.8,3375571.0
Hekaton,28,32.0,10.0,2048000.0,1.0,0.99,2736242.6666666665
Hekaton,28,32.0,10.0,8192000.0,0.0,0.0,2220855.0
Hekaton,28,32.0,10.0,8192000.0,0.0,0.4,2248907.3333333335
Hekaton,28,32.0,10.0,8192000.0,0.0,0.8,174407.33333333334
Hekaton,28,32.0,10.0,8192000.0,0.0,0.99,273346.6666666667
Hekaton,28,32.0,10.0,8192000.0,0.2,0.0,2351277.6666666665
Hekaton,28,32.0,10.0,8192000.0,0.2,0.4,2357821.6666666665
Hekaton,28,32.0,10.0,8192000.0,0.2,0.8,231128.66666666666
Hekaton,28,32.0,10.0,8192000.0,0.2,0.99,336473.6666666667
Hekaton,28,32.0,10.0,8192000.0,0.6,0.0,2718502.3333333335
Hekaton,28,32.0,10.0,8192000.0,0.6,0.4,2710490.3333333335
Hekaton,28,32.0,10.0,8192000.0,0.6,0.8,650283.6666666666
Hekaton,28,32.0,10.0,8192000.0,0.6,0.99,31698.666666666668
Hekaton,28,32.0,10.0,8192000.0,1.0,0.0,2535944.3333333335
Hekaton,28,32.0,10.0,8192000.0,1.0,0.4,3221288.0
Hekaton,28,32.0,10.0,8192000.0,1.0,0.8,2517180.3333333335
Hekaton,28,32.0,10.0,8192000.0,1.0,0.99,2894377.6666666665
Hekaton,28,32.0,10.0,32768000.0,0.0,0.0,2399225.0
Hekaton,28,32.0,10.0,32768000.0,0.0,0.4,2383166.3333333335
Hekaton,28,32.0,10.0,32768000.0,0.0,0.8,1536909.0
Hekaton,28,32.0,10.0,32768000.0,0.0,0.99,288534.6666666667
Hekaton,28,32.0,10.0,32768000.0,0.2,0.0,2554578.3333333335
Hekaton,28,32.0,10.0,32768000.0,0.2,0.4,2519993.0
Hekaton,28,32.0,10.0,32768000.0,0.2,0.8,670785.6666666666
Hekaton,28,32.0,10.0,32768000.0,0.2,0.99,356832.3333333333
Hekaton,28,32.0,10.0,32768000.0,0.6,0.0,2873779.0
Hekaton,28,32.0,10.0,32768000.0,0.6,0.4,2827301.6666666665
Hekaton,28,32.0,10.0,32768000.0,0.6,0.8,2933091.3333333335
Hekaton,28,32.0,10.0,32768000.0,0.6,0.99,52461.333333333336
Hekaton,28,32.0,10.0,32768000.0,1.0,0.0,3159211.6666666665
Hekaton,28,32.0,10.0,32768000.0,1.0,0.4,3114862.3333333335
Hekaton,28,32.0,10.0,32768000.0,1.0,0.8,3241161.3333333335
Hekaton,28,32.0,10.0,32768000.0,1.0,0.99,3204601.0
Hekaton,28,32.0,10.0,131072000.0,0.0,0.0,2594170.0
Hekaton,28,32.0,10.0,131072000.0,0.0,0.99,304568.0
Hekaton,28,32.0,10.0,131072000.0,0.2,0.0,2691152.0
Hekaton,28,32.0,10.0,131072000.0,0.2,0.99,380131.0
Hekaton,28,32.0,10.0,131072000.0,0.6,0.0,2896677.0
Hekaton,28,32.0,10.0,131072000.0,0.6,0.99,56559.0
Hekaton,28,32.0,10.0,131072000.0,1.0,0.0,3123544.0
Hekaton,28,32.0,10.0,131072000.0,1.0,0.99,3196492.0
Hekaton,28,32.0,100.0,128000.0,0.0,0.0,286004.6666666667
Hekaton,28,32.0,100.0,128000.0,0.0,0.4,220642.66666666666
Hekaton,28,32.0,100.0,128000.0,0.0,0.8,20257.333333333332
Hekaton,28,32.0,100.0,128000.0,0.0,0.99,27694.333333333332
Hekaton,28,32.0,100.0,128000.0,0.2,0.0,318708.3333333333
Hekaton,28,32.0,100.0,128000.0,0.2,0.4,271936.6666666667
Hekaton,28,32.0,100.0,128000.0,0.2,0.8,22637.333333333332
Hekaton,28,32.0,100.0,128000.0,0.2,0.99,28883.666666666668
Hekaton,28,32.0,100.0,128000.0,0.6,0.0,406485.0
Hekaton,28,32.0,100.0,128000.0,0.6,0.4,386622.0
Hekaton,28,32.0,100.0,128000.0,0.6,0.8,38462.0
Hekaton,28,32.0,100.0,128000.0,0.6,0.99,34596.666666666664
Hekaton,28,32.0,100.0,128000.0,1.0,0.0,696177.0
Hekaton,28,32.0,100.0,128000.0,1.0,0.4,747578.6666666666
Hekaton,28,32.0,100.0,128000.0,1.0,0.8,827478.0
Hekaton,28,32.0,100.0,128000.0,1.0,0.99,976301.3333333334
Hekaton,28,32.0,100.0,512000.0,0.0,0.0,278936.3333333333
Hekaton,28,32.0,100.0,512000.0,0.0,0.4,276375.0
Hekaton,28,32.0,100.0,512000.0,0.0,0.8,17768.0
Hekaton,28,32.0,100.0,512000.0,0.0,0.99,21868.0
Hekaton,28,32.0,100.0,512000.0,0.2,0.0,293791.0
Hekaton,28,32.0,100.0,512000.0,0.2,0.4,293783.6666666667
Hekaton,28,32.0,100.0,512000.0,0.2,0.8,21298.333333333332
Hekaton,28,32.0,100.0,512000.0,0.2,0.99,22880.333333333332
Hekaton,28,32.0,100.0,512000.0,0.6,0.0,328641.0
Hekaton,28,32.0,100.0,512000.0,0.6,0.4,334192.0
Hekaton,28,32.0,100.0,512000.0,0.6,0.8,41077.333333333336
Hekaton,28,32.0,100.0,512000.0,0.6,0.99,30200.0
Hekaton,28,32.0,100.0,512000.0,1.0,0.0,328607.3333333333
Hekaton,28,32.0,100.0,512000.0,1.0,0.4,447258.0
Hekaton,28,32.0,100.0,512000.0,1.0,0.8,454328.0
Hekaton,28,32.0,100.0,512000.0,1.0,0.99,798080.0
Hekaton,28,32.0,100.0,2048000.0,0.0,0.0,265218.3333333333
Hekaton,28,32.0,100.0,2048000.0,0.0,0.4,266209.3333333333
Hekaton,28,32.0,100.0,2048000.0,0.0,0.8,17800.0
Hekaton,28,32.0,100.0,2048000.0,0.0,0.99,18600.666666666668
Hekaton,28,32.0,100.0,2048000.0,0.2,0.0,208686.66666666666
Hekaton,28,32.0,100.0,2048000.0,0.2,0.4,277229.3333333333
Hekaton,28,32.0,100.0,2048000.0,0.2,0.8,22325.666666666668
Hekaton,28,32.0,100.0,2048000.0,0.2,0.99,19560.5
Hekaton,28,32.0,100.0,2048000.0,0.6,0.0,305119.3333333333
Hekaton,28,32.0,100.0,2048000.0,0.6,0.4,241174.0
Hekaton,28,32.0,100.0,2048000.0,0.6,0.8,46435.0
Hekaton,28,32.0,100.0,2048000.0,0.6,0.99,28012.0
Hekaton,28,32.0,100.0,2048000.0,1.0,0.0,300532.0
Hekaton,28,32.0,100.0,2048000.0,1.0,0.4,385038.0
Hekaton,28,32.0,100.0,2048000.0,1.0,0.8,487069.3333333333
Hekaton,28,32.0,100.0,2048000.0,1.0,0.99,694656.6666666666
Hekaton,28,32.0,100.0,8192000.0,0.0,0.0,256455.66666666666
Hekaton,28,32.0,100.0,8192000.0,0.0,0.4,254163.0
Hekaton,28,32.0,100.0,8192000.0,0.0,0.8,20128.0
Hekaton,28,32.0,100.0,8192000.0,0.0,0.99,16847.0
Hekaton,28,32.0,100.0,8192000.0,0.2,0.0,264219.3333333333
Hekaton,28,32.0,100.0,8192000.0,0.2,0.4,263349.0
Hekaton,28,32.0,100.0,8192000.0,0.2,0.8,25418.333333333332
Hekaton,28,32.0,100.0,8192000.0,0.2,0.99,17958.666666666668
Hekaton,28,32.0,100.0,8192000.0,0.6,0.0,282695.3333333333
Hekaton,28,32.0,100.0,8192000.0,0.6,0.4,282137.3333333333
Hekaton,28,32.0,100.0,8192000.0,0.6,0.8,55725.333333333336
Hekaton,28,32.0,100.0,8192000.0,0.6,0.99,26595.333333333332
Hekaton,28,32.0,100.0,8192000.0,1.0,0.0,263716.6666666667
Hekaton,28,32.0,100.0,8192000.0,1.0,0.4,363772.0
Hekaton,28,32.0,100.0,8192000.0,1.0,0.8,339150.3333333333
Hekaton,28,32.0,100.0,8192000.0,1.0,0.99,620996.3333333334
Hekaton,28,32.0,100.0,32768000.0,0.0,0.0,210654.66666666666
Hekaton,28,32.0,100.0,32768000.0,0.0,0.4,220822.66666666666
Hekaton,28,32.0,100.0,32768000.0,0.0,0.8,24210.0
Hekaton,28,32.0,100.0,32768000.0,0.0,0.99,15847.333333333334
Hekaton,28,32.0,100.0,32768000.0,0.2,0.0,224054.66666666666
Hekaton,28,32.0,100.0,32768000.0,0.2,0.4,234140.66666666666
Hekaton,28,32.0,100.0,32768000.0,0.2,0.8,31394.666666666668
Hekaton,28,32.0,100.0,32768000.0,0.2,0.99,17123.666666666668
Hekaton,28,32.0,100.0,32768000.0,0.6,0.0,268106.3333333333
Hekaton,28,32.0,100.0,32768000.0,0.6,0.4,271348.0
Hekaton,28,32.0,100.0,32768000.0,0.6,0.8,70827.0
Hekaton,28,32.0,100.0,32768000.0,0.6,0.99,26193.0
Hekaton,28,32.0,100.0,32768000.0,1.0,0.0,352274.3333333333
Hekaton,28,32.0,100.0,32768000.0,1.0,0.4,352629.6666666667
Hekaton,28,32.0,100.0,32768000.0,1.0,0.8,394621.0
Hekaton,28,32.0,100.0,32768000.0,1.0,0.99,563281.0
Hekaton,28,32.0,100.0,131072000.0,0.0,0.0,220581.0
Hekaton,28,32.0,100.0,131072000.0,0.0,0.99,15084.0
Hekaton,28,32.0,100.0,131072000.0,0.2,0.0,233134.0
Hekaton,28,32.0,100.0,131072000.0,0.2,0.99,16372.0
Hekaton,28,32.0,100.0,131072000.0,0.6,0.0,282843.0
Hekaton,28,32.0,100.0,131072000.0,0.6,0.99,25941.0
Hekaton,28,32.0,100.0,131072000.0,1.0,0.0,344636.0
Hekaton,28,32.0,100.0,131072000.0,1.0,0.99,522256.0
Hekaton,28,128.0,1.0,128000.0,0.0,0.0,3168121.3333333335
Hekaton,28,128.0,1.0,128000.0,0.0,0.4,3924025.3333333335
Hekaton,28,128.0,1.0,128000.0,0.0,0.8,3849970.3333333335
Hekaton,28,128.0,1.0,128000.0,0.0,0.99,202637.33333333334
Hekaton,28,128.0,1.0,128000.0,0.2,0.0,3868500.6666666665
Hekaton,28,128.0,1.0,128000.0,0.2,0.4,3791335.3333333335
Hekaton,28,128.0,1.0,128000.0,0.2,0.8,2904821.0
Hekaton,28,128.0,1.0,128000.0,0.2,0.99,238948.66666666666
Hekaton,28,128.0,1.0,128000.0,0.6,0.0,3406298.0
Hekaton,28,128.0,1.0,128000.0,0.6,0.4,3354308.0
Hekaton,28,128.0,1.0,128000.0,0.6,0.8,3408586.6666666665
Hekaton,28,128.0,1.0,128000.0,0.6,0.99,378594.0
Hekaton,28,128.0,1.0,128000.0,1.0,0.0,3278385.0
Hekaton,28,128.0,1.0,128000.0,1.0,0.4,3188193.0
Hekaton,28,128.0,1.0,128000.0,1.0,0.8,2512131.0
Hekaton,28,128.0,1.0,128000.0,1.0,0.99,2857822.6666666665
Hekaton,28,128.0,1.0,512000.0,0.0,0.0,3895523.3333333335
Hekaton,28,128.0,1.0,512000.0,0.0,0.4,3200349.0
Hekaton,28,128.0,1.0,512000.0,0.0,0.8,3588711.3333333335
Hekaton,28,128.0,1.0,512000.0,0.0,0.99,187969.66666666666
Hekaton,28,128.0,1.0,512000.0,0.2,0.0,3909268.0
Hekaton,28,128.0,1.0,512000.0,0.2,0.4,3820974.3333333335
Hekaton,28,128.0,1.0,512000.0,0.2,0.8,3498368.3333333335
Hekaton,28,128.0,1.0,512000.0,0.2,0.99,272946.0
Hekaton,28,128.0,1.0,512000.0,0.6,0.0,2743083.0
Hekaton,28,128.0,1.0,512000.0,0.6,0.4,3408101.0
Hekaton,28,128.0,1.0,512000.0,0.6,0.8,3343193.0
Hekaton,28,128.0,1.0,512000.0,0.6,0.99,435847.3333333333
Hekaton,28,128.0,1.0,512000.0,1.0,0.0,2575033.6666666665
Hekaton,28,128.0,1.0,512000.0,1.0,0.4,3315174.6666666665
Hekaton,28,128.0,1.0,512000.0,1.0,0.8,3161870.3333333335
Hekaton,28,128.0,1.0,512000.0,1.0,0.99,3037073.0
Hekaton,28,128.0,1.0,2048000.0,0.0,0.0,3800631.0
Hekaton,28,128.0,1.0,2048000.0,0.0,0.4,3919594.3333333335
Hekaton,28,128.0,1.0,2048000.0,0.0,0.8,3899621.3333333335
Hekaton,28,128.0,1.0,2048000.0,0.0,0.99,201510.0
Hekaton,28,128.0,1.0,2048000.0,0.2,0.0,3930914.0
Hekaton,28,128.0,1.0,2048000.0,0.2,0.4,3631295.6666666665
Hekaton,28,128.0,1.0,2048000.0,0.2,0.8,3576657.3333333335
Hekaton,28,128.0,1.0,2048000.0,0.2,0.99,265467.3333333333
Hekaton,28,128.0,1.0,2048000.0,0.6,0.0,3506629.6666666665
Hekaton,28,128.0,1.0,2048000.0,0.6,0.4,3335831.3333333335
Hekaton,28,128.0,1.0,2048000.0,0.6,0.8,3461919.6666666665
Hekaton,28,128.0,1.0,2048000.0,0.6,0.99,486067.0
Hekaton,28,128.0,1.0,2048000.0,1.0,0.0,3169132.0
Hekaton,28,128.0,1.0,2048000.0,1.0,0.4,3044517.6666666665
Hekaton,28,128.0,1.0,2048000.0,1.0,0.8,3310202.6666666665
Hekaton,28,128.0,1.0,2048000.0,1.0,0.99,3075536.0
Hekaton,28,128.0,1.0,8192000.0,0.0,0.0,3930091.6666666665
Hekaton,28,128.0,1.0,8192000.0,0.0,0.4,3808288.0
Hekaton,28,128.0,1.0,8192000.0,0.0,0.8,3801541.0
Hekaton,28,128.0,1.0,8192000.0,0.0,0.99,264742.3333333333
Hekaton,28,128.0,1.0,8192000.0,0.2,0.0,3738290.3333333335
Hekaton,28,128.0,1.0,8192000.0,0.2,0.4,3844759.6666666665
Hekaton,28,128.0,1.0,8192000.0,0.2,0.8,3731104.6666666665
Hekaton,28,128.0,1.0,8192000.0,0.2,0.99,290567.0
Hekaton,28,128.0,1.0,8192000.0,0.6,0.0,3276248.3333333335
Hekaton,28,128.0,1.0,8192000.0,0.6,0.4,3290966.6666666665
Hekaton,28,128.0,1.0,8192000.0,0.6,0.8,3567683.3333333335
Hekaton,28,128.0,1.0,8192000.0,0.6,0.99,536629.6666666666
Hekaton,28,128.0,1.0,8192000.0,1.0,0.0,3301335.0
Hekaton,28,128.0,1.0,8192000.0,1.0,0.4,3296109.0
Hekaton,28,128.0,1.0,8192000.0,1.0,0.8,3335789.3333333335
Hekaton,28,128.0,1.0,8192000.0,1.0,0.99,2986582.3333333335
Hekaton,28,128.0,1.0,32768000.0,0.0,0.0,3715402.6666666665
Hekaton,28,128.0,1.0,32768000.0,0.0,0.4,3587185.3333333335
Hekaton,28,128.0,1.0,32768000.0,0.0,0.8,4019966.6666666665
Hekaton,28,128.0,1.0,32768000.0,0.0,0.99,303954.0
Hekaton,28,128.0,1.0,32768000.0,0.2,0.0,3865511.6666666665
Hekaton,28,128.0,1.0,32768000.0,0.2,0.4,3559187.6666666665
Hekaton,28,128.0,1.0,32768000.0,0.2,0.8,3020802.6666666665
Hekaton,28,128.0,1.0,32768000.0,0.2,0.99,293374.6666666667
Hekaton,28,128.0,1.0,32768000.0,0.6,0.0,3493722.3333333335
Hekaton,28,128.0,1.0,32768000.0,0.6,0.4,3453256.6666666665
Hekaton,28,128.0,1.0,32768000.0,0.6,0.8,3501613.3333333335
Hekaton,28,128.0,1.0,32768000.0,0.6,0.99,1169595.6666666667
Hekaton,28,128.0,1.0,32768000.0,1.0,0.0,3309825.0
Hekaton,28,128.0,1.0,32768000.0,1.0,0.4,3253407.0
Hekaton,28,128.0,1.0,32768000.0,1.0,0.8,3136342.3333333335
Hekaton,28,128.0,1.0,32768000.0,1.0,0.99,3068081.0
Hekaton,28,128.0,1.0,131072000.0,0.0,0.0,4130143.0
Hekaton,28,128.0,1.0,131072000.0,0.0,0.99,274788.0
Hekaton,28,128.0,1.0,131072000.0,0.2,0.0,3673889.0
Hekaton,28,128.0,1.0,131072000.0,0.2,0.99,345916.0
Hekaton,28,128.0,1.0,131072000.0,0.6,0.0,3379820.0
Hekaton,28,128.0,1.0,131072000.0,0.6,0.99,1741344.0
Hekaton,28,128.0,1.0,131072000.0,1.0,0.0,3325188.0
Hekaton,28,128.0,1.0,131072000.0,1.0,0.99,3248569.0
