alg,clients,shards,threads,replica,tput
2PL,500,1,4,3,192.478326566
2PL,500,1,4,5,168.21253180125
2PL,500,1,4,7,142.11055191765
2PL,500,1,8,1,230.92942638230002
2PL,500,1,8,3,200.9731691378
2PL,500,1,8,5,167.62727871623335
2PL,500,1,8,7,156.06459008676666
2PL,500,2,1,1,613.3013038091
2PL,500,2,1,3,496.77294993725
2PL,500,2,1,5,408.06838250635
2PL,500,2,1,7,374.64549138735
2PL,500,2,2,1,517.3874562131
2PL,500,2,2,3,448.11232109975
2PL,500,2,2,5,382.8226919965
2PL,500,2,2,7,354.08128664835
2PL,500,2,3,1,511.59690807595
2PL,500,2,3,3,488.14563826719996
2PL,500,2,3,5,389.36408035835
2PL,500,2,3,7,358.18680556469997
2PL,500,2,4,1,503.649983873
2PL,500,2,4,3,487.80670392350004
2PL,500,2,4,5,402.43095853025
2PL,500,2,4,7,353.02996935715
2PL,500,2,8,1,486.0525413029
2PL,500,2,8,3,451.4875453769
2PL,500,2,8,5,406.57429392619997
2PL,500,2,8,7,394.58199667273334
2PL,500,4,1,1,1469.77857392855
2PL,500,4,1,3,1301.0880130519
2PL,500,4,1,5,1159.1921045346498
2PL,500,4,2,1,1460.0076202299
2PL,500,4,2,3,1225.60107880635
2PL,500,4,2,5,1134.6519940081
2PL,500,4,2,7,1031.2984175257
2PL,500,4,3,1,1410.7406302252498
2PL,500,4,3,3,1283.2362924982
2PL,500,4,3,5,1126.15337487255
2PL,500,4,3,7,1056.7792055691
2PL,500,4,4,1,1385.05046568995
2PL,500,4,4,3,1214.3444993611502
2PL,500,4,4,5,1074.06095870005
2PL,500,4,4,7,995.85492366525
2PL,500,4,8,1,1317.1426391594998
2PL,500,4,8,3,1232.5598325120666
2PL,500,4,8,5,1097.0806943153332
2PL,500,4,8,7,1021.805068598
2PL,500,8,1,1,2781.9703173435
2PL,500,8,1,3,2630.5885494065
2PL,500,8,2,1,2727.8706527570002
2PL,500,8,2,3,2584.198168586
2PL,500,8,2,5,2376.82422450155
2PL,500,8,3,1,2774.800077809
2PL,500,8,3,3,2578.1280442875
2PL,500,8,3,5,2429.33916211315
2PL,500,8,3,7,2296.00921366875
2PL,500,8,4,1,2724.9717696919997
2PL,500,8,4,3,2535.549692488
2PL,500,8,4,5,2399.4384676024
2PL,500,8,4,7,2226.73302826685
2PL,500,8,8,1,2537.020151617667
2PL,500,8,8,3,2477.0926041866664
2PL,500,8,8,5,2246.7318660966334
2PL,500,8,8,7,2113.3254777032666
2PL,500,16,1,1,4188.669285226
2PL,500,16,2,1,4125.259765123
2PL,500,16,2,3,4108.685136165
2PL,500,16,3,1,4148.498114313499
2PL,500,16,3,3,4120.6338536660005
2PL,500,16,3,5,2852.543840458
2PL,500,16,4,1,4126.882781778
2PL,500,16,4,3,4071.5203449494998
2PL,500,16,4,5,3859.998934252333
2PL,500,16,8,1,4032.5726113116666
2PL,500,16,8,3,3975.0020197906665
2PL,500,16,8,5,3824.452879438333
2PL,500,16,8,7,3728.325737668
2PL,500,32,2,1,4695.400318632501
2PL,500,32,3,1,4720.8430650235
2PL,500,32,4,1,4723.0789670485
2PL,500,32,4,3,2015.5061508601666
2PL,500,32,8,1,4640.490161718334
2PL,500,32,8,3,4581.6236596456665
2PL,500,32,8,5,4560.505315718333
2PL,500,64,3,1,4656.896950454
2PL,500,64,4,1,4545.980640929666
2PL,500,64,8,1,4556.753672704667
2PL,500,128,8,1,4476.705706620333
2PL,1000,1,1,1,180.18066397665
2PL,1000,1,1,3,150.1334536818
2PL,1000,1,1,5,125.93243832165001
2PL,1000,1,1,7,120.67864484935001
2PL,1000,1,2,1,182.02085173275
2PL,1000,1,2,3,149.73909938335
2PL,1000,1,2,5,117.50013690725
2PL,1000,1,2,7,112.72788568915
2PL,1000,1,3,1,180.9247918757
2PL,1000,1,3,3,148.97134832749998
2PL,1000,1,3,5,123.4295997668
2PL,1000,1,3,7,113.07797375314999
2PL,1000,1,4,1,172.11082692205
2PL,1000,1,4,3,149.09005858
2PL,1000,1,4,5,121.7514909592
2PL,1000,1,4,7,109.5416305633
2PL,1000,1,8,1,168.31469245056667
2PL,1000,1,8,3,147.17699142336667
2PL,1000,1,8,5,126.38728559556667
2PL,1000,1,8,7,114.93342417093334
2PL,1000,2,1,1,350.92629523035
2PL,1000,2,1,3,309.8754016223
2PL,1000,2,1,5,263.31293935254996
2PL,1000,2,1,7,251.19411932765
2PL,1000,2,2,1,292.563125435
2PL,1000,2,2,3,294.67235619365
2PL,1000,2,2,5,255.46448327285
2PL,1000,2,2,7,229.2095505431
2PL,1000,2,3,1,282.9090082424
2PL,1000,2,3,3,318.58430022954997
2PL,1000,2,3,5,265.2872647283
2PL,1000,2,3,7,239.26280238249998
2PL,1000,2,4,1,289.6728523521
2PL,1000,2,4,3,305.01865468840003
2PL,1000,2,4,5,264.0543184733
2PL,1000,2,4,7,239.09634437615
2PL,1000,2,8,1,277.7191733500667
2PL,1000,2,8,3,286.364489401
2PL,1000,2,8,5,261.0839559620333
2PL,1000,2,8,7,254.9069611898
2PL,1000,4,1,1,1051.6048209251999
2PL,1000,4,1,3,877.10687777615
2PL,1000,4,1,5,751.92472243815
2PL,1000,4,2,1,906.6263083311501
2PL,1000,4,2,3,840.0194150368
2PL,1000,4,2,5,707.9459612754999
2PL,1000,4,2,7,668.97538993435
2PL,1000,4,3,1,904.100315219
2PL,1000,4,3,3,865.9194335868501
2PL,1000,4,3,5,742.31565654215
2PL,1000,4,3,7,693.0637062779
2PL,1000,4,4,1,873.72079201985
2PL,1000,4,4,3,812.64824436555
2PL,1000,4,4,5,683.5076307802499
2PL,1000,4,4,7,638.81072591985
2PL,1000,4,8,1,814.9594893651
2PL,1000,4,8,3,831.4971356203667
2PL,1000,4,8,5,717.6732958853
2PL,1000,4,8,7,702.8365318983666
2PL,1000,8,1,1,2972.0095414445004
2PL,1000,8,1,3,2390.8257194215003
2PL,1000,8,2,1,2724.6969947750003
2PL,1000,8,2,3,2311.9005761975
2PL,1000,8,2,5,2040.6975366229499
2PL,1000,8,3,1,2613.0060701165003
2PL,1000,8,3,3,2305.1149190469996
2PL,1000,8,3,5,2093.653453328
2PL,1000,8,3,7,1927.5635218953
2PL,1000,8,4,1,2640.4762044794998
2PL,1000,8,4,3,2288.885307682
2PL,1000,8,4,5,1983.4901136291
2PL,1000,8,4,7,1831.00502003975
2PL,1000,8,8,1,2453.712282823333
2PL,1000,8,8,3,2053.2620868893
2PL,1000,8,8,5,1773.4132400148999
2PL,1000,8,8,7,1630.5154254603333
2PL,1000,16,1,1,5529.0347366845
2PL,1000,16,2,1,5392.6718840055
2PL,1000,16,2,3,4653.633966470999
2PL,1000,16,3,1,5403.1316374835005
2PL,1000,16,3,3,5354.0719544365
2PL,1000,16,3,5,2981.923814511
2PL,1000,16,4,1,5343.818107290501
2PL,1000,16,4,3,5223.907505775
2PL,1000,16,4,5,4192.551792497
2PL,1000,16,8,1,5146.179489641666
2PL,1000,16,8,3,4825.170305938666
2PL,1000,16,8,5,4370.6998209250005
2PL,1000,16,8,7,3985.091400264333
2PL,1000,32,2,1,8324.9800337655
2PL,1000,32,3,1,8346.684680087
2PL,1000,32,4,1,8341.216233419
2PL,1000,32,4,3,2351.7461331374334
2PL,1000,32,8,1,8166.369371595666
2PL,1000,32,8,3,8058.937316566667
2PL,1000,32,8,5,6166.715935112
2PL,1000,64,3,1,7858.843648723499
2PL,1000,64,4,1,8375.374347541001
2PL,1000,64,8,1,8938.623446001
2PL,1000,128,8,1,8297.688115884666
2PL,2000,1,1,1,130.27763611404998
2PL,2000,1,1,3,118.6901203022
2PL,2000,1,1,5,99.851171635
2PL,2000,1,1,7,98.0912192561
2PL,2000,1,2,1,129.1117729435
2PL,2000,1,2,3,113.9917645705
2PL,2000,1,2,5,96.40154825204999
2PL,2000,1,2,7,92.4812910096
2PL,2000,1,3,1,127.39401517785
2PL,2000,1,3,3,118.112228701
2PL,2000,1,3,5,101.67781985835
2PL,2000,1,3,7,91.3752850483
2PL,2000,1,4,1,124.4986132859
2PL,2000,1,4,3,117.8761541472
2PL,2000,1,4,5,98.58662129265
2PL,2000,1,4,7,96.22540083724999
2PL,2000,1,8,1,121.98820483426668
2PL,2000,1,8,3,116.7263186702
2PL,2000,1,8,5,105.0316065123
2PL,2000,1,8,7,98.49912847843332
2PL,2000,2,1,1,218.9568783548
2PL,2000,2,1,3,214.40391743909998
2PL,2000,2,1,5,181.7202514081
2PL,2000,2,1,7,169.05689568870002
2PL,2000,2,2,1,185.30505108900002
2PL,2000,2,2,3,196.82420542929998
2PL,2000,2,2,5,178.55498993645
2PL,2000,2,2,7,171.2129017249
2PL,2000,2,3,1,176.7860883951
2PL,2000,2,3,3,222.63722236810003
2PL,2000,2,3,5,181.7753415184
2PL,2000,2,3,7,171.77691491805
2PL,2000,2,4,1,189.2929149637
2PL,2000,2,4,3,224.54173590965001
2PL,2000,2,4,5,186.66389194765
2PL,2000,2,4,7,174.08048573565
2PL,2000,2,8,1,172.3488831692
2PL,2000,2,8,3,193.3531236355333
2PL,2000,2,8,5,190.53237162050002
2PL,2000,2,8,7,181.82718693743334
2PL,2000,4,1,1,565.7828895992
2PL,2000,4,1,3,551.8961151971
2PL,2000,4,1,5,468.27385958545005
2PL,2000,4,2,1,470.63614692165004
2PL,2000,4,2,3,497.33528043350003
2PL,2000,4,2,5,425.5748511732
2PL,2000,4,2,7,408.89370965885
2PL,2000,4,3,1,478.47036313075
2PL,2000,4,3,3,549.33588613165
2PL,2000,4,3,5,462.97039624654997
2PL,2000,4,3,7,437.4362827735
2PL,2000,4,4,1,446.87801614959994
2PL,2000,4,4,3,477.70244667755003
2PL,2000,4,4,5,415.2124290322
2PL,2000,4,4,7,381.0909415123
2PL,2000,4,8,1,444.43762317803333
2PL,2000,4,8,3,501.08242771666664
2PL,2000,4,8,5,442.7674471363
2PL,2000,4,8,7,436.26682766796665
2PL,2000,8,1,1,1771.1874246645
2PL,2000,8,1,3,1470.6258463231002
2PL,2000,8,2,1,1561.2358693895
2PL,2000,8,2,3,1411.84634529095
2PL,2000,8,2,5,1208.1507001228001
2PL,2000,8,3,1,1535.402443634
2PL,2000,8,3,3,1454.02405234755
2PL,2000,8,3,5,1227.52485576035
2PL,2000,8,3,7,1189.561581096
2PL,2000,8,4,1,1504.8271127725
2PL,2000,8,4,3,1372.73065972715
2PL,2000,8,4,5,1120.3630359289
2PL,2000,8,4,7,1076.2051293397
2PL,2000,8,8,1,1360.504431026
2PL,2000,8,8,3,1183.7614097383
2PL,2000,8,8,5,1027.6186727163667
2PL,2000,8,8,7,923.0132321224
2PL,2000,16,1,1,5196.1344075665
2PL,2000,16,2,1,5103.353864571
2PL,2000,16,2,3,4045.988633109
2PL,2000,16,3,1,5067.249320155501
2PL,2000,16,3,3,4240.584213451501
2PL,2000,16,4,1,5075.7652705539995
2PL,2000,16,4,3,4057.597557768
2PL,2000,16,4,5,3371.7789872233334
2PL,2000,16,8,1,4563.242144526666
2PL,2000,16,8,3,3630.452629661333
2PL,2000,16,8,5,3053.241946746
2PL,2000,16,8,7,2731.474723997333
2PL,2000,32,2,1,9513.968058311999
2PL,2000,32,3,1,10377.420533018001
2PL,2000,32,4,1,10728.340605915
2PL,2000,32,4,3,1337.84448406105
2PL,2000,32,8,1,10057.544615814666
2PL,2000,32,8,3,8545.592212640333
2PL,2000,32,8,5,6722.632626936
2PL,2000,64,3,1,10000.9199205235
2PL,2000,64,4,1,10684.178836417
2PL,2000,64,8,1,13303.396164326667
2PL,2000,128,8,1,10892.028243535
2PL,4000,1,1,1,99.37634348861499
2PL,4000,1,1,3,96.48386952675
2PL,4000,1,1,5,70.62915621555
2PL,4000,1,1,7,69.530434105945
2PL,4000,1,2,1,94.932847825625
2PL,4000,1,2,3,96.10832867775
2PL,4000,1,2,5,67.62159132248499
2PL,4000,1,2,7,68.96321583065
2PL,4000,1,3,1,93.43356354141
2PL,4000,1,3,3,89.85448387415
2PL,4000,1,3,5,71.43809504869
2PL,4000,1,3,7,65.94833738243
2PL,4000,1,4,1,98.58554034225
2PL,4000,1,4,3,86.73915732935001
2PL,4000,1,4,5,70.219748986685
2PL,4000,1,4,7,68.35615185134999
2PL,4000,1,8,1,94.42482364004667
2PL,4000,1,8,3,85.84727766806667
2PL,4000,1,8,5,75.45265216663334
2PL,4000,1,8,7,70.44028089254999
2PL,4000,2,1,1,176.26744959209998
2PL,4000,2,1,3,171.7737559469
2PL,4000,2,1,5,157.8258056463
2PL,4000,2,1,7,150.4199364465
2PL,4000,2,2,1,152.6421108496
2PL,4000,2,2,3,155.69496667225
2PL,4000,2,2,5,152.28864412315
2PL,4000,2,2,7,141.1944689739
2PL,4000,2,3,1,148.34915023514998
2PL,4000,2,3,3,172.97679601369998
2PL,4000,2,3,5,147.01499825125
2PL,4000,2,3,7,137.7470823884
2PL,4000,2,4,1,145.58090400595
2PL,4000,2,4,3,170.09547524319999
2PL,4000,2,4,5,150.26614254685
2PL,4000,2,4,7,145.2071227677
2PL,4000,2,8,1,142.93721794043333
2PL,4000,2,8,3,158.4575347171
2PL,4000,2,8,5,158.53636084983333
2PL,4000,2,8,7,152.33453772726668
2PL,4000,4,1,1,363.07486145179996
2PL,4000,4,1,3,365.44877018085
2PL,4000,4,1,5,301.81457651644996
2PL,4000,4,2,1,300.20423675805
2PL,4000,4,2,3,343.433705202
2PL,4000,4,2,5,290.14152951175004
2PL,4000,4,2,7,283.1147983073
2PL,4000,4,3,1,296.5138706497
2PL,4000,4,3,3,379.8447664048
2PL,4000,4,3,5,312.30350966255
2PL,4000,4,3,7,302.94653190875
2PL,4000,4,4,1,279.3755065604
2PL,4000,4,4,3,332.3281540417
2PL,4000,4,4,5,281.9260607453
2PL,4000,4,4,7,265.25716672695
2PL,4000,4,8,1,266.1426286382667
2PL,4000,4,8,3,337.8720154197667
2PL,4000,4,8,5,297.89914711143336
2PL,4000,4,8,7,303.6005279515
2PL,4000,8,1,1,926.0653390975
2PL,4000,8,1,3,884.78142603535
2PL,4000,8,2,1,817.5121118510001
2PL,4000,8,2,3,829.59602621835
2PL,4000,8,2,5,708.7244881952
2PL,4000,8,3,1,782.5589420490501
2PL,4000,8,3,3,881.0387951988
2PL,4000,8,3,5,729.5089069858
2PL,4000,8,3,7,692.11180651925
2PL,4000,8,4,1,772.9691117177499
2PL,4000,8,4,3,785.86745599095
2PL,4000,8,4,5,653.01250260575
2PL,4000,8,4,7,602.7469747024334
2PL,4000,8,8,1,673.4122508547333
2PL,4000,8,8,3,667.2492852244667
2PL,4000,8,8,5,566.4386450220667
2PL,4000,8,8,7,530.9705999703333
2PL,4000,16,1,1,2992.1720551999997
2PL,4000,16,2,1,2747.738215362
2PL,4000,16,2,3,2381.9854984895
2PL,4000,16,3,1,2719.90052501
2PL,4000,16,3,3,2498.766216081
2PL,4000,16,4,1,2659.698863451
2PL,4000,16,4,3,2288.763592638
2PL,4000,16,4,5,1841.2648756243332
2PL,4000,16,8,1,2327.337462537333
2PL,4000,16,8,3,1930.6946391183335
2PL,4000,16,8,5,1620.3710969026667
2PL,4000,16,8,7,1457.8275357459
2PL,4000,32,2,1,8660.5743334415
2PL,4000,32,3,1,8702.096144963
2PL,4000,32,4,1,8700.138757759
2PL,4000,32,4,3,808.0422369018
2PL,4000,32,8,1,7920.779477314
2PL,4000,32,8,3,5915.558718039666
2PL,4000,32,8,5,4772.145991841334
2PL,4000,64,3,1,9955.0069691705
2PL,4000,64,4,1,11029.49065172
2PL,4000,64,8,1,13994.938492319
2PL,4000,128,8,1,11517.017449045665
Janus,1,1,1,1,391.0602423927
Janus,1,1,1,3,308.6112497538333
Janus,1,1,1,5,296.5263202804
Janus,1,1,1,7,290.1785197076667
Janus,1,1,2,1,369.47721439416665
Janus,1,1,2,3,305.14932857033335
Janus,1,1,2,5,293.77260460326335
Janus,1,1,2,7,290.7260666088334
Janus,1,1,3,1,365.60943809440005
Janus,1,1,3,3,304.24106292246665
Janus,1,1,3,5,292.23525488543333
Janus,1,1,3,7,289.4932789366333
Janus,1,1,4,1,387.6936848970001
Janus,1,1,4,3,311.6766220280333
Janus,1,1,4,5,298.34289453396667
Janus,1,1,4,7,286.1377327573667
Janus,1,1,8,1,368.90848173336667
Janus,1,1,8,3,308.2299346309667
Janus,1,1,8,5,288.2655747187
Janus,1,1,8,7,291.91083097816664
Janus,1,2,1,1,358.06338810856664
Janus,1,2,1,3,301.71150062913335
Janus,1,2,1,5,305.95387531470004
Janus,1,2,1,7,291.14725368523335
Janus,1,2,2,1,354.2275479781333
Janus,1,2,2,3,307.9382649222
Janus,1,2,2,5,299.0282190537
Janus,1,2,2,7,277.5168381079
Janus,1,2,3,1,347.1914282226667
Janus,1,2,3,3,308.92169545739995
Janus,1,2,3,5,299.4954096444
Janus,1,2,3,7,292.39400379526666
Janus,1,2,4,1,350.4542898966667
Janus,1,2,4,3,315.6623248796
Janus,1,2,4,5,301.7624313969233
Janus,1,2,4,7,285.86001315672667
Janus,1,2,8,1,319.66175383226664
Janus,1,2,8,3,312.3213333392
Janus,1,2,8,5,294.22801296489996
Janus,1,2,8,7,269.9935025337
Janus,1,4,1,1,355.5947614497666
Janus,1,4,1,3,306.74660895983334
Janus,1,4,1,5,292.89088215346663
Janus,1,4,2,1,355.6928621598
Janus,1,4,2,3,314.82830698640004
Janus,1,4,2,5,294.7541382183333
Janus,1,4,2,7,282.47293066210335
Janus,1,4,3,1,349.03879766433334
Janus,1,4,3,3,301.42746044066666
Janus,1,4,3,5,291.65845980186003
Janus,1,4,3,7,280.38941564786666
Janus,1,4,4,1,359.83094953143336
Janus,1,4,4,3,299.4332254179267
Janus,1,4,4,5,288.22765476713334
Janus,1,4,4,7,275.68701661886666
Janus,1,4,8,1,374.46587177596666
Janus,1,4,8,3,305.3006095474667
Janus,1,4,8,5,289.1595866766667
Janus,1,4,8,7,269.79495183619997
Janus,1,8,1,1,337.78812884673334
Janus,1,8,1,3,296.08168804604
Janus,1,8,2,1,348.3393957339333
Janus,1,8,2,3,302.3828180547333
Janus,1,8,2,5,297.7694650074
Janus,1,8,3,1,341.5987022571333
Janus,1,8,3,3,302.56701467733336
Janus,1,8,3,5,296.08258698406667
Janus,1,8,3,7,295.07287005073
Janus,1,8,4,1,347.16264764786666
Janus,1,8,4,3,302.3693000901667
Janus,1,8,4,5,296.5587472293
Janus,1,8,4,7,278.92530488589335
Janus,1,8,8,1,339.8268347346
Janus,1,8,8,3,297.7784213604
Janus,1,8,8,5,276.9496620295667
Janus,1,8,8,7,268.0229387466
Janus,1,16,1,1,335.2205093059
Janus,1,16,2,1,343.1765737398666
Janus,1,16,2,3,302.2799088203067
Janus,1,16,3,1,339.8422486427
Janus,1,16,3,3,300.57709058853334
Janus,1,16,3,5,297.7267301161333
Janus,1,16,4,1,343.4115918316
Janus,1,16,4,3,306.4178923975333
Janus,1,16,4,5,285.5656809427
Janus,1,16,8,1,331.69530683873336
Janus,1,16,8,3,288.65474752880664
Janus,1,16,8,5,270.87525027087
Janus,1,16,8,7,266.14676307339
Janus,1,32,2,1,339.17672829226666
Janus,1,32,3,1,329.2491751699333
Janus,1,32,4,1,336.71872491573333
Janus,1,32,4,3,300.08852896466664
Janus,1,32,8,1,328.0414265652667
Janus,1,32,8,3,277.35983889786667
Janus,1,32,8,5,261.34401031154
Janus,1,64,3,1,333.97928686303334
Janus,1,64,4,1,338.54820617526667
Janus,1,64,8,1,319.4379662785
Janus,1,64,8,3,274.55360189263996
Janus,1,128,8,1,330.72564136060004
Janus,10,1,1,1,2083.4028672498666
Janus,10,1,1,3,1914.2057440760334
Janus,10,1,1,5,1795.8422790542666
Janus,10,1,1,7,1878.683068434
Janus,10,1,2,1,2043.049427067567
Janus,10,1,2,3,1913.2878661889001
Janus,10,1,2,5,1821.3360099172999
Janus,10,1,2,7,1860.4647175704333
Janus,10,1,3,1,2060.6154319909997
Janus,10,1,3,3,1863.2526393317332
Janus,10,1,3,5,1898.6542254912667
Janus,10,1,3,7,1811.7193067614999
Janus,10,1,4,1,2021.7626028262666
Janus,10,1,4,3,1874.5763274835
Janus,10,1,4,5,1899.7937457395665
Janus,10,1,4,7,1801.0856591303666
Janus,10,1,8,1,1957.6247490415333
Janus,10,1,8,3,1943.5474986898334
Janus,10,1,8,5,1834.8293984110667
Janus,10,1,8,7,1964.394932687467
Janus,10,2,1,1,2243.0969104717333
Janus,10,2,1,3,2126.7228688492
Janus,10,2,1,5,2050.9056989330334
Janus,10,2,1,7,1972.8148673848666
Janus,10,2,2,1,2249.2927191242334
Janus,10,2,2,3,2134.2819067452333
Janus,10,2,2,5,2078.7571825097334
Janus,10,2,2,7,2007.3647941849333
Janus,10,2,3,1,2263.807381515833
Janus,10,2,3,3,2139.1489342178334
Janus,10,2,3,5,2033.8070187446
Janus,10,2,3,7,2022.973202262
Janus,10,2,4,1,2290.2364021860335
Janus,10,2,4,3,2101.1208349788667
Janus,10,2,4,5,2048.9811663700334
Janus,10,2,4,7,2001.6031225083334
Janus,10,2,8,1,2263.368314928933
Janus,10,2,8,3,2107.6702455661
Janus,10,2,8,5,2018.7066030677
Janus,10,2,8,7,1994.6775553568002
Janus,10,4,1,1,2292.550996880767
Janus,10,4,1,3,2170.8722787075
Janus,10,4,1,5,2057.498762698933
Janus,10,4,2,1,2323.6534401384
Janus,10,4,2,3,2154.7856401832
Janus,10,4,2,5,2086.982203296933
Janus,10,4,2,7,2022.3350392315667
Janus,10,4,3,1,2314.6354855339337
Janus,10,4,3,3,2180.3016977226666
Janus,10,4,3,5,2070.9690161905
Janus,10,4,3,7,2037.9191220855334
Janus,10,4,4,1,2204.1256918540003
Janus,10,4,4,3,2181.5191645474
Janus,10,4,4,5,2070.271222234833
Janus,10,4,4,7,2015.5256630198667
Janus,10,4,8,1,2290.1465059843667
Janus,10,4,8,3,2136.6966485994667
Janus,10,4,8,5,2060.403004617967
Janus,10,4,8,7,1968.2143765817334
Janus,10,8,1,1,2378.04032616
Janus,10,8,1,3,2129.5364962973
Janus,10,8,2,1,2366.260417353867
Janus,10,8,2,3,2223.916836345233
Janus,10,8,2,5,2088.796668925633
Janus,10,8,3,1,2362.1873333855333
Janus,10,8,3,3,2215.3565961437
Janus,10,8,3,5,2082.451824337433
Janus,10,8,3,7,2005.8946554869665
Janus,10,8,4,1,2366.2519500715002
Janus,10,8,4,3,2174.4266794998334
Janus,10,8,4,5,2080.6866135523337
Janus,10,8,4,7,2021.7427324495332
Janus,10,8,8,1,2293.5337412963668
Janus,10,8,8,3,2116.1220131507002
Janus,10,8,8,5,2000.6423483182334
Janus,10,8,8,7,1949.7193424296668
Janus,10,16,1,1,2310.9179352331
Janus,10,16,2,1,2344.329573429967
Janus,10,16,2,3,2095.7599556273
Janus,10,16,3,1,2344.5702878336665
Janus,10,16,3,3,2187.4652948122666
Janus,10,16,3,5,1954.7002012104333
Janus,10,16,4,1,2359.6636414188
Janus,10,16,4,3,2173.404922209667
Janus,10,16,4,5,2069.1879637750335
Janus,10,16,8,1,2244.0808614955
Janus,10,16,8,3,2137.2188915024335
Janus,10,16,8,5,1987.5444438896
Janus,10,16,8,7,1908.6306727071667
Janus,10,32,2,1,2355.1430940393334
Janus,10,32,3,1,2348.768436468033
Janus,10,32,4,1,2370.5120561637336
Janus,10,32,4,3,2126.201710958667
Janus,10,32,8,1,2255.213350172
Janus,10,32,8,3,2145.2683177406334
Janus,10,32,8,5,1991.0332447929668
Janus,10,64,3,1,2318.5174554959335
Janus,10,64,4,1,2334.8084412931667
Janus,10,64,8,1,2270.1091097398667
Janus,10,64,8,3,1625.4038327357
Janus,10,128,8,1,2239.0886759201003
Janus,20,1,1,1,2860.382796056667
Janus,20,1,1,3,2461.5947907251666
Janus,20,1,1,5,2416.1741843004997
Janus,20,1,1,7,2387.8446420519667
Janus,20,1,2,1,2943.702190896
Janus,20,1,2,3,2393.6567913358335
Janus,20,1,2,5,2426.2362204706665
Janus,20,1,2,7,2384.1136780036336
Janus,20,1,3,1,2886.8614372983334
Janus,20,1,3,3,2346.038063864
Janus,20,1,3,5,2402.0576409420332
Janus,20,1,3,7,2318.4056842039
Janus,20,1,4,1,2885.66407399
Janus,20,1,4,3,2340.4117392365333
Janus,20,1,4,5,2381.068485903233
Janus,20,1,4,7,2399.300066115
Janus,20,1,8,1,2970.596472347
Janus,20,1,8,3,2373.208489743434
Janus,20,1,8,5,2511.7904385694997
Janus,20,1,8,7,2528.6295879085997
Janus,20,2,1,1,3329.336705813667
Janus,20,2,1,3,2657.4381152263336
Janus,20,2,1,5,2716.2647544819997
Janus,20,2,1,7,2629.5043600608333
Janus,20,2,2,1,3208.428460108333
Janus,20,2,2,3,2774.107912369667
Janus,20,2,2,5,2737.487236927
Janus,20,2,2,7,2678.886392728
Janus,20,2,3,1,3211.2157090123333
Janus,20,2,3,3,2622.1870710803664
Janus,20,2,3,5,2602.2490170721
Janus,20,2,3,7,2589.598017235
Janus,20,2,4,1,3211.358754042
Janus,20,2,4,3,2690.2443573953333
Janus,20,2,4,5,2605.8867594519998
Janus,20,2,4,7,2623.4986785833335
Janus,20,2,8,1,3217.752102529333
Janus,20,2,8,3,2577.8636285364664
Janus,20,2,8,5,2471.0450171407
Janus,20,2,8,7,2586.3385791706664
Janus,20,4,1,1,3456.9764130796666
Janus,20,4,1,3,2918.1291686136665
Janus,20,4,1,5,2799.6003965643336
Janus,20,4,2,1,3265.0716238396667
Janus,20,4,2,3,2768.124311914
Janus,20,4,2,5,2786.313879894
Janus,20,4,2,7,2786.2831297743337
Janus,20,4,3,1,3249.1230771236665
Janus,20,4,3,3,2739.5020987533335
Janus,20,4,3,5,2695.862362004667
Janus,20,4,3,7,2759.7695506076666
Janus,20,4,4,1,3189.607147671333
Janus,20,4,4,3,2813.954988516667
Janus,20,4,4,5,2685.8119428073337
Janus,20,4,4,7,2669.6235330579666
Janus,20,4,8,1,3248.260857838
Janus,20,4,8,3,2665.952289575667
Janus,20,4,8,5,2654.2202795123335
Janus,20,4,8,7,2623.615476932
Janus,20,8,1,1,3523.9081818146665
Janus,20,8,1,3,2861.517157086333
Janus,20,8,2,1,3309.0555329430003
Janus,20,8,2,3,2820.0589481573334
Janus,20,8,2,5,2787.496635463
Janus,20,8,3,1,3325.920874394333
Janus,20,8,3,3,2785.642453630667
Janus,20,8,3,5,2778.4964664683334
Janus,20,8,3,7,2752.517921291
Janus,20,8,4,1,3244.4702078356663
Janus,20,8,4,3,2818.8470452456663
Janus,20,8,4,5,2763.7411041566666
Janus,20,8,4,7,2704.3673916196667
Janus,20,8,8,1,3108.7907666650003
Janus,20,8,8,3,2676.2705284109998
Janus,20,8,8,5,2635.5063112173334
Janus,20,8,8,7,2605.4386318439665
Janus,20,16,1,1,3368.3262557519997
Janus,20,16,2,1,3263.76183114
Janus,20,16,2,3,2766.6482922066666
Janus,20,16,3,1,3355.441166544
Janus,20,16,3,3,2805.3757399106667
Janus,20,16,3,5,2644.3055819426004
Janus,20,16,4,1,3259.4731940510005
Janus,20,16,4,3,2743.2967663590002
Janus,20,16,4,5,2701.8615899149995
Janus,20,16,8,1,3112.7475913763337
Janus,20,16,8,3,2686.6502749486667
Janus,20,16,8,5,2572.4302419136666
Janus,20,16,8,7,2539.3473336841334
