Alg,#WH,#Distributed,#Threads,Throughput
Bohm,4,90,1,5119.933333333333
Bohm,4,90,2,9253.433333333334
Bohm,4,90,4,16932.266666666666
Bohm,4,90,8,29214.86666666667
Bohm,4,90,12,39568.03333333333
Bohm,4,100,1,5092.666666666667
Bohm,4,100,2,9252.5
Bohm,4,100,4,16892.533333333336
Bohm,4,100,8,29329.266666666666
Bohm,4,100,12,39624.96666666667
Bohm,8,0,1,5104.5
Bohm,8,0,2,9340.233333333332
Bohm,8,0,4,17230.466666666667
Bohm,8,0,8,31401.533333333336
Bohm,8,0,12,42837.333333333336
Bohm,8,10,1,5102.733333333334
Bohm,8,10,2,9399.800000000001
Bohm,8,10,4,17269.600000000002
Bohm,8,10,8,31507.533333333336
Bohm,8,10,12,42894.333333333336
Bohm,8,20,1,5093.366666666666
Bohm,8,20,2,9354.300000000001
Bohm,8,20,4,17232.399999999998
Bohm,8,20,8,31481.666666666668
Bohm,8,20,12,42920.5
Bohm,8,30,1,5082.033333333333
Bohm,8,30,2,9355.233333333332
Bohm,8,30,4,17283.566666666666
Bohm,8,30,8,31448.333333333332
Bohm,8,30,12,42831.06666666667
Bohm,8,40,1,5085.0
Bohm,8,40,2,9346.066666666666
Bohm,8,40,4,17250.333333333332
Bohm,8,40,8,31421.8
Bohm,8,40,12,42731.0
Bohm,8,50,1,5122.166666666667
Bohm,8,50,2,9339.366666666667
Bohm,8,50,4,17234.666666666668
Bohm,8,50,8,31427.733333333334
Bohm,8,50,12,42826.96666666667
Bohm,8,60,1,5099.5
Bohm,8,60,2,9317.833333333334
Bohm,8,60,4,17207.766666666666
Bohm,8,60,8,31380.933333333334
Bohm,8,60,12,42823.799999999996
Bohm,8,70,1,5128.7
Bohm,8,70,2,9381.333333333334
Bohm,8,70,4,17274.833333333332
Bohm,8,70,8,31459.833333333332
Bohm,8,70,12,42902.0
Bohm,8,80,1,5114.866666666667
Bohm,8,80,2,9348.866666666667
Bohm,8,80,4,17267.933333333334
Bohm,8,80,8,31434.86666666667
Bohm,8,80,12,42853.73333333334
Bohm,8,90,1,5133.766666666666
Bohm,8,90,2,9387.133333333333
Bohm,8,90,4,17260.766666666666
Bohm,8,90,8,31451.399999999998
Bohm,8,90,12,42881.5
Bohm,8,100,1,5118.466666666666
Bohm,8,100,2,9363.1
Bohm,8,100,4,17266.366666666665
Bohm,8,100,8,31444.066666666666
Bohm,8,100,12,42847.299999999996
Bohm,16,0,1,5127.033333333334
Bohm,16,0,2,9430.466666666667
Bohm,16,0,4,17470.899999999998
Bohm,16,0,8,31997.8
Bohm,16,0,12,44106.06666666667
Bohm,16,10,1,5118.366666666667
Bohm,16,10,2,9491.566666666668
Bohm,16,10,4,17510.533333333333
Bohm,16,10,8,32043.533333333336
Bohm,16,10,12,44039.43333333333
Bohm,16,20,1,5122.633333333334
Bohm,16,20,2,9449.6
Bohm,16,20,4,17483.36666666667
Bohm,16,20,8,32094.766666666666
Bohm,16,20,12,44100.700000000004
Bohm,16,30,1,5088.2
Bohm,16,30,2,9431.866666666667
Bohm,16,30,4,17519.899999999998
Bohm,16,30,8,32055.966666666664
Bohm,16,30,12,44089.333333333336
Bohm,16,40,1,5097.333333333333
Bohm,16,40,2,9423.4
Bohm,16,40,4,17534.666666666668
Bohm,16,40,8,32066.2
Bohm,16,40,12,44099.299999999996
Bohm,16,50,1,5094.333333333333
Bohm,16,50,2,9438.166666666666
Bohm,16,50,4,17494.2
Bohm,16,50,8,32060.466666666664
Bohm,16,50,12,44093.46666666667
Bohm,16,60,1,5080.633333333333
Bohm,16,60,2,9402.333333333334
Bohm,16,60,4,17473.86666666667
Bohm,16,60,8,32064.433333333334
Bohm,16,60,12,44116.0
Bohm,16,70,1,5088.599999999999
Bohm,16,70,2,9416.266666666666
Bohm,16,70,4,17475.8
Bohm,16,70,8,32018.666666666668
Bohm,16,70,12,44026.93333333333
Bohm,16,80,1,5121.3
Bohm,16,80,2,9420.833333333334
Bohm,16,80,4,17513.666666666668
Bohm,16,80,8,32035.3
Bohm,16,80,12,44104.4
Bohm,16,90,1,5105.366666666667
Bohm,16,90,2,9445.866666666667
Bohm,16,90,4,17494.766666666666
Bohm,16,90,8,32092.2
Bohm,16,90,12,44057.26666666666
Bohm,16,100,1,5122.266666666666
Bohm,16,100,2,9503.1
Bohm,16,100,4,17526.533333333333
Bohm,16,100,8,32074.966666666664
Bohm,16,100,12,44089.13333333333
Bohm,32,0,1,5078.433333333333
Bohm,32,0,2,9483.033333333333
Bohm,32,0,4,17633.733333333334
Bohm,32,0,8,32548.766666666666
Bohm,32,0,12,45430.799999999996
Bohm,32,10,1,5116.433333333333
Bohm,32,10,2,9564.666666666666
Bohm,32,10,4,17711.0
Bohm,32,10,8,32661.466666666664
Bohm,32,10,12,45433.46666666667
Bohm,32,20,1,5115.033333333334
Bohm,32,20,2,9544.666666666666
Bohm,32,20,4,17643.633333333335
Bohm,32,20,8,32559.966666666664
Bohm,32,20,12,45426.299999999996
Bohm,32,30,1,5087.333333333333
Bohm,32,30,2,9492.166666666666
Bohm,32,30,4,17690.566666666666
Bohm,32,30,8,32636.433333333334
Bohm,32,30,12,45415.200000000004
Bohm,32,40,1,5095.066666666667
Bohm,32,40,2,9475.033333333333
Bohm,32,40,4,17704.399999999998
Bohm,32,40,8,32613.533333333336
Bohm,32,40,12,45448.26666666666
Bohm,32,50,1,5080.866666666667
Bohm,32,50,2,9482.9
Bohm,32,50,4,17671.899999999998
Bohm,32,50,8,32633.033333333336
Bohm,32,50,12,45464.43333333333
Bohm,32,60,1,5078.666666666667
Bohm,32,60,2,9485.566666666668
Bohm,32,60,4,17668.133333333335
Bohm,32,60,8,32500.266666666666
Bohm,32,60,12,45381.26666666666
Bohm,32,70,1,5068.833333333333
Bohm,32,70,2,9452.3
Bohm,32,70,4,17678.8
Bohm,32,70,8,32607.233333333337
Bohm,32,70,12,45490.56666666667
Bohm,32,80,1,5095.400000000001
Bohm,32,80,2,9493.4
Bohm,32,80,4,17618.966666666664
Bohm,32,80,8,32520.333333333332
Bohm,32,80,12,45433.799999999996
Bohm,32,90,1,5099.933333333333
Bohm,32,90,2,9473.300000000001
Bohm,32,90,4,17646.933333333334
Bohm,32,90,8,32562.933333333334
Bohm,32,90,12,45436.26666666666
Bohm,32,100,1,5106.0
Bohm,32,100,2,9522.533333333333
Bohm,32,100,4,17683.733333333334
Bohm,32,100,8,32509.833333333332
Bohm,32,100,12,45475.1
Bohm,64,0,1,5071.666666666667
Bohm,64,0,2,9508.433333333332
Bohm,64,0,4,17778.233333333334
Bohm,64,0,8,32937.86666666667
Bohm,64,0,12,46200.26666666666
Bohm,64,10,1,5108.766666666666
Bohm,64,10,2,9612.233333333332
Bohm,64,10,4,17842.766666666666
Bohm,64,10,8,33045.166666666664
Bohm,64,10,12,46235.76666666666
Bohm,64,20,1,5117.866666666667
Bohm,64,20,2,9569.800000000001
Bohm,64,20,4,17779.733333333334
Bohm,64,20,8,32966.5
Bohm,64,20,12,46199.36666666667
Bohm,64,30,1,5066.133333333333
Bohm,64,30,2,9539.233333333334
Bohm,64,30,4,17798.13333333333
Bohm,64,30,8,32980.4
Bohm,64,30,12,46090.833333333336
Bohm,64,40,1,5099.7
Bohm,64,40,2,9527.366666666667
Bohm,64,40,4,17840.933333333334
Bohm,64,40,8,33004.299999999996
Bohm,64,40,12,46101.5
Bohm,64,50,1,5069.8
Bohm,64,50,2,9516.166666666666
Bohm,64,50,4,17804.7
Bohm,64,50,8,32986.4
Bohm,64,50,12,46163.56666666667
Bohm,64,60,1,5085.066666666667
Bohm,64,60,2,9504.966666666667
Bohm,64,60,4,17803.600000000002
Bohm,64,60,8,32959.666666666664
Bohm,64,60,12,46053.43333333333
Bohm,64,70,1,5100.533333333333
Bohm,64,70,2,9504.633333333333
Bohm,64,70,4,17804.066666666666
Bohm,64,70,8,32961.76666666667
Bohm,64,70,12,46044.53333333333
Bohm,64,80,1,5087.599999999999
Bohm,64,80,2,9536.233333333334
Bohm,64,80,4,17827.399999999998
Bohm,64,80,8,33037.1
Bohm,64,80,12,46078.36666666667
Bohm,64,90,1,5075.6
Bohm,64,90,2,9566.433333333334
Bohm,64,90,4,17831.8
Bohm,64,90,8,32990.833333333336
Bohm,64,90,12,46193.833333333336
Bohm,64,100,1,5100.7
Bohm,64,100,2,9609.699999999999
Bohm,64,100,4,17834.666666666668
Bohm,64,100,8,32949.700000000004
Bohm,64,100,12,46109.73333333334
Bohm,128,0,1,5068.633333333334
Bohm,128,0,2,9535.1
Bohm,128,0,4,17861.466666666664
Bohm,128,0,8,33199.333333333336
Bohm,128,0,12,46685.93333333333
Bohm,128,10,1,5079.900000000001
Bohm,128,10,2,9606.0
Bohm,128,10,4,17930.133333333335
Bohm,128,10,8,33315.433333333334
Bohm,128,10,12,46748.333333333336
Bohm,128,20,1,5116.833333333333
Bohm,128,20,2,9596.199999999999
Bohm,128,20,4,17855.866666666665
Bohm,128,20,8,33260.26666666667
Bohm,128,20,12,46779.9
Bohm,128,30,1,5074.1
Bohm,128,30,2,9562.966666666667
Bohm,128,30,4,17935.3
Bohm,128,30,8,33264.26666666666
Bohm,128,30,12,46722.1
Bohm,128,40,1,5076.533333333333
Bohm,128,40,2,9563.333333333334
Bohm,128,40,4,17900.8
Bohm,128,40,8,33289.63333333333
Bohm,128,40,12,46768.799999999996
Bohm,128,50,1,5071.3
Bohm,128,50,2,9533.4
Bohm,128,50,4,17862.666666666668
Bohm,128,50,8,33193.333333333336
Bohm,128,50,12,46617.93333333333
Bohm,128,60,1,5074.166666666667
Bohm,128,60,2,9569.666666666666
Bohm,128,60,4,17917.0
Bohm,128,60,8,33253.53333333333
Bohm,128,60,12,46679.46666666667
Bohm,128,70,1,5056.599999999999
Bohm,128,70,2,9536.199999999999
Bohm,128,70,4,17907.3
Bohm,128,70,8,33184.666666666664
Bohm,128,70,12,46680.86666666667
Bohm,128,80,1,5083.400000000001
Bohm,128,80,2,9556.566666666668
Bohm,128,80,4,17927.399999999998
Bohm,128,80,8,33245.56666666667
Bohm,128,80,12,46837.799999999996
Bohm,128,90,1,5081.7
Bohm,128,90,2,9631.833333333334
Bohm,128,90,4,17970.333333333332
Bohm,128,90,8,33307.43333333333
Bohm,128,90,12,46698.23333333334
Bohm,128,100,1,5075.9
Bohm,128,100,2,9598.866666666667
Bohm,128,100,4,17937.13333333333
Bohm,128,100,8,33285.0
Bohm,128,100,12,46806.299999999996
Bohm,256,0,1,5064.0
Bohm,256,0,2,9533.533333333335
Bohm,256,0,4,17920.066666666666
Bohm,256,0,8,33376.0
Bohm,256,0,12,47106.0
Bohm,256,10,1,5091.7
Bohm,256,10,2,9617.4
Bohm,256,10,4,18004.033333333333
Bohm,256,10,8,33511.03333333333
Bohm,256,10,12,47058.166666666664
Bohm,256,20,1,5070.2
Bohm,256,20,2,9600.1
Bohm,256,20,4,17939.866666666665
Bohm,256,20,8,33453.0
Bohm,256,20,12,47056.0
Bohm,256,30,1,5048.566666666667
Bohm,256,30,2,9587.9
Bohm,256,30,4,17980.2
Bohm,256,30,8,33438.46666666667
Bohm,256,30,12,46922.06666666667
Bohm,256,40,1,5071.166666666667
Bohm,256,40,2,9561.1
Bohm,256,40,4,17946.733333333334
Bohm,256,40,8,33445.5
Bohm,256,40,12,47003.4
Bohm,256,50,1,5041.333333333333
Bohm,256,50,2,9552.633333333333
Bohm,256,50,4,17885.533333333333
Bohm,256,50,8,33419.13333333333
Bohm,256,50,12,46983.03333333333
Bohm,256,60,1,5052.566666666667
Bohm,256,60,2,9547.033333333333
Bohm,256,60,4,17960.833333333332
Bohm,256,60,8,33426.46666666667
Bohm,256,60,12,46978.53333333333
Bohm,256,70,1,5060.666666666667
Bohm,256,70,2,9545.733333333334
Bohm,256,70,4,17895.633333333335
Bohm,256,70,8,33394.700000000004
Bohm,256,70,12,46864.13333333333
Bohm,256,80,1,5076.3
Bohm,256,80,2,9592.533333333333
Bohm,256,80,4,17956.399999999998
Bohm,256,80,8,33464.73333333333
Bohm,256,80,12,46973.166666666664
Bohm,256,90,1,5077.7
Bohm,256,90,2,9639.633333333333
Bohm,256,90,4,18011.233333333334
Bohm,256,90,8,33498.43333333333
Bohm,256,90,12,47082.76666666666
Bohm,256,100,1,5067.266666666666
Bohm,256,100,2,9620.366666666667
Bohm,256,100,4,17978.033333333336
Bohm,256,100,8,33410.76666666666
Bohm,256,100,12,47021.03333333333
Bohm,512,0,1,5053.8
Bohm,512,0,2,9557.233333333332
Bohm,512,0,4,17941.766666666666
Bohm,512,0,8,33464.26666666666
Bohm,512,0,12,47201.96666666667
Bohm,512,10,1,5088.5
Bohm,512,10,2,9635.633333333333
Bohm,512,10,4,18034.399999999998
Bohm,512,10,8,33615.76666666667
Bohm,512,10,12,47242.799999999996
Bohm,512,20,1,5073.966666666666
Bohm,512,20,2,9583.533333333333
Bohm,512,20,4,17941.466666666667
Bohm,512,20,8,33556.46666666667
Bohm,512,20,12,47348.0
Bohm,512,30,1,5058.3
Bohm,512,30,2,9583.1
Bohm,512,30,4,18061.033333333336
Bohm,512,30,8,33537.066666666666
Bohm,512,30,12,47069.96666666667
Bohm,512,40,1,5043.533333333333
Bohm,512,40,2,9568.666666666666
Bohm,512,40,4,17964.899999999998
Bohm,512,40,8,33518.166666666664
Bohm,512,40,12,47154.9
Bohm,512,50,1,5041.0
Bohm,512,50,2,9550.4
Bohm,512,50,4,17928.733333333334
Bohm,512,50,8,33427.26666666667
Bohm,512,50,12,47106.53333333333
Bohm,512,60,1,5067.266666666666
Bohm,512,60,2,9541.733333333332
Bohm,512,60,4,18036.56666666667
Bohm,512,60,8,33557.566666666666
Bohm,512,60,12,47107.833333333336
Bohm,512,70,1,5035.7
Bohm,512,70,2,9584.366666666667
Bohm,512,70,4,17969.3
Bohm,512,70,8,33492.43333333333
Bohm,512,70,12,47188.86666666667
Bohm,512,80,1,5071.900000000001
Bohm,512,80,2,9607.800000000001
Bohm,512,80,4,17952.666666666668
Bohm,512,80,8,33525.96666666667
Bohm,512,80,12,47217.166666666664
Bohm,512,90,1,5084.166666666667
Bohm,512,90,2,9655.4
Bohm,512,90,4,18034.066666666666
Bohm,512,90,8,33524.36666666667
Bohm,512,90,12,47253.0
Bohm,512,100,1,5043.8
Bohm,512,100,2,9615.533333333333
Bohm,512,100,4,18011.866666666665
Bohm,512,100,8,33470.23333333334
Bohm,512,100,12,47146.166666666664
Bohm,1024,0,1,-1.0
Bohm,1024,0,2,-1.0
Bohm,1024,0,4,-1.0
Bohm,1024,0,8,-1.0
Bohm,1024,0,12,-1.0
Bohm,1024,10,1,-1.0
Bohm,1024,10,2,-1.0
Bohm,1024,10,4,-1.0
Bohm,1024,10,8,-1.0
Bohm,1024,10,12,-1.0
Bohm,1024,20,1,-1.0
Bohm,1024,20,2,-1.0
Bohm,1024,20,4,-1.0
Bohm,1024,20,8,-1.0
Bohm,1024,20,12,-1.0
Bohm,1024,30,1,-1.0
Bohm,1024,30,2,-1.0
Bohm,1024,30,4,-1.0
Bohm,1024,30,8,-1.0
Bohm,1024,30,12,-1.0
Bohm,1024,40,1,-1.0
Bohm,1024,40,2,-1.0
Bohm,1024,40,4,-1.0
Bohm,1024,40,8,-1.0
Bohm,1024,40,12,-1.0
Bohm,1024,50,1,-1.0
Bohm,1024,50,2,-1.0
Bohm,1024,50,4,-1.0
Bohm,1024,50,8,-1.0
Bohm,1024,50,12,-1.0
Bohm,1024,60,1,-1.0
Bohm,1024,60,2,-1.0
Bohm,1024,60,4,-1.0
Bohm,1024,60,8,-1.0
Bohm,1024,60,12,-1.0
Bohm,1024,70,1,-1.0
Bohm,1024,70,2,-1.0
Bohm,1024,70,4,-1.0
Bohm,1024,70,8,-1.0
Bohm,1024,70,12,-1.0
Bohm,1024,80,1,-1.0
Bohm,1024,80,2,-1.0
Bohm,1024,80,4,-1.0
Bohm,1024,80,8,-1.0
Bohm,1024,80,12,-1.0
Bohm,1024,90,1,-1.0
Bohm,1024,90,2,-1.0
Bohm,1024,90,4,-1.0
Bohm,1024,90,8,-1.0
Bohm,1024,90,12,-1.0
Bohm,1024,100,1,-1.0
Bohm,1024,100,2,-1.0
Bohm,1024,100,4,-1.0
Bohm,1024,100,8,-1.0
Bohm,1024,100,12,-1.0
Calvin-1,1,0,2,7225.866666666666
Calvin-1,1,0,4,9365.133333333333
Calvin-1,1,0,8,10270.0
Calvin-1,1,0,12,10722.433333333334
Calvin-1,1,10,2,7223.766666666666
Calvin-1,1,10,4,9378.433333333334
Calvin-1,1,10,8,10250.366666666667
Calvin-1,1,10,12,10716.833333333334
Calvin-1,1,20,2,7230.900000000001
Calvin-1,1,20,4,9369.233333333334
Calvin-1,1,20,8,10259.033333333333
Calvin-1,1,20,12,10634.233333333334
Calvin-1,1,30,2,7237.233333333334
Calvin-1,1,30,4,9371.699999999999
Calvin-1,1,30,8,10263.5
Calvin-1,1,30,12,10674.366666666667
Calvin-1,1,40,2,7245.466666666667
Calvin-1,1,40,4,9375.1
Calvin-1,1,40,8,10245.4
Calvin-1,1,40,12,10701.133333333333
Calvin-1,1,50,2,7238.733333333334
Calvin-1,1,50,4,9374.333333333334
Calvin-1,1,50,8,10259.333333333334
Calvin-1,1,50,12,10677.199999999999
Calvin-1,1,60,2,7249.733333333334
Calvin-1,1,60,4,9372.0
Calvin-1,1,60,8,10258.699999999999
Calvin-1,1,60,12,10605.766666666666
Calvin-1,1,70,2,7262.133333333334
Calvin-1,1,70,4,9375.266666666666
Calvin-1,1,70,8,10257.166666666666
Calvin-1,1,70,12,10676.666666666666
Calvin-1,1,80,2,7253.400000000001
Calvin-1,1,80,4,9388.533333333333
Calvin-1,1,80,8,10247.300000000001
Calvin-1,1,80,12,10703.699999999999
Calvin-1,1,90,2,7229.833333333333
Calvin-1,1,90,4,9375.366666666667
Calvin-1,1,90,8,10260.0
Calvin-1,1,90,12,10731.533333333333
Calvin-1,1,100,2,7249.466666666667
Calvin-1,1,100,4,9374.166666666666
Calvin-1,1,100,8,10257.5
Calvin-1,1,100,12,10729.199999999999
Calvin-1,2,0,2,7173.033333333333
Calvin-1,2,0,4,11450.300000000001
Calvin-1,2,0,8,13088.366666666667
Calvin-1,2,0,12,13809.1
Calvin-1,2,10,2,7256.5
Calvin-1,2,10,4,11496.199999999999
Calvin-1,2,10,8,13119.6
Calvin-1,2,10,12,13885.166666666666
Calvin-1,2,20,2,7189.0
Calvin-1,2,20,4,11450.566666666666
Calvin-1,2,20,8,13106.833333333334
Calvin-1,2,20,12,13681.333333333334
Calvin-1,2,30,2,7206.8
Calvin-1,2,30,4,11502.333333333334
Calvin-1,2,30,8,13126.9
Calvin-1,2,30,12,13818.133333333333
Calvin-1,2,40,2,7240.633333333334
Calvin-1,2,40,4,11444.733333333332
Calvin-1,2,40,8,13089.733333333332
Calvin-1,2,40,12,13843.0
Calvin-1,2,50,2,7231.2
Calvin-1,2,50,4,11475.9
Calvin-1,2,50,8,13133.333333333334
Calvin-1,2,50,12,13928.833333333334
Calvin-1,2,60,2,7195.0
Calvin-1,2,60,4,11421.566666666666
Calvin-1,2,60,8,13094.199999999999
Calvin-1,2,60,12,13843.466666666667
Calvin-1,2,70,2,7195.533333333333
Calvin-1,2,70,4,11504.566666666666
Calvin-1,2,70,8,13109.766666666668
Calvin-1,2,70,12,13730.466666666667
Calvin-1,2,80,2,7205.333333333333
Calvin-1,2,80,4,11409.533333333333
Calvin-1,2,80,8,13109.1
Calvin-1,2,80,12,13813.866666666667
Calvin-1,2,90,2,7211.3
Calvin-1,2,90,4,11446.166666666666
Calvin-1,2,90,8,13156.699999999999
Calvin-1,2,90,12,13895.133333333333
Calvin-1,2,100,2,7209.5
Calvin-1,2,100,4,11479.300000000001
Calvin-1,2,100,8,13204.199999999999
Calvin-1,2,100,12,13955.533333333333
Calvin-1,4,0,2,7184.866666666666
Calvin-1,4,0,4,13313.699999999999
Calvin-1,4,0,8,16757.066666666666
Calvin-1,4,0,12,17952.333333333332
Calvin-1,4,10,2,7255.3
Calvin-1,4,10,4,13392.933333333334
Calvin-1,4,10,8,16679.8
Calvin-1,4,10,12,17972.2
Calvin-1,4,20,2,7210.599999999999
Calvin-1,4,20,4,13402.233333333332
Calvin-1,4,20,8,16730.399999999998
Calvin-1,4,20,12,18018.63333333333
Calvin-1,4,30,2,7241.266666666666
Calvin-1,4,30,4,13411.266666666668
Calvin-1,4,30,8,16764.133333333335
Calvin-1,4,30,12,17938.0
Calvin-1,4,40,2,7205.366666666666
Calvin-1,4,40,4,13414.666666666666
Calvin-1,4,40,8,16660.899999999998
Calvin-1,4,40,12,17978.866666666665
Calvin-1,4,50,2,7204.099999999999
Calvin-1,4,50,4,13352.066666666666
Calvin-1,4,50,8,16791.3
Calvin-1,4,50,12,17860.399999999998
Calvin-1,4,60,2,7215.066666666667
Calvin-1,4,60,4,13383.300000000001
Calvin-1,4,60,8,16706.933333333334
Calvin-1,4,60,12,17859.066666666666
Calvin-1,4,70,2,7200.333333333333
Calvin-1,4,70,4,13378.966666666667
Calvin-1,4,70,8,16684.0
Calvin-1,4,70,12,17990.5
Calvin-1,4,80,2,7221.900000000001
Calvin-1,4,80,4,13403.733333333332
Calvin-1,4,80,8,16767.899999999998
Calvin-1,4,80,12,18057.2
Calvin-1,4,90,2,7209.466666666667
Calvin-1,4,90,4,13355.766666666668
Calvin-1,4,90,8,16709.166666666668
Calvin-1,4,90,12,18099.8
Calvin-1,4,100,2,7246.2
Calvin-1,4,100,4,13389.1
Calvin-1,4,100,8,16781.133333333335
Calvin-1,4,100,12,17957.666666666668
Calvin-1,8,0,2,7194.433333333333
Calvin-1,8,0,4,14659.633333333333
Calvin-1,8,0,8,20863.366666666665
Calvin-1,8,0,12,23185.166666666668
Calvin-1,8,10,2,7247.099999999999
Calvin-1,8,10,4,14690.733333333332
Calvin-1,8,10,8,20879.733333333334
Calvin-1,8,10,12,23240.56666666667
Calvin-1,8,20,2,7237.866666666666
Calvin-1,8,20,4,14717.166666666666
Calvin-1,8,20,8,20923.633333333335
Calvin-1,8,20,12,22930.0
Calvin-1,8,30,2,7227.599999999999
Calvin-1,8,30,4,14695.066666666666
Calvin-1,8,30,8,20846.666666666668
Calvin-1,8,30,12,23236.600000000002
Calvin-1,8,40,2,7199.599999999999
Calvin-1,8,40,4,14724.199999999999
Calvin-1,8,40,8,20836.233333333334
Calvin-1,8,40,12,23206.933333333334
Calvin-1,8,50,2,7213.933333333333
Calvin-1,8,50,4,14642.666666666666
Calvin-1,8,50,8,20827.066666666666
Calvin-1,8,50,12,23317.266666666666
Calvin-1,8,60,2,7180.333333333333
Calvin-1,8,60,4,14643.766666666668
Calvin-1,8,60,8,20848.466666666667
Calvin-1,8,60,12,23156.433333333334
Calvin-1,8,70,2,7233.0
Calvin-1,8,70,4,14657.433333333334
Calvin-1,8,70,8,20831.63333333333
Calvin-1,8,70,12,23191.733333333334
Calvin-1,8,80,2,7213.5
Calvin-1,8,80,4,14685.833333333334
Calvin-1,8,80,8,20879.2
Calvin-1,8,80,12,23380.36666666667
Calvin-1,8,90,2,7214.866666666666
Calvin-1,8,90,4,14692.533333333333
Calvin-1,8,90,8,20822.399999999998
Calvin-1,8,90,12,23217.13333333333
Calvin-1,8,100,2,7221.966666666667
Calvin-1,8,100,4,14747.366666666669
Calvin-1,8,100,8,20832.600000000002
Calvin-1,8,100,12,23325.600000000002
Calvin-1,16,0,2,7172.533333333333
Calvin-1,16,0,4,15550.1
Calvin-1,16,0,8,24634.766666666666
Calvin-1,16,0,12,29105.100000000002
Calvin-1,16,10,2,7224.566666666667
Calvin-1,16,10,4,15623.133333333333
Calvin-1,16,10,8,24643.466666666664
Calvin-1,16,10,12,29000.600000000002
Calvin-1,16,20,2,7205.5
Calvin-1,16,20,4,15588.4
Calvin-1,16,20,8,24672.533333333336
Calvin-1,16,20,12,29175.13333333333
Calvin-1,16,30,2,7189.033333333333
Calvin-1,16,30,4,15619.699999999999
Calvin-1,16,30,8,24691.43333333333
Calvin-1,16,30,12,29120.166666666668
Calvin-1,16,40,2,7163.099999999999
Calvin-1,16,40,4,15578.766666666668
Calvin-1,16,40,8,24622.3
Calvin-1,16,40,12,28728.8
Calvin-1,16,50,2,7185.866666666666
Calvin-1,16,50,4,15594.333333333334
Calvin-1,16,50,8,24644.033333333336
Calvin-1,16,50,12,29069.466666666664
Calvin-1,16,60,2,7155.266666666666
Calvin-1,16,60,4,15560.033333333333
Calvin-1,16,60,8,24645.666666666668
Calvin-1,16,60,12,29089.86666666667
Calvin-1,16,70,2,7169.5
Calvin-1,16,70,4,15604.033333333333
Calvin-1,16,70,8,24611.033333333336
Calvin-1,16,70,12,28877.399999999998
Calvin-1,16,80,2,7208.0
Calvin-1,16,80,4,15603.333333333334
Calvin-1,16,80,8,24724.566666666666
Calvin-1,16,80,12,28981.86666666667
Calvin-1,16,90,2,7195.433333333333
Calvin-1,16,90,4,15648.266666666668
Calvin-1,16,90,8,24631.3
Calvin-1,16,90,12,29020.933333333334
Calvin-1,16,100,2,7244.599999999999
Calvin-1,16,100,4,15615.866666666667
Calvin-1,16,100,8,24650.63333333333
Calvin-1,16,100,12,28972.899999999998
Calvin-1,32,0,2,7172.0
Calvin-1,32,0,4,16158.233333333332
Calvin-1,32,0,8,27768.533333333336
Calvin-1,32,0,12,34704.5
Calvin-1,32,10,2,7242.900000000001
Calvin-1,32,10,4,16258.033333333335
Calvin-1,32,10,8,27782.033333333336
Calvin-1,32,10,12,34942.96666666667
Calvin-1,32,20,2,7193.433333333333
Calvin-1,32,20,4,16238.466666666667
Calvin-1,32,20,8,27810.599999999995
Calvin-1,32,20,12,34996.666666666664
Calvin-1,32,30,2,7169.099999999999
Calvin-1,32,30,4,16219.133333333333
Calvin-1,32,30,8,27734.233333333334
Calvin-1,32,30,12,34829.4
Calvin-1,32,40,2,7171.0
Calvin-1,32,40,4,16198.433333333334
Calvin-1,32,40,8,27807.399999999998
Calvin-1,32,40,12,34939.23333333333
Calvin-1,32,50,2,7181.566666666667
Calvin-1,32,50,4,16225.733333333332
Calvin-1,32,50,8,27820.100000000002
Calvin-1,32,50,12,34864.56666666667
Calvin-1,32,60,2,7183.233333333334
Calvin-1,32,60,4,16160.5
Calvin-1,32,60,8,27697.63333333333
Calvin-1,32,60,12,34777.166666666664
Calvin-1,32,70,2,7184.133333333334
Calvin-1,32,70,4,16277.866666666667
Calvin-1,32,70,8,27806.533333333336
Calvin-1,32,70,12,34684.76666666667
Calvin-1,32,80,2,7187.266666666667
Calvin-1,32,80,4,16208.866666666667
Calvin-1,32,80,8,27807.266666666666
Calvin-1,32,80,12,34599.53333333333
Calvin-1,32,90,2,7164.466666666667
Calvin-1,32,90,4,16229.066666666666
Calvin-1,32,90,8,27783.2
Calvin-1,32,90,12,34794.46666666667
Calvin-1,32,100,2,7189.3
Calvin-1,32,100,4,16192.666666666666
Calvin-1,32,100,8,27725.86666666667
Calvin-1,32,100,12,34869.36666666667
Calvin-1,64,0,2,7139.933333333333
Calvin-1,64,0,4,16642.633333333335
Calvin-1,64,0,8,30154.8
Calvin-1,64,0,12,39473.86666666667
Calvin-1,64,10,2,7203.266666666666
Calvin-1,64,10,4,16696.633333333335
Calvin-1,64,10,8,30307.333333333332
Calvin-1,64,10,12,39806.200000000004
Calvin-1,64,20,2,7187.3
Calvin-1,64,20,4,16636.366666666665
Calvin-1,64,20,8,30182.766666666666
Calvin-1,64,20,12,39371.53333333333
Calvin-1,64,30,2,7212.266666666666
Calvin-1,64,30,4,16738.13333333333
Calvin-1,64,30,8,30203.966666666664
Calvin-1,64,30,12,39613.5
Calvin-1,64,40,2,7170.033333333333
Calvin-1,64,40,4,16701.3
Calvin-1,64,40,8,30235.36666666667
