sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
0.50,24,star_tpcc,0.6666666666666666,0.3611111111111111,0.02401783246734824,0.9891328938680841,0.9956128356499431,0.9577940657645836,0.053733540859463476
0.40,86,gam_tpcc,0.0,0.0,0.04972689705782707,0.9571731790672277,0.9783896329373885,0.7730519731704046,0.09312673792963128
0.90,93,gam_tpcc,0.0,0.0,0.0030370445552811895,0.9571731790672277,0.9594018493595713,0.8490514003691834,0.018860876023506817
0.25,19,gam_tpcc,0.6666666666666666,0.6944444444444443,0.003820658269767685,0.9571731790672277,0.9718644890866925,0.7291088933635079,0.1697182850221467
0.25,9,tapir_ycsb,3.0,1.0,nan,0.9635074374070052,0.9891228114363452,0.6778896867718506,nan
0.15,96,tapir_ycsb,3.0,1.1875,nan,0.9635074374070052,0.9930048206266356,0.7243565685574154,nan
0.50,20,aria-Aria_tpcc,0.0,0.0,0.0675780740328703,0.9999855166700965,0.9999912097440073,0.9999585468987695,0.0038962953148812263
0.30,45,cicada-Cicada_ycsb,0.0,0.0,0.039054657648779884,0.9228232541022933,0.9349723520896783,0.8922517724401546,0.10717644000860173
0.70,26,mysql_tpcc,0.0,0.0,0.006437425082699344,0.998218669377621,0.9984918728993718,0.9970497399569518,0.012296042979662082
0.20,4,cicada-Cicada_ycsb,1.0,0.1,0.05117658376067939,0.9228232541022933,0.9302788089351441,0.8897682169501905,0.07598322039216233
0.90,36,calvin-Calvin_tpcc,0.0,0.014285714285714285,0.008403789674771733,0.9512803843365047,0.9526383853031807,0.8784874445279424,0.08352527835957609
0.35,72,janus-Janus_tpcc,0.0,0.05119047619047619,0.06558934284711126,0.955801103792088,0.9782400296154828,0.4178531721787664,0.3472436677716574
0.95,20,cicada-Cicada_ycsb,0.0,0.0,0.005270089892455587,0.9228232541022933,0.9227524778431808,0.9182700300779432,0.005123611937861568
0.80,9,aria-Aria_tpcc,0.0,0.0,0.000328127582902904,0.9999855166700965,0.999987593947415,0.9999737563974884,0.0014493762001044352
0.60,37,aria-Aria_tpcc,0.0,0.0,0.0006578196790296698,0.9999855166700965,0.999986159802015,0.9999816257240989,0.0009079015165445181
0.15,14,cicada-Cicada_ycsb,0.0,0.0,0.051329932929536984,0.9228232541022933,0.9342024678844502,0.8845482748683517,0.0792655179067517
0.60,15,calvin-Calvin_tpcc,0.5,0.05119047619047619,0.022476084044036795,0.9512803843365047,0.9679422453879869,0.799064113931439,0.32109299430016686
0.40,6,janus-Janus_tpcc,0.0,0.03214285714285714,0.06114626762265407,0.955801103792088,0.9684512338971425,0.831713873737973,0.2690631277344701
0.85,94,janus-Janus_tpcc,0.0,0.011904761904761904,0.01836654464485779,0.955801103792088,0.9408384673930615,0.9470475903641801,0.06055879851974996
0.40,63,aria-Aria_tpcc,1.0,0.01,0.5543751652404352,0.9999855166700965,0.9999928529197111,0.9917085236042054,0.1304205457240023
0.40,49,calvin-Calvin_tpcc,1.5,0.5314285714285714,0.05259072636464712,0.9512803843365047,0.9501463967195992,0.7467904947930721,0.2910833181823656
0.35,16,drtm_tpcc,0.0,0.3645833333333333,0.027936088802112832,0.9404530615383303,0.964378587105875,0.8690675076333704,0.1519027859516555
0.50,60,star_ycsb,0.0,0.0,0.05522779893244356,0.9641920557079284,0.9648544078408063,0.9502072038386211,0.018498841738486017
0.95,42,janus-Janus_tpcc,0.0,0.0,0.006955623906854294,0.955801103792088,0.9504869867502813,0.9499684075777494,0.02461821094234406
0.70,10,star_ycsb,0.0,0.06666666666666667,0.02478662364728465,0.9641920557079284,0.962892264089272,0.9605848958682022,0.01262925733404205
0.65,22,drtm_tpcc,0.0,0.010416666666666666,0.011101807924085638,0.9404530615383303,0.945854033251055,0.9137772684949572,0.04135933487660722
0.30,18,calvin-Calvin_tpcc,0.5,0.05285714285714285,0.12662272190075305,0.9512803843365047,0.9999958908180414,0.08024362702408439,0.6068201425262172
0.50,98,mysql_tpcc,0.0,0.0,0.03738849871557487,0.998218669377621,0.9983475787431202,0.9973136410224286,0.020493404376212516
0.80,82,calvin-Calvin_tpcc,0.5,0.02261904761904762,0.005077496986077679,0.9512803843365047,0.9532843088924746,0.9002576210799288,0.11732147375779622
0.20,0,janus-Janus_tpcc,0.5,0.05952380952380953,0.11292232016748212,0.955801103792088,0.9852150472857728,0.6528238444779009,0.32133840085252485
0.25,77,star_ycsb,0.0,0.06666666666666667,0.05118163932086886,0.9641920557079284,0.9592131545955341,0.9415373429261853,0.042643291972540284
0.50,27,calvin-Calvin_tpcc,0.5,0.02261904761904762,0.050896712577030295,0.9512803843365047,0.9714001328320004,0.6737375968847286,0.46965864568014737
0.70,44,star_tpcc,0.6666666666666666,0.3611111111111111,0.00035711205646690725,0.9891328938680841,0.996500533296159,0.9452691198786207,0.0
0.55,5,herd_ycsb,0.0,0.0,0.0036206478087537075,0.9795559629902447,0.9790224446808803,0.9789777959772263,0.01528616139809677
0.80,54,silo_ycsb,0.5,0.03333333333333333,0.02998570363002101,0.9966707859675427,0.9979434127688768,0.9539181585311344,0.02460031806806931
0.55,51,herd_ycsb,0.0,0.0,0.02204319173128022,0.9795559629902447,0.9822921681878604,0.9725791971828782,0.025251213481343626
