stratified_term,sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
threads,0.25,48,janus-Janus_tpcc_threads,0.25,0.11220238095238096,0.05768847540630694,0.955801103792088,0.9741446465732703,0.7452793555212958,0.41649478223093794
num_chunk,0.45,13,mysql_tpcc_num_chunk,0.0,0.0,0.00866256896817702,0.998218669377621,0.9985584423615312,0.9969369346958853,0.025081128678721087
replica,0.90,38,janus-Janus_tpcc_replica,0.0,0.0035714285714285713,0.002515717067172296,0.955801103792088,0.9537557942070499,0.9630386132674813,0.025980759083947928
shards,0.65,26,janus-Janus_tpcc_shards,0.0,0.014285714285714285,0.00504931224230995,0.955801103792088,0.9538737952851711,0.9473340411984104,0.06201957370079081
threads,0.95,40,janus-Janus_tpcc_threads,0.0,0.0,0.0017163549270560602,0.955801103792088,0.9573948266541809,0.8714068358941287,0.01886186161406685
ReadRatio,0.60,14,silo_ycsb_ReadRatio,1.0,0.03333333333333333,0.018429625311972286,0.9966707859675427,0.999053875943409,0.9679803949399521,0.06752537282651803
value_size,0.80,94,herd_ycsb_value_size,0.0,1.0,0.006641112569687135,0.9795559629902447,0.9803201791611302,0.9759985392709363,0.0073012303962539105
keys,0.70,66,silo_ycsb_keys,0.0,0.0,0.03442774469353051,0.9966707859675427,0.9983041155273652,0.9602918627404731,0.04137664007533337
put_percent,0.25,32,herd_ycsb_put_percent,0.0,0.0,0.005517039234722243,0.9795559629902447,0.9863049524147451,0.9737747406073254,0.02183017945236254
cross,0.75,7,star_tpcc_cross,0.0,0.0,0.0176660236974554,0.9891328938680841,0.9913750881279736,0.9719754963391036,0.043013955557458794
threads,0.60,34,gam_tpcc_threads,0.0,0.0,0.01626285273513514,0.9571731790672277,0.9658905791357637,0.9052894097960549,0.06009057286348488
servers,0.45,88,star_tpcc_servers,0.3333333333333333,0.44444444444444436,0.01439400070204377,0.9891328938680841,0.9931208306640856,0.960061452829578,0.0972521899410499
ReadRatio,0.45,79,tapir_ycsb_ReadRatio,1.0,0.125,0.0027993440147190962,0.9635074374070052,0.9668468197548912,0.9338859252132902,0.24151235551562966
nrep,0.95,75,tapir_ycsb_nrep,1.0,0.125,0.002933866852246697,0.9635074374070052,0.9641433751038044,0.9398865191774114,0.02323423589712348
nclients,0.65,43,tapir_ycsb_nclients,1.0,1.125,0.008390334271715788,0.9635074374070052,0.9621297849536536,0.9538063598243433,0.16208252804033085
threads,0.55,53,star_tpcc_threads,0.6666666666666666,0.3611111111111111,0.004048951445083104,0.9891328938680841,0.9924714611902649,0.9658630642994573,0.0
ReadRatio,0.45,35,tapir_ycsb_ReadRatio,1.0,0.125,0.014524404268485697,0.9635074374070052,0.976533616760611,0.937079911331671,0.06735377717158775
threads,0.55,81,star_tpcc_threads,0.3333333333333333,0.05555555555555555,0.01736104764662624,0.9891328938680841,0.9925429097887914,0.9672039434320986,0.051600036112553725
ReadRatio,0.50,81,tapir_ycsb_ReadRatio,0.0,0.0,0.023024892651746703,0.9635074374070052,0.9670186304096411,0.9466984820399726,0.11278380316712255
nclients,0.40,45,tapir_ycsb_nclients,1.0,0.125,0.012098936498460916,0.9635074374070052,0.9785916699202981,0.9193811136881381,0.1651099820557238
warehouses,0.40,5,gam_tpcc_warehouses,0.6666666666666666,0.041666666666666664,0.03590441161820175,0.9571731790672277,0.9763688536413194,0.8234247947620166,0.22206721165468996
record_size,0.30,69,cicada-Cicada_ycsb_record_size,0.0,0.0,0.005517368146063878,0.9228232541022933,0.9338522597846873,0.909142297398118,0.02476778872901456
total_count,0.50,15,cicada-Cicada_ycsb_total_count,0.0,0.0,0.011954156616141826,0.9228232541022933,0.9267646585693479,0.9119853750608059,0.0402660156625431
threads,0.25,1,drtm_tpcc_threads,0.3333333333333333,0.7041666666666666,0.01046087625672037,0.9404530615383303,0.9659213491638301,0.8075647535334332,0.23948300502469486
threads,0.65,13,aria-Aria_tpcc_threads,0.0,0.0,6.620447034677568e-05,0.9999855166700965,0.9999875149675461,0.9999801716168084,0.0013899024887024103
scale_factor,0.75,4,drtm_tpcc_scale_factor,0.0,0.010416666666666666,0.020082896572056627,0.9404530615383303,0.9521005649466825,0.8682972605214503,0.146993888869715
total_count,0.75,29,cicada-Cicada_ycsb_total_count,0.0,0.0,0.0039019640347942863,0.9228232541022933,0.9240693224741188,0.9139668636645847,0.014221998638113523
scale_factor,0.90,25,drtm_tpcc_scale_factor,0.0,0.020833333333333332,0.00662056422107737,0.9404530615383303,0.9387996503219972,0.9326275758395942,0.02861550124998891
nnodes,0.80,97,calvin-Calvin_tpcc_nnodes,0.5,0.008333333333333333,0.016094894379295593,0.9512803843365047,0.9626243837450903,0.6998509094800637,0.3127407173370134
chunk_size,0.90,40,mysql_tpcc_chunk_size,0.0,0.0,0.004577623958466087,0.998218669377621,0.9981927838502409,0.9980759836917505,0.006568081570155975
threads,0.60,4,cicada-Cicada_ycsb_threads,0.0,0.0,0.004873249344023917,0.9228232541022933,0.926464008214652,0.9115293812025675,0.01030837922736891
WH,0.60,22,mysql_tpcc_WH,0.0,0.0,0.008400918155437476,0.998218669377621,0.9985240102731784,0.9972059707125407,0.012128892129741416
chunk_size,0.20,86,mysql_tpcc_chunk_size,0.0,0.5,0.02473890936551973,0.998218669377621,0.9986075766988713,0.9902465546327973,0.10054799734751566
WH,0.40,49,mysql_tpcc_WH,0.0,0.5,0.005135304624477033,0.998218669377621,0.9984172694480022,0.9967558613192605,0.021735735432573875
zipf_theta,0.55,53,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.002175253905423613,0.9228232541022933,0.9233279212363091,0.916382752908395,0.013420975589746033
threads,0.25,4,janus-Janus_tpcc_threads,0.5,0.05029761904761905,0.0813078360069653,0.955801103792088,0.9686938899412674,0.8329166635043067,0.33864898577144614
WH,0.90,10,mysql_tpcc_WH,0.0,0.0,0.009980197000637514,0.998218669377621,0.9982267013819439,0.9978364703353678,0.0028287163449888003
replica,0.70,27,janus-Janus_tpcc_replica,0.0,0.02738095238095238,0.006566559041831309,0.955801103792088,0.9603876985362961,0.9368892589001013,0.039203894995981134
nnodes,0.75,33,calvin-Calvin_tpcc_nnodes,0.5,0.008333333333333333,0.016331310465179064,0.9512803843365047,0.9636294663164866,0.8397829171681965,0.1838850867616303
threads,0.80,70,star_ycsb_threads,0.0,0.03333333333333333,0.001578930341385898,0.9641920557079284,0.9643347323249559,0.9613583509585899,0.0035756101686166284
clients,0.95,50,janus-Janus_tpcc_clients,0.0,0.0035714285714285713,0.006887528919916605,0.955801103792088,0.9565081344476262,0.9301522202572048,0.015051583933402073
clients,0.70,73,janus-Janus_tpcc_clients,0.0,0.007142857142857143,0.01057442849642027,0.955801103792088,0.9533104872947764,0.9503068198702865,0.07411921187426634
nnodes,0.55,54,calvin-Calvin_tpcc_nnodes,0.5,0.008333333333333333,0.12613493456403624,0.9512803843365047,0.9812466718241252,0.733045437766022,0.4732919135981419
replica,0.65,22,janus-Janus_tpcc_replica,0.0,0.01904761904761905,0.006698799231090298,0.955801103792088,0.9629512457190472,0.9219142281554829,0.04422138844528568
replica,0.40,10,janus-Janus_tpcc_replica,0.25,0.04196428571428572,0.08929840268406905,0.955801103792088,0.9628970122859737,0.911148678616577,0.2726564446130054
clients,0.95,74,janus-Janus_tpcc_clients,0.0,0.0,0.00296829045992332,0.955801103792088,0.9560635424443895,0.938317488705589,0.011636226414995888
put_percent,0.50,34,herd_ycsb_put_percent,0.0,0.0,0.04096692782919786,0.9795559629902447,0.9775406457194662,0.9805596420899563,0.003153772013958528
num_keys,0.40,21,herd_ycsb_num_keys,0.0,1.0,0.029303745815222437,0.9795559629902447,0.9793961969177865,0.9790226601304232,0.007463026505925091
num_keys,0.75,54,herd_ycsb_num_keys,0.0,1.0,0.015747688684355277,0.9795559629902447,0.9800052857163666,0.9771519242267319,0.0024645337447189997
keys,0.60,18,silo_ycsb_keys,0.0,0.0,0.013459427963535553,0.9966707859675427,0.9978883401797264,0.9165963091414245,0.06355092470316394
num_keys,0.90,91,herd_ycsb_num_keys,0.0,0.0,0.001630307523581731,0.9795559629902447,0.979790396506244,0.9763312603768065,0.0014791090803609463
num_keys,0.15,88,herd_ycsb_num_keys,0.0,0.0,0.001348212352900724,0.9795559629902447,0.9814599364022385,0.9757943842800182,0.004242056937463934
value_size,0.40,40,herd_ycsb_value_size,0.0,1.0,0.0046041453175186264,0.9795559629902447,0.9802988426455232,0.9780466387145169,0.012813880430303848
keys,0.65,37,silo_ycsb_keys,0.0,0.0,0.03940409758091969,0.9966707859675427,0.9991494125580258,0.9818518881161297,0.045865089171830825
cross,0.45,99,star_tpcc_cross,0.0,0.1111111111111111,0.032343484533761534,0.9891328938680841,0.9935052684669412,0.9691057290747033,0.0735592197010547
threads,0.85,92,star_tpcc_threads,0.3333333333333333,0.027777777777777776,0.0073013490454051505,0.9891328938680841,0.9891648137776006,0.9837899862453403,0.00805705028065995
servers,0.65,71,star_tpcc_servers,0.0,0.027777777777777776,0.004857127655086331,0.9891328938680841,0.9895728399718086,0.9822781656534324,0.022471401951668624
warehouses,0.75,98,gam_tpcc_warehouses,0.0,0.0,0.004637281227310705,0.9571731790672277,0.9621433401519794,0.929958726709125,0.05082350312432521
nShard,0.50,89,tapir_ycsb_nShard,1.0,0.125,0.015690875845235985,0.9635074374070052,0.9773897557789412,0.9309993470020332,0.15896858064694863
servers,0.75,24,gam_tpcc_servers,0.3333333333333333,0.3611111111111111,0.010138758281890897,0.9571731790672277,0.9640408478502156,0.8944557534022981,0.09993985207342142
warehouses,0.85,47,gam_tpcc_warehouses,0.0,0.0,0.009830094040946433,0.9571731790672277,0.9578698497186156,0.931940916420892,0.03772668557949709
servers,0.40,42,gam_tpcc_servers,0.0,0.0,0.02131817780825627,0.9571731790672277,0.9722233193324973,0.8579818919053817,0.12865709295406155
scale_factor,0.60,6,drtm_tpcc_scale_factor,0.0,0.010416666666666666,0.01185644229146017,0.9404530615383303,0.9456601328800507,0.9029790434127305,0.08286500485039167
WH,0.30,42,aria-Aria_tpcc_WH,1.0,0.00909090909090909,0.22055457247765242,0.9999855166700965,0.9999983830297244,0.9970897346966986,0.07134476086708152
record_size,0.85,83,cicada-Cicada_ycsb_record_size,0.0,0.0,0.001072735147134407,0.9228232541022933,0.9251175820588273,0.9052020016095584,0.007401803799939393
nclients,0.65,1,tapir_ycsb_nclients,1.0,0.125,0.014127687024123703,0.9635074374070052,0.968182112869477,0.9393077773913543,0.07113889808736229
total_count,0.25,62,cicada-Cicada_ycsb_total_count,1.0,0.06666666666666667,0.013415074843371788,0.9228232541022933,0.9336171834483197,0.9050527317743081,0.01845970885020468
nnodes,0.95,22,calvin-Calvin_tpcc_nnodes,0.5,0.024285714285714285,0.006547900732515946,0.9512803843365047,0.9532134701855357,0.8674365824453643,0.11354854471179052
nclients,0.35,77,tapir_ycsb_nclients,1.0,1.125,0.0913266148816648,0.9635074374070052,0.9541214462122193,0.9125980566214493,0.2516906927265372
threads,0.30,67,aria-Aria_tpcc_threads,0.0,0.0,0.04276918604863977,0.9999855166700965,0.9999977354392868,0.9996057619135914,0.02223016677914119
WH,0.80,59,calvin-Calvin_tpcc_WH,0.5,0.036904761904761905,0.027863300619044698,0.9512803843365047,0.9626126063186454,0.8457431500734643,0.11925762199826506
Distributed,0.85,84,aria-Aria_tpcc_Distributed,0.0,0.0,0.00016981827902728952,0.9999855166700965,0.9999871400774808,0.9999726650656942,0.0007121132394881657
threads,0.70,3,aria-Aria_tpcc_threads,0.0,0.0,0.0007869950035008788,0.9999855166700965,0.9999839422494555,0.9999876893152372,0.0005721972694119337
nShard,0.40,64,tapir_ycsb_nShard,0.0,0.0,0.011723312429478994,0.9635074374070052,0.9656867065622636,0.9348564302731404,0.14826611059351824
node,0.65,49,drtm_tpcc_node,0.0,0.020833333333333332,0.009599623222571704,0.9404530615383303,0.9479386309323625,0.8750193997779243,0.10801160705052044
Distributed,0.55,68,aria-Aria_tpcc_Distributed,0.0,0.0,0.019940748431097943,0.9999855166700965,0.9999847958515659,0.9999840196339969,0.0011788114912120173
scale_factor,0.60,19,drtm_tpcc_scale_factor,0.0,0.3333333333333333,0.010269978530709203,0.9404530615383303,0.9516788576900351,0.8938453892848909,0.07556496593533751
nnodes,0.95,99,calvin-Calvin_tpcc_nnodes,0.5,0.01,0.004280647079146008,0.9512803843365047,0.9507347344044375,0.943150256252904,0.035358986927855475
zipf_theta,0.30,10,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.00710415779432319,0.9228232541022933,0.9248779227954913,0.9148412054355197,0.0343587277018872
servers,0.45,63,star_ycsb_servers,0.0,0.1,0.011471883999852828,0.9641920557079284,0.9649185899025176,0.9572176635831035,0.014521162260620796
node,0.20,30,drtm_tpcc_node,0.6666666666666666,0.3541666666666667,0.06650402042774389,0.9404530615383303,0.9821178762979976,0.5865670079528638,0.41685979559740366
partition_num,0.60,28,star_ycsb_partition_num,0.0,0.03333333333333333,0.009973465169487411,0.9641920557079284,0.966628717756551,0.956400637823329,0.010125467221995471
rw,0.25,12,star_ycsb_rw,0.0,0.06666666666666667,0.01786486771219381,0.9641920557079284,0.9726698418238743,0.9545304677900619,0.018929036925507188
total_count,0.85,36,cicada-Cicada_ycsb_total_count,0.0,0.0,0.0019654594960135108,0.9228232541022933,0.9216886749786768,0.9255414219254124,0.010894751270608094
num_chunk,0.40,67,mysql_tpcc_num_chunk,0.0,0.0,0.016209275148832247,0.998218669377621,0.9982679503802004,0.9969559705330714,0.02466257448208126
cross,0.35,25,star_ycsb_cross,0.0,0.06666666666666667,0.003308083337062201,0.9641920557079284,0.9704286691703478,0.9537673473445953,0.011678154645784726
record_size,0.50,47,cicada-Cicada_ycsb_record_size,0.0,0.0,0.0019148089754482123,0.9228232541022933,0.923715836381928,0.9150252925395155,0.015155868301673373
nnodes,0.50,6,calvin-Calvin_tpcc_nnodes,0.5,0.044047619047619044,0.06846345412971601,0.9512803843365047,0.9825221884847458,0.7725827010947346,0.5263375239327883
Distributed,0.55,61,aria-Aria_tpcc_Distributed,1.0,0.00909090909090909,0.42688299891466686,0.9999855166700965,0.9999927775131331,0.9988162518347993,0.08474404416886605
value_size,0.75,28,herd_ycsb_value_size,0.0,0.0,0.0010491380273156548,0.9795559629902447,0.9792529718055533,0.9797024139169659,0.004495170234923712
num_keys,0.65,50,herd_ycsb_num_keys,0.0,0.0,0.01354564370647704,0.9795559629902447,0.9791425545008144,0.9795271805863581,0.013412322969214019
ReadRatio,0.60,57,silo_ycsb_ReadRatio,0.5,0.52,0.031547088517481704,0.9966707859675427,0.9987701703216,0.944448701824317,0.2867155562710364
servers,0.85,1,star_tpcc_servers,0.0,0.027777777777777776,0.00897001215021847,0.9891328938680841,0.9901619029991248,0.975611592999548,0.013566202268779285
keys,0.60,34,silo_ycsb_keys,0.0,0.0,0.036278680121829505,0.9966707859675427,0.9978946969998269,0.9821761420846657,0.046974754241692535
partition_num,0.90,10,star_tpcc_partition_num,0.0,0.05555555555555555,0.01194612053610943,0.9891328938680841,0.9886299329108881,0.9883992142210588,0.012295268928739741
threads,0.40,98,gam_tpcc_threads,0.0,0.0,0.03084854031966684,0.9571731790672277,0.9743405478559213,0.8302999963000006,0.12662524245095685
nclients,0.90,30,tapir_ycsb_nclients,0.0,0.0,0.011637867371486893,0.9635074374070052,0.9618228759734054,0.9763298227328568,0.025520421437848273
nclients,0.85,25,tapir_ycsb_nclients,1.0,0.125,0.011364934469846794,0.9635074374070052,0.965106308282746,0.9402588815098861,0.042321405368222265
threads,0.90,30,gam_tpcc_threads,0.0,0.0,0.004801176131237733,0.9571731790672277,0.9559713893749595,0.9582989606215122,0.016816981779371337
servers,0.95,60,gam_tpcc_servers,0.0,0.0,0.0005408688803722056,0.9571731790672277,0.9578605150062264,0.8983703519734438,0.010486853496029161
nclients,0.30,96,tapir_ycsb_nclients,1.0,1.125,0.042364722153544504,0.9635074374070052,0.9814296550864146,0.8711375669290458,0.053993930801248924
record_size,0.60,21,cicada-Cicada_ycsb_record_size,0.0,0.0,0.0018397765681315015,0.9228232541022933,0.9278158109493004,0.9089104161767614,0.01574565818096141
req_per_query,0.55,26,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.0008631960262054927,0.9228232541022933,0.9240838251094845,0.9156680530999108,0.02451062845751802
req_per_query,0.30,79,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.002981688438912694,0.9228232541022933,0.9235984765564514,0.9152913694657054,0.036106539763763636
rw,0.80,45,star_ycsb_rw,0.0,0.06666666666666667,0.0009816866001260138,0.9641920557079284,0.9642659657384657,0.9618917749967373,0.0037434531931049434
WH,0.70,70,mysql_tpcc_WH,0.0,0.0,0.03083480085047352,0.998218669377621,0.9983186284003908,0.9976076874425581,0.010202249671292242
num_chunk,0.20,19,mysql_tpcc_num_chunk,0.0,0.5,0.019099432735832783,0.998218669377621,0.9988678088917581,0.9921892134052313,0.06129723778984537
chunk_size,0.65,7,mysql_tpcc_chunk_size,0.0,0.5,0.02884979629975659,0.998218669377621,0.998362712211068,0.9973235569428256,0.021136672097098744
cross_warehouse,0.70,95,drtm_tpcc_cross_warehouse,0.0,0.010416666666666666,0.013769469323567865,0.9404530615383303,0.9401932487905819,0.9236929582226128,0.06137163080616104
threads,0.80,61,janus-Janus_tpcc_threads,0.0,0.026190476190476188,0.004666232374110436,0.955801103792088,0.9572768884677282,0.7159961604628267,0.2774625244563539
num_chunk,0.20,65,mysql_tpcc_num_chunk,0.0,0.5,0.047711076445163175,0.998218669377621,0.9995501989849003,0.7660166470242469,0.2996939801726099
WH,0.80,47,calvin-Calvin_tpcc_WH,0.5,0.036904761904761905,0.00521661716188615,0.9512803843365047,0.9666007446090747,0.7907083064613406,0.2516570430294061
chunk_size,0.50,37,mysql_tpcc_chunk_size,0.0,0.0,0.010020036228064494,0.998218669377621,0.9986949490633988,0.9965024909144946,0.03047022374998663
threads,0.45,29,star_ycsb_threads,0.0,0.06666666666666667,0.020924425715800915,0.9641920557079284,0.9641436941406754,0.9581151213944022,0.014376722565585255
replica,0.55,89,janus-Janus_tpcc_replica,0.5,0.29196428571428557,0.0761706308485759,0.955801103792088,0.9586369433184384,0.842115039441803,0.187025988432111
zipf_theta,0.90,33,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.004958949041458188,0.9228232541022933,0.9227570377237935,0.9206694978201766,0.015357407501010199
shards,0.75,31,janus-Janus_tpcc_shards,0.0,0.0035714285714285713,0.0029462905711734114,0.955801103792088,0.9597702719681326,0.9316035440489503,0.045632969710975864
shards,0.85,93,janus-Janus_tpcc_shards,0.0,0.011904761904761904,0.0030970479857976296,0.955801103792088,0.9546303509057467,0.9529483908200749,0.05118298242305281
node,0.75,22,drtm_tpcc_node,0.0,0.0,0.010169462896236159,0.9404530615383303,0.9414837319857539,0.9217104013390749,0.04299481859114395
record_size,0.30,27,cicada-Cicada_ycsb_record_size,0.0,0.0,0.006998301875217022,0.9228232541022933,0.9367736352261186,0.905292212863238,0.020060228832662567
replica,0.85,92,janus-Janus_tpcc_replica,0.0,0.0035714285714285713,0.004275542917695878,0.955801103792088,0.9566804934479225,0.9435007348150187,0.030085454516117376
WH,0.55,3,calvin-Calvin_tpcc_WH,0.5,0.044047619047619044,0.1110719099799659,0.9512803843365047,0.9818891564569908,0.7693783097894745,0.3258025085530041
chunk_size,0.30,99,mysql_tpcc_chunk_size,0.0,0.0,0.017810162217135217,0.998218669377621,0.9989455461209579,0.9962147181880359,0.02444290154715204
num_chunk,0.35,69,mysql_tpcc_num_chunk,0.0,0.5,0.03900233607487705,0.998218669377621,0.9983667842576895,0.9968419742122616,0.01989083322813112
threads,0.10,66,cicada-Cicada_ycsb_threads,1.0,0.06666666666666667,0.020455934782290797,0.9228232541022933,0.9550277443262906,0.8649366585917238,0.021853321459262127
clients,0.90,12,janus-Janus_tpcc_clients,0.0,0.007142857142857143,0.0036149447618580854,0.955801103792088,0.9560557757905233,0.9452282553479106,0.0438372874307504
clients,0.50,90,janus-Janus_tpcc_clients,0.0,0.025,0.008076163366397625,0.955801103792088,0.9620811553610038,0.9214719338814004,0.057816021572763554
clients,0.60,37,janus-Janus_tpcc_clients,0.0,0.044047619047619044,0.01323592383085314,0.955801103792088,0.9602476836772221,0.9300881733937967,0.1183271764479315
threads,0.95,56,janus-Janus_tpcc_threads,0.0,0.010714285714285714,0.0018905417587407117,0.955801103792088,0.9547089220864041,0.86099295576715,0.02203715393675429
shards,0.80,72,janus-Janus_tpcc_shards,0.0,0.011904761904761904,0.003487245086678907,0.955801103792088,0.9570713969650281,0.9440659546085,0.04057937626802631
num_keys,0.40,6,herd_ycsb_num_keys,0.0,0.0,0.014913712863374062,0.9795559629902447,0.9784271776265839,0.9786495732876359,0.016100435831111204
value_size,0.75,60,herd_ycsb_value_size,0.0,1.0,0.011681759291746752,0.9795559629902447,0.9784659976121274,0.9823872466078499,0.003052152234999328
zipf,0.05,27,herd_ycsb_zipf,0.0,0.0,0.1682810366103462,0.9795559629902447,0.9895308648002319,0.9574506550667944,0.07350299743696553
cross,0.80,93,star_tpcc_cross,0.6666666666666666,0.3611111111111111,0.0202986543623562,0.9891328938680841,0.9907381446491831,0.9718324794178157,0.0
ReadRatio,0.80,0,tapir_ycsb_ReadRatio,1.0,0.125,0.020046815475219082,0.9635074374070052,0.9726019365104591,0.9169030178392062,0.03318655209798882
ReadRatio,0.90,24,silo_ycsb_ReadRatio,0.0,0.0,0.007578097641747952,0.9966707859675427,0.996838162496362,0.990295403847613,0.015900533323427196
cross,0.95,58,gam_tpcc_cross,0.0,0.0,0.003171483776077765,0.9571731790672277,0.9562361909474774,0.9652327313039788,0.012382853090298185
warehouses,0.80,59,gam_tpcc_warehouses,0.0,0.0,0.010288610515670643,0.9571731790672277,0.9577428620106424,0.9215259677900596,0.05932671581715168
servers,0.30,99,star_tpcc_servers,1.0,0.45555555555555555,0.044223845950779654,0.9891328938680841,0.9991944683963009,0.7645494383407505,0.5369681866945006
ReadRatio,0.85,23,tapir_ycsb_ReadRatio,0.0,0.0,0.0012743877704642914,0.9635074374070052,0.9633523174812274,0.9555702487448617,0.04686509439173436
cross,0.45,41,gam_tpcc_cross,0.0,0.0,0.015327996198885302,0.9571731790672277,0.9764301286863414,0.8830326056778226,0.0981832370718564
read_ratio,0.20,65,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.013618197108102609,0.9228232541022933,0.9354782405007164,0.9020031761503103,0.04211385244287514
nclients,0.55,39,tapir_ycsb_nclients,1.0,0.125,0.0116712689720877,0.9635074374070052,0.9637152025906186,0.9482531270503057,0.014837527689573471
ReadRatio,0.30,1,tapir_ycsb_ReadRatio,1.0,0.125,0.06381099579821112,0.9635074374070052,0.9873839964876547,0.9192144225738149,0.17360804871905766
nclients,0.40,13,tapir_ycsb_nclients,1.0,0.125,0.03169994909175519,0.9635074374070052,0.9714689164134394,0.9391783666977797,0.1651099820557238
keys,0.30,45,tapir_ycsb_keys,0.0,1.0,0.018570318600653307,0.9635074374070052,0.9730767321297252,0.8661203073810324,0.2820356947198214
threads,0.35,6,cicada-Cicada_ycsb_threads,0.0,0.0,0.0015257556356147173,0.9228232541022933,0.9233928822465638,0.9123962269234077,0.04435883064801815
total_count,0.95,2,cicada-Cicada_ycsb_total_count,0.0,0.0,0.0008224918274414017,0.9228232541022933,0.9231835101760835,0.9104363177814132,0.003614150693772468
zipf,0.50,78,star_ycsb_zipf,0.0,0.1,0.014835899767264793,0.9641920557079284,0.9715744459956901,0.9493455305202168,0.014890731203982767
threads,0.35,35,gam_tpcc_threads,0.0,0.3333333333333333,0.019544511887953014,0.9571731790672277,0.9802069330632985,0.7933102418269129,0.23520494694661812
dist,0.60,49,calvin-Calvin_tpcc_dist,0.5,0.02261904761904762,0.03991066815261492,0.9512803843365047,0.965368634751861,0.8423916415141599,0.28934790312354025
zipf_theta,0.45,53,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.0024165131044897037,0.9228232541022933,0.9256671245524812,0.9132718255103602,0.015964815354611698
Distributed,0.65,10,aria-Aria_tpcc_Distributed,0.0,0.0,3.4265158850077526e-05,0.9999855166700965,0.999984670057083,0.9999848872136339,0.0018309969563637951
nnodes,0.55,7,calvin-Calvin_tpcc_nnodes,1.5,0.5583333333333331,0.09535788157181369,0.9512803843365047,0.9330135615934632,0.840313125115852,0.5334479210687215
num_chunk,0.55,66,mysql_tpcc_num_chunk,0.0,0.5,0.014898397632507276,0.998218669377621,0.9985405661213812,0.9972710175084676,0.016030006422639353
cross,0.25,70,gam_tpcc_cross,1.6666666666666667,0.736111111111111,0.0347743829365644,0.9571731790672277,0.9905540123210134,-1.0308897915570219,0.4939436723669045
cross,0.70,46,star_ycsb_cross,0.0,0.06666666666666667,0.004543563673142653,0.9641920557079284,0.9651743505732749,0.9576301448064352,0.0042140917706799405
rw,0.35,33,star_ycsb_rw,0.0,0.03333333333333333,0.008900338606877722,0.9641920557079284,0.9733921639731112,0.948502142147881,0.010235714965025367
cross,0.35,19,star_ycsb_cross,0.0,0.1,0.009165607066040193,0.9641920557079284,0.9616141152628932,0.9590522452084386,0.014069604291486184
zipf,0.95,97,star_ycsb_zipf,0.0,0.03333333333333333,0.0027733454527764934,0.9641920557079284,0.9641693983782552,0.9585415967675662,0.0014196678702450426
shards,0.40,47,janus-Janus_tpcc_shards,0.25,0.05029761904761905,0.02508208480581782,0.955801103792088,0.9627461181132528,0.7563746191754023,0.20390721082300334
zipf,0.20,31,star_ycsb_zipf,0.0,0.06666666666666667,0.04100835261724575,0.9641920557079284,0.9614802910154009,0.948063639150706,0.029005267211282954
threads,0.75,96,star_ycsb_threads,0.0,0.06666666666666667,0.013493394957959204,0.9641920557079284,0.9653789298340119,0.9551358403636414,0.004636889362975975
terminal,0.25,21,mysql_tpcc_terminal,0.0,0.0,0.04376666465335213,0.998218669377621,0.9991424358386557,0.9946893142178229,0.05272927238598795
zipf,0.70,46,star_ycsb_zipf,0.0,0.03333333333333333,0.012059666281820702,0.9641920557079284,0.9638331393917282,0.9615822084027366,0.005852071099202391
servers,0.45,47,star_ycsb_servers,0.0,0.06666666666666667,0.009966315879908899,0.9641920557079284,0.9663153379283672,0.9564003430629163,0.011434363449664193
replica,0.75,11,janus-Janus_tpcc_replica,0.0,0.010714285714285714,0.004607162769048594,0.955801103792088,0.9549987786882884,0.934260387665192,0.10726722482417667
keys,0.75,98,silo_ycsb_keys,0.0,0.0,0.018961695891573038,0.9966707859675427,0.997154105836646,0.9833357371854418,0.05408213847421854
num_keys,0.25,37,herd_ycsb_num_keys,0.0,0.0,0.010431645606920559,0.9795559629902447,0.9770980971647826,0.9791593999739757,0.014437836198569975
zipf,0.95,7,herd_ycsb_zipf,0.0,0.0,0.0032034600216983566,0.9795559629902447,0.9802654790808406,0.964421742804846,0.00207562116684723
ReadRatio,0.75,87,silo_ycsb_ReadRatio,0.0,0.0,0.0347870040801964,0.9966707859675427,0.9979246468342344,0.980189852343919,0.03392814991098331
cross,0.95,9,star_tpcc_cross,0.0,0.0,0.004931744941570564,0.9891328938680841,0.9888260368455902,0.992565234818246,0.00581795155879252
threads,0.90,66,gam_tpcc_threads,0.0,0.0,0.0031589111817458874,0.9571731790672277,0.9571240533553249,0.9438965783354456,0.028990347466142152
warehouses,0.55,46,gam_tpcc_warehouses,0.0,0.0,0.015506172281686834,0.9571731790672277,0.9680478881817582,0.9106877196208294,0.11171885572484963
warehouses,0.60,65,gam_tpcc_warehouses,0.0,0.0,0.014904613414608836,0.9571731790672277,0.9699026869879412,0.9020951079381856,0.08432977769000834
