sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
0.20,75,cicada-Cicada_ycsb,0.0,0.0,0.021353721795724284,0.9228232541022933,0.9295198962175059,0.9071477494507785,0.040398143399183135
0.85,90,calvin-Calvin_tpcc,0.5,0.015476190476190477,0.014691976331834652,0.9512803843365047,0.957802248011797,0.8513282367730248,0.2297910289814284
0.65,41,janus-Janus_tpcc,0.0,0.030952380952380953,0.010495224439913707,0.955801103792088,0.9558060224191032,0.8983741827874436,0.2121392379757582
0.45,51,calvin-Calvin_tpcc,0.5,0.02976190476190476,0.10822277126749491,0.9512803843365047,0.988056790940132,0.5777032326061085,0.43410996561511855
0.55,2,janus-Janus_tpcc,0.0,0.03214285714285715,0.025790294568689955,0.955801103792088,0.9626971819226539,0.8738084602926137,0.292100955465393
0.40,57,aria-Aria_tpcc,0.0,0.0,0.0900134261600809,0.9999855166700965,0.9999936774165779,0.9999411640474777,0.009136258608616471
0.25,86,janus-Janus_tpcc,0.5,0.3407738095238095,0.08668717182867874,0.955801103792088,0.979035151711043,0.7870539327922661,0.3103538770735371
0.35,57,cicada-Cicada_ycsb,0.0,0.0,0.0128543884013054,0.9228232541022933,0.9263598609310905,0.9102597296484041,0.04433260006835766
0.55,30,star_ycsb,0.0,0.06666666666666667,0.01257478942254256,0.9641920557079284,0.9650326453064666,0.9574107937752102,0.010767200848494106
0.50,58,mysql_tpcc,0.0,0.0,0.04418313338646604,0.998218669377621,0.9985877001300753,0.9971396965267723,0.017847938066403286
0.60,89,janus-Janus_tpcc,0.0,0.05595238095238095,0.0029975404425423985,0.955801103792088,0.9637857717635393,0.9258120443189822,0.041025092862609094
0.20,14,herd_ycsb,0.0,1.0,0.026214059481598273,0.9795559629902447,0.9868184218003845,0.975819401705588,0.020145281126914327
0.70,28,herd_ycsb,0.0,0.0,0.010118793979792984,0.9795559629902447,0.978746169983332,0.9806960721981508,0.005877301717927885
0.45,96,star_tpcc,0.6666666666666666,0.3611111111111111,0.0168451973325201,0.9891328938680841,0.9951600023791433,0.9477080369698773,0.0
0.65,8,gam_tpcc,0.0,0.0,0.008382864389203487,0.9571731790672277,0.96169039881049,0.9179434685827585,0.08945091785331839
0.90,71,star_tpcc,0.6666666666666666,0.3611111111111111,0.002571378714847694,0.9891328938680841,0.989181455652025,0.9822668449458882,0.0
0.65,73,star_tpcc,0.0,0.027777777777777776,0.024418170526858993,0.9891328938680841,0.9914937359625291,0.9748586160347446,0.04310533401694072
0.70,86,tapir_ycsb,0.0,0.0,0.006703816500186893,0.9635074374070052,0.9632336655255839,0.9533969587878536,0.08031337661806826
0.20,12,herd_ycsb,0.0,0.0,0.0029481656280703206,0.9795559629902447,0.9817327502417158,0.9775348267943208,0.00910581837379898
0.85,9,silo_ycsb,0.0,0.0,0.012227951154963251,0.9966707859675427,0.9971579406884669,0.9892513976421455,0.012189878163182954
0.35,61,silo_ycsb,1.0,0.52,0.0389142228129504,0.9966707859675427,0.9999997475493001,0.7391031027451982,0.12395537538980611
0.75,4,gam_tpcc,0.0,0.0,0.010875107808922438,0.9571731790672277,0.9591900888673754,0.9288051972126877,0.06907172082087971
0.95,11,tapir_ycsb,0.0,0.0,0.0017714753058299948,0.9635074374070052,0.9626077329893974,0.9700512923650253,0.00766844192047067
0.60,4,gam_tpcc,0.3333333333333333,0.3333333333333333,0.024648988562630487,0.9571731790672277,0.9730505467431635,0.9022868736339826,0.06102825622100077
0.90,90,tapir_ycsb,0.0,0.0,0.004311934887469199,0.9635074374070052,0.9650206837604707,0.9417510345073091,0.039074020163914036
0.90,57,aria-Aria_tpcc,0.0,0.0,0.0006091555370429935,0.9999855166700965,0.9999850055491185,0.9999886280371548,0.0002568764718117178
0.40,35,star_tpcc,0.3333333333333333,0.12777777777777777,0.04119734370516947,0.9891328938680841,0.9959398174468421,0.944523996545273,0.08800339007290693
0.65,39,drtm_tpcc,0.0,0.03125,0.012209670251921457,0.9404530615383303,0.9462716041775041,0.9050185608851363,0.06886261322890992
0.35,98,tapir_ycsb,0.0,0.0,0.02370651041217689,0.9635074374070052,0.9670461330400445,0.9155438239716938,0.02155032417952607
0.50,87,drtm_tpcc,0.0,0.3541666666666667,0.025908640086484667,0.9404530615383303,0.9487226207172854,0.8903899448183303,0.1122559389286721
0.85,3,calvin-Calvin_tpcc,0.5,0.008333333333333333,0.01986231137305071,0.9512803843365047,0.9527290929768492,0.8921601595439234,0.09654536297542904
0.50,74,tapir_ycsb,0.0,0.0,0.003349329840383497,0.9635074374070052,0.965583550001006,0.9291519725453304,0.12915278754067783
0.35,47,gam_tpcc,1.0,0.05555555555555556,0.013177251179103552,0.9571731790672277,0.9790511906204611,0.7088646880704295,0.23975631865202823
0.50,5,cicada-Cicada_ycsb,0.0,0.0,0.0072534070669244,0.9228232541022933,0.9296887396894123,0.9084830914102171,0.04226198903297463
0.80,59,aria-Aria_tpcc,0.0,0.0,0.0006238742246935658,0.9999855166700965,0.9999859262465561,0.9999808075287973,0.001150779436238536
0.55,89,tapir_ycsb,0.0,1.0,0.008862342419726305,0.9635074374070052,0.9682541209066315,0.9384575869550823,0.27280868368385625
0.35,30,gam_tpcc,0.6666666666666666,0.024999999999999998,0.037723119889659505,0.9571731790672277,0.9619640125225241,0.8392689572897619,0.2753766968515228
0.45,7,cicada-Cicada_ycsb,0.0,0.0,0.0010310203174282995,0.9228232541022933,0.9252307016637346,0.9133284423249851,0.023880367793743477
0.85,99,mysql_tpcc,0.0,0.0,0.012373110924336544,0.998218669377621,0.9981922780204039,0.998058869387986,0.007305670711710616
0.35,93,star_ycsb,0.0,0.03333333333333333,0.019859998408438356,0.9641920557079284,0.96697442369063,0.9571650314999411,0.009019043596742627
0.50,64,cicada-Cicada_ycsb,0.0,0.0,0.0028415004532543198,0.9228232541022933,0.925893540759575,0.9134657166265784,0.025167477076985207
0.30,56,mysql_tpcc,0.0,0.0,0.02822212663174603,0.998218669377621,0.9987466886230292,0.9963191433574549,0.031407406454536685
0.25,25,drtm_tpcc,0.6666666666666666,0.38958333333333334,0.019264161296869902,0.9404530615383303,0.9736767095919718,0.811485261510064,0.18926409689894053
0.60,23,aria-Aria_tpcc,1.0,0.00909090909090909,0.2373965408115044,0.9999855166700965,0.999992345018238,0.9996224473852027,0.045724177247177034
0.85,95,mysql_tpcc,0.0,0.0,0.0029699079725319377,0.998218669377621,0.9983077640624278,0.9973376046333294,0.007068309783739458
0.75,32,mysql_tpcc,0.0,0.0,0.004414343163044926,0.998218669377621,0.9983963280274983,0.9971507585418848,0.014023840758818561
0.60,80,mysql_tpcc,0.0,0.0,0.011263395982295976,0.998218669377621,0.9984712010048674,0.9972272044607046,0.011348385678502585
0.85,99,silo_ycsb,0.0,0.0,0.013387139708522358,0.9966707859675427,0.9973557764571092,0.9827997406789268,0.031947016786312926
0.50,30,star_tpcc,0.6666666666666666,0.3611111111111111,0.0026174182140155933,0.9891328938680841,0.9928732512557922,0.9685814520052036,0.0
0.50,78,silo_ycsb,0.0,0.0,0.03799904867192034,0.9966707859675427,0.9997809082049753,0.8585697488669786,0.06769823615335915
0.60,1,star_tpcc,0.3333333333333333,0.027777777777777776,0.005869017390320995,0.9891328938680841,0.992795199327593,0.9631544467143233,0.0487717447307911
0.80,95,tapir_ycsb,1.0,0.125,0.009727822966416083,0.9635074374070052,0.9683278829062962,0.9310023163230352,0.02846575800868445
0.45,93,tapir_ycsb,0.0,1.0,0.010260519248404903,0.9635074374070052,0.9827400610907207,0.9195291147908067,0.11102290600481612
0.40,8,star_tpcc,0.6666666666666666,0.3611111111111111,0.00997038990783726,0.9891328938680841,0.9970516021176858,0.948836410863261,0.05577253826660519
0.90,2,tapir_ycsb,0.0,0.0,0.004338522750515217,0.9635074374070052,0.9625086922803702,0.9666120452053566,0.030959631245616293
0.45,16,star_tpcc,0.3333333333333333,0.1111111111111111,0.058821459120565,0.9891328938680841,0.9958493419224761,0.9502041452617134,0.12262788550086812
0.65,20,tapir_ycsb,1.0,1.0,0.006579782929870798,0.9635074374070052,0.9648717391199652,0.9456019143656319,0.15706471994964366
0.55,17,gam_tpcc,0.0,0.0,0.023410694394104776,0.9571731790672277,0.9662402562888526,0.9143588813189579,0.10738065966896686
0.60,13,aria-Aria_tpcc,0.0,0.0,0.0015356698338343522,0.9999855166700965,0.9999868167201192,0.9999805666033708,0.0017538619899591934
0.90,58,aria-Aria_tpcc,0.0,0.0,0.00021062446610864427,0.9999855166700965,0.9999860010629398,0.9999798788332133,0.0007502260737031197
0.25,52,drtm_tpcc,0.0,0.0,0.021466007263923056,0.9404530615383303,0.9764481184447743,0.835671444996402,0.18805531925218566
0.85,44,cicada-Cicada_ycsb,0.0,0.0,0.0013047704432121998,0.9228232541022933,0.9224615005942784,0.9218861419064786,0.00749371750736791
0.60,26,cicada-Cicada_ycsb,0.0,0.0,0.0006404317925884917,0.9228232541022933,0.9284116153788828,0.908298549048513,0.019263267336887855
0.85,89,mysql_tpcc,0.0,0.0,0.006659863417585676,0.998218669377621,0.9983079264053563,0.9971974798451183,0.007409241361978126
0.80,77,calvin-Calvin_tpcc,0.5,0.015476190476190477,0.02102797529840525,0.9512803843365047,0.9614281389401634,0.8289537041894126,0.21615734652188517
0.90,98,cicada-Cicada_ycsb,0.0,0.0,0.001104159363851026,0.9228232541022933,0.9242185167097495,0.9034959168375067,0.005695107293726744
0.40,88,aria-Aria_tpcc,0.0,0.0,0.02503325774653231,0.9999855166700965,0.9999860409085508,0.9999817520362918,0.001852154700745734
0.85,89,drtm_tpcc,0.0,0.010416666666666666,0.006755838313924692,0.9404530615383303,0.9422518243277821,0.8988963538027148,0.03999246291584996
0.60,45,calvin-Calvin_tpcc,0.5,0.02261904761904762,0.0511587751389687,0.9512803843365047,0.9733072088229621,0.810450637276828,0.24397993995996087
0.35,25,mysql_tpcc,0.0,0.0,0.02916427376698999,0.998218669377621,0.9986725934830809,0.9968567580777344,0.02855309794937393
0.60,36,cicada-Cicada_ycsb,0.0,0.0,0.004391727751611424,0.9228232541022933,0.9250992102961791,0.9142291079682854,0.010998667468230142
0.60,82,cicada-Cicada_ycsb,0.0,0.0,0.009090107967597905,0.9228232541022933,0.9269108117316743,0.9121671720959206,0.025368348313791648
