stratified_term,sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
effective_cache_size,0.90,45,postgresql_tpcc_effective_cache_size,0.0,0.0,0.11117318093667355,0.998519743400367,0.998618599048668,0.9978575397909863,0.007306444171973847
clients,0.90,21,janus-Janus_tpcc_clients,0.0,0.029761904761904764,0.002869961921976555,0.955801103792088,0.9574007669832878,0.7504385412094383,0.2111036354634076
shards,0.60,49,janus-Janus_tpcc_shards,0.0,0.04880952380952381,0.009604613745482653,0.955801103792088,0.9599480170094331,0.7766698147901465,0.2870703808819925
threads,0.65,9,janus-Janus_tpcc_threads,0.25,0.06220238095238096,0.055579922849505234,0.955801103792088,0.9609179050025959,0.8920396218385171,0.23334355209760027
zipf,0.30,57,star_ycsb_zipf,0.0,0.1,0.010912368294542785,0.9641920557079284,0.9640353222445299,0.9527287007368372,0.012071689031956547
threads,0.30,48,janus-Janus_tpcc_threads,0.25,0.10267857142857142,0.06879730537898163,0.955801103792088,0.9834488848188974,0.6719760765755352,0.32564969198209415
replica,0.85,56,janus-Janus_tpcc_replica,0.0,0.06190476190476191,0.013759995476365292,0.955801103792088,0.9577416148856922,0.9399504889555443,0.07581362619898005
max_wal_size,0.60,94,postgresql_tpcc_max_wal_size,0.0,0.0,0.07221090688756626,0.998519743400367,0.9986390977652512,0.9981606782610749,0.015952479427374544
nnodes,0.60,45,calvin-Calvin_tpcc_nnodes,0.0,0.0,0.009199506590856207,0.805957535218111,0.8025762117013994,0.7988709272192805,0.11875594882383067
zipf,0.50,19,herd_ycsb_zipf,0.0,0.0,0.010876228865336568,0.9795559629902447,0.9774342584305207,0.9820455010499898,0.008997157960900726
threads,0.85,51,aria-Aria_tpcc_threads,0.0,0.0,0.0005865040310376601,0.9960699191676947,0.9962464911135013,0.9956350890400038,0.004115197119449299
threads,0.90,11,silo_ycsb_threads,0.0,0.0,0.009441152218515547,0.9966707859675427,0.9974924712376894,0.9667062909635897,0.029719572119288884
nnodes,0.15,13,calvin-Calvin_tpcc_nnodes,0.0,0.5,0.012586534855972595,0.805957535218111,0.7679696878802259,0.651730129337465,0.2946055848457773
put_percent,0.05,91,herd_ycsb_put_percent,0.0,1.0,0.239643863970546,0.9795559629902447,0.975107470631648,0.9843249380817727,0.01807241538669424
ReadRatio,0.45,50,tapir_ycsb_ReadRatio,0.0,0.0,0.051916030350290715,0.9635074374070052,0.9658411456726456,0.9386733082934695,0.044401429867422904
threads,0.60,78,aria-Aria_tpcc_threads,0.0,0.0,0.0005581025245712246,0.9960699191676947,0.9963453624737171,0.9961456379441571,0.010384190267656801
keys,0.85,6,silo_ycsb_keys,0.0,0.0,0.03857159610549046,0.9966707859675427,0.9986999239546944,0.9581656309278768,0.0582974654067096
req_per_query,0.85,17,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.000245978229036492,0.9228232541022933,0.9241326647502071,0.915491338629399,0.01731743440677797
servers,0.90,32,star_tpcc_servers,0.0,0.027777777777777776,0.013984083161042665,0.9891328938680841,0.991176969172698,0.9780906226088327,0.029330120160075523
req_per_query,0.70,31,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.0013143767865385902,0.9228232541022933,0.9228232485338801,0.9084798352592907,0.01398319919374218
record_size,0.60,36,cicada-Cicada_ycsb_record_size,0.0,0.0,0.008252588248534087,0.9228232541022933,0.9258942916158717,0.9198572734767883,0.05632826456087923
zipf_theta,0.10,93,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.05068902302731462,0.9228232541022933,0.9484341493230872,0.7971612012316824,0.07304817881065252
nclients,0.45,74,tapir_ycsb_nclients,0.0,0.0,0.020855767378322787,0.9635074374070052,0.9740942918019024,0.958598899791462,0.03535764591535617
nclients,0.90,60,tapir_ycsb_nclients,0.0,0.0,0.009855345354757516,0.9635074374070052,0.9654670735083006,0.9415691155692598,0.004984873355226571
terminal,0.50,67,mysql_tpcc_terminal,0.0,0.0,0.04744783843710021,0.998218669377621,0.99854525333021,0.997874901051967,0.025661529014906374
req_per_query,0.90,4,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.001542425421080379,0.9228232541022933,0.9273333634336752,0.8996115507128312,0.019076844621130244
threads,0.50,58,silo-Silo_tpcc_threads,0.5,0.5555555555555556,0.16693251810607868,0.9834710484572299,0.9955029043816875,0.8611239817311298,0.13041952104158677
threads,0.40,60,drtm_tpcc_threads,0.3333333333333333,0.6979166666666666,0.03611921981441585,0.9404530615383303,0.9565799848389729,0.8511442120310961,0.22115228977372436
terminal,0.45,17,mysql_tpcc_terminal,0.0,0.0,0.03642373905421578,0.998218669377621,0.9987480799436957,0.997723904886624,0.026434688363481843
read_ratio,0.15,70,cicada-Cicada_ycsb_read_ratio,0.0,0.0,0.016670688789021393,0.9228232541022933,0.9503262350148488,0.9013236754166223,0.09851525721125416
remote,0.55,12,silo-Silo_tpcc_remote,0.5,0.5888888888888886,0.07719692484544922,0.9834710484572299,0.9852294798589599,0.9455299278542458,0.21545698503340222
node,0.50,52,drtm_tpcc_node,0.0,0.020833333333333332,0.01634275751310264,0.9404530615383303,0.9578688787298523,0.8927834506631053,0.09253044647190556
terminal,0.80,54,mysql_tpcc_terminal,0.0,0.0,0.01948930516195921,0.998218669377621,0.9984031768909548,0.9974477556666678,0.010145658852509388
node,0.25,22,drtm_tpcc_node,0.6666666666666666,0.04583333333333334,0.022766758091007172,0.9404530615383303,0.9850868321439605,0.8737379943165287,0.215403596548202
replica,0.55,91,janus-Janus_tpcc_replica,0.0,0.029761904761904764,0.011258008398159658,0.955801103792088,0.9557078868216842,0.8117217053028801,0.3026300681368807
