sample_ratio,random,split,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
0.90,0,5,star_tpcc,0.0,0.027777777777777776,0.0042514545796775716,0.9891328938680841,0.9938528734034847,0.9868469246891172,0.032548471010550035
0.95,3,4,aria-Aria_tpcc,0.0,0.0,0.00020954179505239257,0.9960699191676947,0.9961803293000892,0.995596144585613,0.005730724109075935
0.45,6,9,cicada-Cicada_ycsb,1.0,0.1,0.041797254894197,0.9228232541022933,0.9210196342794417,0.8872812401232083,0.061913738532594305
0.40,5,9,star_tpcc,0.0,0.47222222222222215,0.02592449060754727,0.9891328938680841,0.9970835159566734,0.8232137574399923,0.2502133873697173
0.35,3,2,gam_tpcc,0.3333333333333333,0.3333333333333333,0.05609179558364024,0.9571731790672277,0.9876816408141129,0.8377862406817389,0.26741433047453483
0.85,6,3,drtm_tpcc,0.0,0.020833333333333332,0.008479070758323362,0.9404530615383303,0.9449840738275583,0.9146768525527534,0.06617334050050239
0.70,0,8,star_ycsb,0.0,0.03333333333333333,0.04183436482588074,0.9641920557079284,0.9632145275249123,0.9489788296142201,0.010094833731730606
0.35,1,7,cicada-Cicada_ycsb,1.0,0.06666666666666667,0.03692239669766198,0.9228232541022933,0.9269296621695444,0.9166342176163591,0.09761835066710013
0.65,1,4,drtm_tpcc,0.0,0.03125,0.020497059015638492,0.9404530615383303,0.9461597422340962,0.9374918751672453,0.08077889363869985
0.55,7,0,silo-Silo_tpcc,0.0,0.06666666666666667,0.025116527485177093,0.9834710484572299,0.99389776147469,0.5155078351839792,0.36117867575022206
0.55,1,7,tapir_ycsb,1.0,0.0625,0.044065987652806615,0.9635074374070052,0.9576147029518359,0.9284822729289982,0.425138565607136
0.95,6,2,janus-Janus_tpcc,0.0,0.015476190476190475,0.0075094859503825676,0.955801103792088,0.9509336369360827,0.9325872487080625,0.03398244005020534
0.30,6,6,star_ycsb,0.0,0.03333333333333333,0.03157373304638034,0.9641920557079284,0.9623489267204217,0.9299620533968379,0.04276162301682697
0.45,6,2,postgresql_tpcc,0.0,0.0,0.03567748033442164,0.998519743400367,0.9986727604142892,0.9976847970045076,0.011644692778232657
0.95,7,5,postgresql_tpcc,3.0,0.21874999999999997,0.25963826316938465,0.998519743400367,0.9983320691996941,0.998072952043825,0.008949473438915168
0.55,8,3,aria-Aria_tpcc,0.0,0.0,0.00029238536537801174,0.9960699191676947,0.996183435997941,0.995696678173047,0.011725393014786145
0.30,3,7,calvin-Calvin_tpcc,0.5,0.5,0.0462855685901027,0.805957535218111,0.818908543684,0.5648850666682828,0.044081977269679634
0.65,5,0,calvin-Calvin_tpcc,0.0,0.0,0.038589869710652105,0.805957535218111,0.7897509403211662,0.8159400217253271,0.1179275193675797
0.50,2,7,herd_ycsb,0.0,0.0,0.02877975106669073,0.9795559629902447,0.9820127225320703,0.9733841145623378,0.020408066889522902
0.75,8,2,silo_ycsb,0.0,0.0,0.02965022158199561,0.9966707859675427,0.9981757312149973,0.9744936199161446,0.018878610846758848
0.65,3,1,aria-Aria_tpcc,0.0,0.0,0.00018766956932780854,0.9960699191676947,0.9960500086991215,0.996411554797155,0.005139265260991243
0.70,4,1,calvin-Calvin_tpcc,0.0,0.0,0.025408536206621826,0.805957535218111,0.7820542325441602,0.7255374209752217,0.09870453352580011
0.50,3,3,star_tpcc,1.0,0.4166666666666667,0.030098473561657,0.9891328938680841,0.9961729214798062,0.9800208990879533,0.14500697453635283
0.45,3,5,herd_ycsb,0.0,0.0,0.05186708296761344,0.9795559629902447,0.9832563741109336,0.9892919704678967,0.02367240628630818
0.85,5,8,star_tpcc,1.0,0.3611111111111111,0.011867165100551996,0.9891328938680841,0.9957700603166979,0.9834731460085594,0.0
0.65,0,0,aria-Aria_tpcc,0.0,0.0,0.0005034218738894092,0.9960699191676947,0.9958691710829839,0.9958911392036912,0.004658671701972872
0.65,7,8,star_tpcc,0.0,0.0,0.005348173811720934,0.9891328938680841,0.9951527073377079,0.9843878819450116,0.06220024576117942
0.50,8,1,herd_ycsb,0.0,0.0,0.01498526644243714,0.9795559629902447,0.9783655832525825,0.975158343462416,0.03257620871094369
0.80,9,7,gam_tpcc,0.0,0.0,0.010334583309496609,0.9571731790672277,0.9631629997907063,0.8497892877427495,0.020417404903371916
0.65,7,9,cicada-Cicada_ycsb,0.0,0.0,0.012810013790024916,0.9228232541022933,0.9355526400343653,0.9260821943051172,0.046780216966728246
0.50,0,1,silo-Silo_tpcc,0.0,0.07777777777777778,0.11314546203614956,0.9834710484572299,0.9827776412415048,0.7514282650156818,0.3701189999420111
0.90,5,4,drtm_tpcc,0.0,0.34375,0.008302516796372802,0.9404530615383303,0.9463774038690819,0.9111817005876623,0.07878706282231511
0.70,7,4,cicada-Cicada_ycsb,0.0,0.0,0.00967950172825982,0.9228232541022933,0.9343354877269542,0.9191052087282654,0.02863748507822251
0.35,0,0,silo-Silo_tpcc,1.5,1.1277777777777773,0.11897773319458105,0.9834710484572299,0.9999999002795719,0.42877538379486957,0.572560530068951
0.25,1,9,mysql_tpcc,0.0,0.5069444444444444,0.03972317841017625,0.998218669377621,0.9987805137341966,0.9956007481650612,0.03068446585407542
0.35,9,5,star_ycsb,0.0,0.1,0.010439202363587807,0.9641920557079284,0.9648156549146676,0.9140929760487315,0.020999685946463356
0.35,3,6,mysql_tpcc,0.0,0.5,0.050121696161871926,0.998218669377621,0.9983494552943917,0.9963590440783358,0.04302745243627998
0.85,1,2,janus-Janus_tpcc,0.0,0.039285714285714285,0.02222658885735921,0.955801103792088,0.9494964858897035,0.9234422101817991,0.06376797722424668
0.70,2,6,janus-Janus_tpcc,0.0,0.019047619047619046,0.0306413058576055,0.955801103792088,0.9399269207442107,0.8523860061142445,0.10647256465659777
0.50,0,3,postgresql_tpcc,0.0,0.0,0.12446453541629254,0.998519743400367,0.9989216622793987,0.9971564995129655,0.03238202257250272
0.75,7,0,postgresql_tpcc,0.0,0.0,0.0428386694884344,0.998519743400367,0.9984561689397422,0.9976564371844038,0.014409002253475522
0.85,1,6,postgresql_tpcc,0.0,0.0,0.01774432650257063,0.998519743400367,0.998528405145891,0.997979627457744,0.008706119407144053
0.80,9,7,postgresql_tpcc,0.0,0.0,0.06059901973572379,0.998519743400367,0.9984009861905351,0.9978271646163797,0.009452363714067408
0.50,9,5,calvin-Calvin_tpcc,0.0,0.0,0.032176399303476544,0.805957535218111,0.8073777623627425,0.7714420824786108,0.15438650144235316
0.50,7,0,star_tpcc,0.6666666666666666,0.3611111111111111,0.002912821678414307,0.9891328938680841,0.9972426790221852,0.9621745708933711,0.0
0.75,5,8,silo_ycsb,0.5,0.0,0.016383620489430095,0.9966707859675427,0.9989908739384232,0.942301263200354,0.044681169413665844
0.50,0,2,silo_ycsb,1.0,0.52,0.11069628859643732,0.9966707859675427,0.9790293598725863,0.5761374316319302,0.3240105319538795
0.95,8,5,calvin-Calvin_tpcc,0.0,0.0,0.008598880793925748,0.805957535218111,0.7994253013932358,0.8184481152187406,0.0338153424008919
0.30,2,7,calvin-Calvin_tpcc,0.5,0.0,0.038046282852648106,0.805957535218111,0.7963074632608771,0.7171335671987035,0.1221595436897978
0.80,5,3,herd_ycsb,0.0,0.0,0.0075330218895705015,0.9795559629902447,0.9815555496227483,0.9691892111046276,0.01147685929523512
0.50,5,6,star_tpcc,0.6666666666666666,0.3611111111111111,0.02362287806161191,0.9891328938680841,0.9952075994432344,0.9467340393305183,0.0
0.65,5,7,gam_tpcc,0.0,0.0,0.013050995312952845,0.9571731790672277,0.9595341058420294,0.9055161655495716,0.07127658941543928
0.65,2,7,star_tpcc,0.6666666666666666,0.3611111111111111,0.011041282056064916,0.9891328938680841,0.9960787533176735,0.944957643612301,0.0
0.95,5,0,silo_ycsb,0.5,0.03333333333333333,0.034975263622045796,0.9966707859675427,0.9973676833404587,0.9762883429058403,0.0101648151028855
0.75,1,9,silo-Silo_tpcc,0.0,0.03333333333333333,0.03265916886074205,0.9834710484572299,0.9867374759579937,0.9292123830691663,0.047427776689604614
0.95,6,9,tapir_ycsb,0.0,0.0,0.005363430210361508,0.9635074374070052,0.9691884430324514,0.9275329848066306,0.07071339460482606
0.65,8,1,tapir_ycsb,0.0,1.0,0.024785485498410392,0.9635074374070052,0.9602237788904784,0.9299298431580717,0.16745078704075
0.95,2,3,cicada-Cicada_ycsb,0.0,0.0,0.007786431441505481,0.9228232541022933,0.9223643226177106,0.9210534818969924,0.006285927710419524
0.30,4,9,gam_tpcc,1.0,0.051190476190476196,0.04486291411293536,0.9571731790672277,0.9682816592589416,-0.08637372194190207,0.24575663846345247
0.75,2,8,cicada-Cicada_ycsb,0.0,0.0,0.004647089328346787,0.9228232541022933,0.9279773021747569,0.913291093268157,0.027983316661294087
0.60,5,9,star_ycsb,0.0,0.06666666666666667,0.03979996359191221,0.9641920557079284,0.9630076168603242,0.9421101404774487,0.01404572126484094
0.15,6,5,tapir_ycsb,3.0,0.225,0.07900893534999662,0.9635074374070052,0.985135062067547,0.4334088091802937,0.03021604306767245
0.90,3,9,silo-Silo_tpcc,0.0,0.03333333333333333,0.016003612027536737,0.9834710484572299,0.9903899235142487,0.9412515438762765,0.06932857337296364
0.80,3,5,silo-Silo_tpcc,0.0,0.022222222222222223,0.01179868073658448,0.9834710484572299,0.9878388660056512,0.9599843714865034,0.037990805210769044
0.25,0,9,tapir_ycsb,2.0,0.125,0.07158950931206501,0.9635074374070052,0.9820375520252403,0.916591544211827,0.3114137745919717
0.85,4,8,mysql_tpcc,0.0,0.0,0.0036876550882636583,0.998218669377621,0.9982328422408564,0.9978406593044985,0.01121854629141403
0.80,3,4,mysql_tpcc,0.0,0.0,0.005204786562865493,0.998218669377621,0.9981904964202208,0.9978363451767551,0.012744994342666177
0.30,1,2,postgresql_tpcc,0.0,0.0,0.06382646607383058,0.998519743400367,0.9989178816755299,0.997304751823188,0.013990017302188962
0.25,6,6,postgresql_tpcc,0.0,0.0,0.11851290550620897,0.998519743400367,0.999369099917324,0.9938574405271725,0.08844118580992694
0.95,1,1,postgresql_tpcc,0.0,0.0,0.1227825866042005,0.998519743400367,0.9976307982901941,0.9965238971568812,0.009739767535492327
0.75,4,1,aria-Aria_tpcc,0.0,0.0,0.00017416118715718465,0.9960699191676947,0.9960042272289205,0.9961520337440652,0.003419974116651625
0.90,8,3,aria-Aria_tpcc,0.0,0.0,5.510270930497718e-05,0.9960699191676947,0.9960736847067582,0.9961017582157315,0.007380565168643827
0.15,2,9,aria-Aria_tpcc,0.0,0.0,0.0012281275292014282,0.9960699191676947,0.9966325865671365,0.9947344225002669,0.027754617969884432
0.50,0,1,calvin-Calvin_tpcc,0.0,0.0,0.035189676109299475,0.805957535218111,0.7815385711238481,0.7712961275730877,0.15062730952642556
0.55,6,7,silo_ycsb,0.0,0.0,0.037705065098307164,0.9966707859675427,0.9908683898482565,0.8570956902730408,0.11377505610853927
0.50,1,1,herd_ycsb,0.0,0.0,0.011858617032058705,0.9795559629902447,0.9828151068603262,0.9832809155992996,0.001201066991098343
0.85,4,6,aria-Aria_tpcc,0.0,0.0,0.0004490334871564139,0.9960699191676947,0.9962116716837952,0.9951442508513311,0.005632442779696767
0.85,2,1,gam_tpcc,0.3333333333333333,0.027777777777777776,0.024357020696438136,0.9571731790672277,0.9567868309083825,0.9265478298570003,0.10588306832219047
0.50,7,7,star_tpcc,0.6666666666666666,0.3611111111111111,0.005444828025424897,0.9891328938680841,0.997508467719169,0.9583675010005578,0.0
0.30,7,0,gam_tpcc,0.3333333333333333,0.3333333333333333,0.028788504095400312,0.9571731790672277,0.9775495841914118,0.30220584545076223,0.26134657309670856
0.45,3,1,tapir_ycsb,0.0,0.0,0.031100470981187317,0.9635074374070052,0.9717360017385527,0.8941133228471653,0.400040541094346
0.70,7,8,cicada-Cicada_ycsb,0.0,0.0,0.014465052912996601,0.9228232541022933,0.93475536989436,0.9176569547224243,0.03177720189779674
0.65,9,8,drtm_tpcc,0.0,0.010416666666666666,0.016286833079432128,0.9404530615383303,0.9584532648494244,0.9060633396513648,0.10624108635529672
0.60,0,1,tapir_ycsb,0.0,0.0,0.107085219434915,0.9635074374070052,0.9755504305362093,0.9266490253332873,0.06069637520142246
0.30,4,5,gam_tpcc,1.0,0.35674603174603176,0.0329089440568578,0.9571731790672277,0.9793099721763825,-3.986306085569887,0.44805525521572787
0.60,8,5,silo-Silo_tpcc,0.0,0.05555555555555556,0.03098258380094808,0.9834710484572299,0.9942869605574156,0.9564535508364951,0.10637144518886522
0.40,1,0,star_ycsb,0.0,0.16666666666666666,0.032865060253126854,0.9641920557079284,0.9599652671182569,0.9433282870013768,0.03570326838846166
0.40,0,9,star_ycsb,0.0,0.1,0.03228879151513242,0.9641920557079284,0.963459334842492,0.9285058336848813,0.022114889060167956
0.85,0,0,mysql_tpcc,0.0,0.0,0.01978210205129277,0.998218669377621,0.9985105843045893,0.9967497604582168,0.016638812519280326
0.30,1,2,mysql_tpcc,0.0,0.5,0.029831075247745586,0.998218669377621,0.9988386410229732,0.9948745914044023,0.02815083633279199
0.50,0,0,janus-Janus_tpcc,0.25,0.023809523809523808,0.06377119534650634,0.955801103792088,0.9263965386017872,0.8687261512428641,0.15968069118819797
0.40,8,3,postgresql_tpcc,0.0,0.0,0.029232282001976806,0.998519743400367,0.9990971587632118,0.9961987271446908,0.0186822117668205
0.05,8,2,cicada-Cicada_ycsb,3.0,0.11666666666666667,nan,0.9228232541022933,0.9794466890501631,0.514067842211269,nan
0.90,6,6,janus-Janus_tpcc,0.0,0.019047619047619046,0.02012775852827852,0.955801103792088,0.9464606522118666,0.919541330764214,0.056131275088872695
0.25,5,9,postgresql_tpcc,0.0,0.0,0.18550580532666489,0.998519743400367,0.9994957426857611,0.9948645964740098,0.04956060609344726
0.45,5,0,postgresql_tpcc,0.0,0.0,0.01762272626596495,0.998519743400367,0.9987243999609606,0.9975657480432584,0.011982369018319727
0.75,7,7,postgresql_tpcc,0.0,0.0,0.12228061358376979,0.998519743400367,0.9986947953052634,0.9975515273608431,0.02497395643456235
0.90,7,7,postgresql_tpcc,0.0,0.0,0.05135103296101107,0.998519743400367,0.998641183680723,0.9978424937741772,0.01123572599368139
0.10,6,7,aria-Aria_tpcc,0.0,0.0,0.004014380901903536,0.9960699191676947,0.99726579143334,0.9879896345311185,0.023097844961848468
0.90,0,4,herd_ycsb,0.0,0.0,0.019559566248741556,0.9795559629902447,0.9791584904142702,0.9801149014209379,0.007133125057070755
0.80,2,2,star_tpcc,0.6666666666666666,0.3611111111111111,0.010861041941948812,0.9891328938680841,0.9930413050362364,0.9736294680700481,0.0
0.50,6,5,herd_ycsb,0.0,0.0,0.0088129641951048,0.9795559629902447,0.9794882469489523,0.9754917887134418,0.011749487763721894
0.40,9,1,star_tpcc,0.3333333333333333,0.4611111111111111,0.09730432999752119,0.9891328938680841,0.998816506819051,0.5048247408822696,0.17688668654867637
0.85,0,8,star_tpcc,0.6666666666666666,0.3611111111111111,0.019248343934961998,0.9891328938680841,0.9947417168584791,0.9818909589509992,0.0
0.70,9,0,tapir_ycsb,1.0,0.125,0.014721705682820996,0.9635074374070052,0.9784673887517944,0.9072034075371914,0.1318065300929523
0.85,6,5,gam_tpcc,0.0,0.0,0.008552075039970764,0.9571731790672277,0.9620743715676928,0.9011236341923823,0.07256080577489853
0.05,8,6,calvin-Calvin_tpcc,0.5,1.0,0.1152894061519192,0.805957535218111,0.9889144410248475,,0.7085414660838144
0.90,2,4,tapir_ycsb,1.0,0.125,0.005259520711969112,0.9635074374070052,0.9677827425342537,0.9401684157361215,0.02733097001798368
0.80,5,9,gam_tpcc,0.0,0.0,0.009817099462562743,0.9571731790672277,0.9693601889027527,0.8984580443436893,0.09493468331925799
0.65,8,7,tapir_ycsb,1.0,0.125,0.04891313983032641,0.9635074374070052,0.965852826429167,0.910105884410996,0.03784792042504925
0.55,4,6,drtm_tpcc,0.3333333333333333,0.3541666666666667,0.013633183973548152,0.9404530615383303,0.955277434657468,0.9195607886894354,0.1538988001321412
0.45,7,5,drtm_tpcc,0.3333333333333333,0.029166666666666664,0.029231354403137132,0.9404530615383303,0.9527262560746425,0.9064966956575711,0.10007361954760387
0.40,5,4,silo-Silo_tpcc,0.5,1.1111111111111107,0.09854209555124852,0.9834710484572299,0.9907200566334723,0.9370237381438008,0.6132605919167726
0.55,4,6,silo-Silo_tpcc,0.0,0.6,0.08672943283160298,0.9834710484572299,0.994248218507548,0.8409040319379599,0.24937787321265303
0.65,2,2,drtm_tpcc,0.0,0.0,0.026579653725726335,0.9404530615383303,0.9495927632789078,0.9009766401566495,0.09076458917570028
0.75,4,5,drtm_tpcc,0.3333333333333333,0.3333333333333333,0.0036078087770232414,0.9404530615383303,0.9444359725307102,0.9091061989918962,0.11333653005648538
0.70,4,6,star_ycsb,0.0,0.06666666666666667,0.029975336488489407,0.9641920557079284,0.9595079277046693,0.949903903457023,0.013767437912576518
0.55,3,3,silo-Silo_tpcc,0.5,0.06666666666666667,0.14117269894029721,0.9834710484572299,0.9840235911978196,0.9520000032057188,0.2431841162628166
0.40,8,6,mysql_tpcc,0.0,0.5,0.042810903935277006,0.998218669377621,0.9984236560420948,0.998092337769626,0.02398311358640769
0.10,7,2,cicada-Cicada_ycsb,0.0,0.0,0.012998871445744103,0.9228232541022933,0.964329311532289,0.8848959631402015,0.12213153248490445
0.35,5,3,janus-Janus_tpcc,0.75,0.05238095238095238,0.11714537061449441,0.955801103792088,0.9778512697297276,0.2912966828548874,0.20243769689645347
0.90,1,8,janus-Janus_tpcc,0.0,0.04880952380952381,0.006803809602772874,0.955801103792088,0.9516852953756966,0.7949919645256617,0.12365184834201061
0.85,0,2,janus-Janus_tpcc,0.0,0.020238095238095236,0.02033533653901457,0.955801103792088,0.941787316543236,0.9179574258996479,0.08808301258841933
0.55,1,1,mysql_tpcc,0.0,0.0,0.05560268450594433,0.998218669377621,0.9980999051815869,0.9977190318935959,0.02138755523411905
0.65,1,8,postgresql_tpcc,0.0,0.0,0.08538961561575498,0.998519743400367,0.9987018597622573,0.9977031970818359,0.015341974110069434
0.25,1,3,herd_ycsb,0.0,1.0,0.0852529752391622,0.9795559629902447,0.9865751311211578,0.9815651637399619,0.023348227987144782
0.55,4,4,herd_ycsb,0.0,1.0,0.02202116692049194,0.9795559629902447,0.9824078493608861,0.9783099788077811,0.01762466950051106
0.95,6,1,herd_ycsb,0.0,0.0,0.006225802588132101,0.9795559629902447,0.979986329504247,0.9764100282425076,0.006667747569451127
0.65,7,3,aria-Aria_tpcc,0.0,0.0,0.00028487995404125055,0.9960699191676947,0.9961232036368233,0.9951850626429019,0.007631831436798908
0.60,5,3,aria-Aria_tpcc,0.0,0.0,0.0008312464126314367,0.9960699191676947,0.9962959259280807,0.9955616609674203,0.009734846504311112
0.60,4,4,aria-Aria_tpcc,0.0,0.0,0.0004344529007783704,0.9960699191676947,0.9960556557744824,0.995432893780362,0.017875343063092707
0.60,4,9,herd_ycsb,0.0,1.0,0.023402982893384272,0.9795559629902447,0.9818874569973937,0.9816134636329211,0.01813309899478041
0.55,8,8,silo_ycsb,1.0,0.52,0.028578332135147294,0.9966707859675427,0.9995117130029876,0.9145179585190027,0.30495858965804745
0.45,6,1,silo_ycsb,1.0,0.52,0.0578296783189922,0.9966707859675427,0.998408658264975,0.9530865729205843,0.06690916202428643
0.65,7,1,gam_tpcc,0.0,0.0,0.022097995828627495,0.9571731790672277,0.9647294186997786,0.8485908251425399,0.0930818615824468
0.70,5,2,cicada-Cicada_ycsb,0.0,0.0,0.01712681168812799,0.9228232541022933,0.9248621949778479,0.9183084389118004,0.03383187089118662
0.80,5,3,tapir_ycsb,0.0,0.0,0.0249303964469125,0.9635074374070052,0.9665151954710344,0.9162474357649616,0.06771629410372493
0.85,8,1,silo-Silo_tpcc,0.0,0.022222222222222223,0.01683689671292672,0.9834710484572299,0.9862304982951171,0.9669845475630958,0.051257193363363124
0.40,7,3,drtm_tpcc,0.3333333333333333,0.3520833333333333,0.026162745824418927,0.9404530615383303,0.9688029552568115,0.7949442192440432,0.28030485852032266
0.80,9,9,star_ycsb,0.0,0.03333333333333333,0.026016636926407266,0.9641920557079284,0.9627267544898451,0.9411509901762887,0.0053427921326655164
0.65,6,7,mysql_tpcc,0.0,0.0,0.016506490350013697,0.998218669377621,0.998478966830406,0.997147523114459,0.016351427339437175
0.30,7,7,janus-Janus_tpcc,0.75,0.29166666666666663,0.10920575829452768,0.955801103792088,0.9888904066394617,0.2679372990256845,0.38465079844188493
0.50,9,1,star_ycsb,0.0,0.1,0.021952543428274768,0.9641920557079284,0.9633685288377923,0.9390579685975307,0.01687337712754265
0.70,5,1,mysql_tpcc,0.0,0.0,0.017846501631512607,0.998218669377621,0.9985604109144798,0.9971665871042159,0.015780065220885375
0.45,9,6,janus-Janus_tpcc,0.25,0.030952380952380953,0.046692335747465646,0.955801103792088,0.9519583621639072,0.9019484999213767,0.13190253686810083
0.85,7,7,star_ycsb,0.0,0.03333333333333333,0.011113906274558327,0.9641920557079284,0.9622733696375613,0.9569966062581998,0.004131592719797212
0.65,5,9,star_ycsb,0.0,0.1,0.03402687548513117,0.9641920557079284,0.9633519048587292,0.9319812511668806,0.013636744599586097
0.65,0,4,postgresql_tpcc,0.0,0.0,0.06309214663431051,0.998519743400367,0.9987256262502328,0.9971802658363762,0.015011239010472965
0.80,4,9,mysql_tpcc,0.0,0.0,0.013777332351513627,0.998218669377621,0.9984977617776126,0.9968014681199697,0.01580168239904837
0.35,0,3,postgresql_tpcc,0.0,0.0,0.05138880972469739,0.998519743400367,0.999120247553265,0.9961988747781684,0.03341209345110263
0.70,5,2,herd_ycsb,0.0,0.0,5.861607284118886e-05,0.9795559629902447,0.978782863504375,0.9815070265709568,0.01735995393632056
0.45,5,2,aria-Aria_tpcc,0.0,0.0,0.001156301614315236,0.9960699191676947,0.9963900575328376,0.9951810962004362,0.016299732927641752
0.50,7,0,aria-Aria_tpcc,0.0,0.0,0.00011638254051993258,0.9960699191676947,0.9959062659318438,0.9959229142982261,0.015398724417777343
0.80,0,0,calvin-Calvin_tpcc,0.0,0.0,0.012567672143347211,0.805957535218111,0.7887090898859578,0.8429478618285389,0.06555625938793092
0.85,5,5,calvin-Calvin_tpcc,0.0,0.0,0.006285521136588659,0.805957535218111,0.8107137703230378,0.7414494226114259,0.04064138497946071
0.45,3,0,calvin-Calvin_tpcc,0.5,0.5,0.04797059777563646,0.805957535218111,0.7908114048945969,0.6509829923442713,0.11716504011241713
0.75,4,5,herd_ycsb,0.0,1.0,0.020573283742042814,0.9795559629902447,0.981603834880986,0.9704225622598801,0.009257764486020392
0.15,1,4,herd_ycsb,0.0,1.0,0.004005335440949276,0.9795559629902447,0.9877853542918752,0.9871102091984411,0.015000891891370383
0.35,9,0,calvin-Calvin_tpcc,0.0,0.0,0.03553754418208821,0.805957535218111,0.8417209777788863,0.6887221287415182,0.15317580886053656
0.20,9,3,aria-Aria_tpcc,0.0,0.0,0.001576838190243235,0.9960699191676947,0.996759483138127,0.9924768782775153,0.015694134415740413
0.85,2,5,silo_ycsb,0.0,0.0,0.0294218985895717,0.9966707859675427,0.9979591407262126,0.9769241584951774,0.05754200536930937
0.55,8,7,calvin-Calvin_tpcc,0.0,0.0,0.01719134988523549,0.805957535218111,0.8105456437176342,0.7651670418811536,0.09768436378898601
0.50,5,2,silo_ycsb,1.0,0.52,0.060654208188146014,0.9966707859675427,0.9998844856530762,0.7907948981661689,0.08053253804428359
0.95,2,3,gam_tpcc,0.0,0.0,0.006732625864100339,0.9571731790672277,0.9653289653234336,0.8807847232455431,0.10717908927879648
0.70,0,0,drtm_tpcc,0.0,0.010416666666666666,0.015520792638455766,0.9404530615383303,0.9460105240435622,0.9138506112036606,0.11259831364774413
0.15,6,2,janus-Janus_tpcc,1.25,0.318095238095238,0.0893217085579662,0.955801103792088,0.9999999835117822,-0.16031131573934987,0.7769612248218067
0.75,0,5,cicada-Cicada_ycsb,0.0,0.0,0.025402896177878276,0.9228232541022933,0.92298950790412,0.9036538751542937,0.03535372816457911
0.85,2,5,cicada-Cicada_ycsb,0.0,0.0,0.009888961291005999,0.9228232541022933,0.923477787176991,0.9183166766431975,0.01584092812467353
0.75,7,9,cicada-Cicada_ycsb,0.0,0.0,0.0011967139703965013,0.9228232541022933,0.9283702979977285,0.9271677833991266,0.029464985682538948
0.65,3,2,silo-Silo_tpcc,0.5,0.07777777777777778,0.1270759297794232,0.9834710484572299,0.9824943855316866,0.9656978340990328,0.2323465479026043
0.50,0,1,mysql_tpcc,0.0,0.5069444444444444,0.015057247943731117,0.998218669377621,0.998916578899602,0.997109044686444,0.023498149449747933
0.45,9,9,star_ycsb,0.0,0.03333333333333333,0.021385028847828808,0.9641920557079284,0.9606966514603916,0.9488119220536237,0.029347142306278048
0.35,9,8,silo-Silo_tpcc,1.5,0.6377777777777778,0.16853652171584033,0.9834710484572299,0.9999983833366937,0.5174842291326669,0.5590967950014057
0.95,0,7,janus-Janus_tpcc,0.0,0.03571428571428571,0.0072251675931896756,0.955801103792088,0.9507320731019655,0.9330867815496654,0.03190528592148567
0.40,5,3,star_ycsb,0.0,0.06666666666666667,0.006796057176531978,0.9641920557079284,0.9632599958846094,0.9592843345335875,0.01673161019021276
0.55,5,2,postgresql_tpcc,0.0,0.0,0.09060151239657288,0.998519743400367,0.9989620572522364,0.996864436152229,0.021504024587838177
0.75,9,4,postgresql_tpcc,0.0,0.0,0.055515328803577235,0.998519743400367,0.9984427939931212,0.9978287893494824,0.012678898940594152
0.25,8,9,calvin-Calvin_tpcc,0.0,0.0,0.017280932601709847,0.805957535218111,0.8078176584262959,0.8604281420945734,0.14763134025288793
0.90,9,1,herd_ycsb,0.0,0.0,0.010401113811894569,0.9795559629902447,0.9802682015276223,0.9744352311094793,0.004255143780499737
0.90,4,1,calvin-Calvin_tpcc,0.0,0.0,0.02283607640091767,0.805957535218111,0.7941150385419723,0.8173920067266507,0.050324517583683316
0.80,3,5,calvin-Calvin_tpcc,0.0,0.0,0.03200435580747417,0.805957535218111,0.7902146970800629,0.8056813943067809,0.05553689265190951
0.85,7,5,aria-Aria_tpcc,0.0,0.0,0.00033345809289686557,0.9960699191676947,0.9959990599431191,0.9959623944978397,0.004856644098434448
0.70,9,4,herd_ycsb,0.0,0.0,0.023865026492885466,0.9795559629902447,0.978084811301604,0.9795980589769987,0.020565688299390095
0.80,7,1,herd_ycsb,0.0,0.0,0.011672547398393074,0.9795559629902447,0.9806384709206905,0.9763470582871507,0.0072296386595330775
0.20,3,4,herd_ycsb,0.0,0.0,0.040812239234659486,0.9795559629902447,0.9870476147653038,0.9869834241855417,0.015061151966254016
0.70,9,4,star_tpcc,0.6666666666666666,0.3611111111111111,0.001104785773188205,0.9891328938680841,0.9963324838043567,0.9710454363722514,0.0
0.95,7,8,silo_ycsb,0.5,0.03333333333333333,0.020747563844824707,0.9966707859675427,0.9975960614075969,0.9819554973479067,0.023531514433196066
0.05,3,7,herd_ycsb,0.0,1.0,0.04731194935759109,0.9795559629902447,0.9973475969135689,0.9471130138821962,0.05410950092111566
0.55,9,3,silo_ycsb,1.0,0.02,0.0537952437491097,0.9966707859675427,0.9999989831342014,0.6668444182400349,0.15804479159270002
0.70,1,5,gam_tpcc,0.0,0.0,0.02054685093524294,0.9571731790672277,0.9557104117295364,0.9290587159892983,0.08052709354738263
0.45,9,7,silo_ycsb,2.0,0.05333333333333333,0.03221281250143719,0.9966707859675427,0.9944696874851743,0.4886248034005404,0.23073591460666076
0.40,6,5,star_tpcc,0.3333333333333333,0.3888888888888889,0.03440563427568704,0.9891328938680841,0.9935481153136595,0.6741348974434127,0.30257010059219364
