stratified_term,sample_ratio,random,split,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
chunk_size,0.25,2,1,mysql_tpcc_chunk_size,0.0,0.0,0.07634714135573073,0.998218669377621,0.9993987149161009,0.9891791934218103,0.057198030406163794
chunk_size,0.60,7,8,mysql_tpcc_chunk_size,0.0,0.5,0.033943768682974745,0.998218669377621,0.9984228163056651,0.9980223223289352,0.02156214474064497
threads,0.80,3,7,janus-Janus_tpcc_threads,0.0,0.034523809523809526,0.02059195954747351,0.955801103792088,0.963658704013458,0.8215828088756532,0.28165824867439565
terminal,0.30,8,5,postgresql_tpcc_terminal,0.0,0.0,0.20216690494347977,0.998519743400367,0.9989837376265219,0.9967848882193379,0.04926183718181221
Distributed,0.65,2,3,aria-Aria_tpcc_Distributed,0.0,0.0,0.0005795056811556121,0.9960699191676947,0.9964186977338603,0.9962843784946558,0.010254530819762006
value_size,0.70,5,0,herd_ycsb_value_size,0.0,1.0,0.010644472828124751,0.9795559629902447,0.9796879568279396,0.9767702175919998,0.007234005874211857
num_keys,0.45,8,2,herd_ycsb_num_keys,0.0,1.0,0.002500855244080946,0.9795559629902447,0.9804891110997901,0.9850236515399364,0.011838032303328472
num_keys,0.75,8,7,herd_ycsb_num_keys,0.0,1.0,0.002865512820284577,0.9795559629902447,0.9808398225474616,0.9803461747931269,0.013212332122740755
threads,0.70,6,0,aria-Aria_tpcc_threads,0.0,0.0,0.00012180097532044076,0.9960699191676947,0.995946866861721,0.9963661653680967,0.0033326893834776383
zipf,0.60,4,7,herd_ycsb_zipf,0.0,0.0,0.012360425955929455,0.9795559629902447,0.9796235078319755,0.9855256811099476,0.0020620504592229194
zipf,0.95,1,3,herd_ycsb_zipf,0.0,1.0,0.032786106906341095,0.9795559629902447,0.9789291573334744,0.9800557241719638,0.005439345341843871
nrep,0.60,6,6,tapir_ycsb_nrep,0.0,1.0,0.02131620099515119,0.9635074374070052,0.960158922015937,0.9662796559409684,0.2526147218524788
cross_warehouse,0.90,0,8,drtm_tpcc_cross_warehouse,0.0,0.010416666666666666,0.015561553098058798,0.9404530615383303,0.9424755547689144,0.8991760340616274,0.06341515434774825
zipf_theta,0.15,4,9,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.0463994627814856,0.9228232541022933,0.9448129376574852,0.8827050680432649,0.10148230799078099
remote,0.80,8,8,silo-Silo_tpcc_remote,0.5,0.5333333333333332,0.1004075688151137,0.9834710484572299,0.978211423537911,0.9629314619511369,0.07161447838808738
partition_num,0.55,0,6,star_ycsb_partition_num,0.0,0.03333333333333333,0.006129996451139902,0.9641920557079284,0.9677540919666057,0.9642942001018991,0.008562804131301055
threads,0.80,2,9,star_ycsb_threads,0.0,0.06666666666666667,0.01229879559257066,0.9641920557079284,0.9647955814061047,0.9571943287915339,0.004114984287082486
num_chunk,0.35,7,5,mysql_tpcc_num_chunk,0.0,0.5069444444444444,0.01506489713353587,0.998218669377621,0.9988709524164222,0.9961995341041979,0.028104046006765988
cross_warehouse,0.70,0,7,drtm_tpcc_cross_warehouse,0.0,0.6770833333333334,0.006001643812833672,0.9404530615383303,0.9426995762510272,0.8955847834664834,0.10628944965057664
servers,0.35,6,5,star_ycsb_servers,0.0,0.1,0.004289494622847612,0.9641920557079284,0.9670132252224097,0.953664213622221,0.028887626954782208
threads,0.25,0,7,janus-Janus_tpcc_threads,0.5,0.3785714285714286,0.08704929155702874,0.955801103792088,0.9874408844782882,-0.22674025622130167,0.45310919554935064
terminal,0.95,6,0,mysql_tpcc_terminal,0.0,0.0,0.013215630796353323,0.998218669377621,0.9982086007306221,0.9978883681379507,0.014343717946915262
threads,0.40,9,0,star_ycsb_threads,0.0,0.1,0.01664227328327969,0.9641920557079284,0.9646788085575313,0.9558185462732778,0.018444247753897882
read_ratio,0.05,8,4,cicada-Cicada_ycsb_read_ratio,2.0,0.16666666666666669,0.007001923063008897,0.9228232541022933,0.9864962511208626,-1.0166352231040432,0.23488850878530507
threads,0.65,2,6,janus-Janus_tpcc_threads,0.0,0.034523809523809526,0.005649173164571808,0.955801103792088,0.9578222173568958,0.8045125094449364,0.3000903916195483
replica,0.25,6,6,janus-Janus_tpcc_replica,0.25,0.07142857142857144,0.10112177108103296,0.955801103792088,0.9935192613244903,0.651689715485953,0.3490687393114492
clients,0.35,8,3,janus-Janus_tpcc_clients,0.25,0.13125,0.039579455800756225,0.955801103792088,0.9659228161732759,0.7852907022537237,0.3066384526809441
min_wal_size,0.30,8,2,postgresql_tpcc_min_wal_size,0.0,0.0,0.1851465474381841,0.998519743400367,0.9989663333616791,0.9963219870094798,0.04086299707695851
shared_buffer,0.35,7,0,postgresql_tpcc_shared_buffer,0.0,0.0,0.022154156936429303,0.998519743400367,0.9989601698998924,0.9969374008292787,0.04901985723330449
max_wal_size,0.60,2,2,postgresql_tpcc_max_wal_size,0.0,0.0,0.07848383320014596,0.998519743400367,0.99872693302983,0.9979502174908741,0.009580009244850252
min_wal_size,0.50,1,6,postgresql_tpcc_min_wal_size,0.0,0.0,0.06135176306722112,0.998519743400367,0.9987862696792784,0.9971308189444996,0.023030355890303222
put_percent,0.75,4,2,herd_ycsb_put_percent,0.0,1.0,0.02803916838192566,0.9795559629902447,0.981255423694936,0.9695782466008736,0.0068208353416068235
zipf,0.15,6,0,herd_ycsb_zipf,0.0,1.0,0.054108593915810244,0.9795559629902447,0.9863284653303159,0.9677592967128958,0.03210033015670227
threads,0.35,0,9,aria-Aria_tpcc_threads,0.0,0.0,0.00022262893163194075,0.9960699191676947,0.9962152624135752,0.9969398112559889,0.00816319873061011
zipf,0.15,5,5,herd_ycsb_zipf,0.0,1.0,0.051874264963309824,0.9795559629902447,0.9776130992727426,0.9472277134809199,0.038170751876574927
put_percent,0.20,4,9,herd_ycsb_put_percent,0.0,1.0,0.003189504726159864,0.9795559629902447,0.9837145739635947,0.9601932489307076,0.006933049134074609
servers,0.70,4,4,gam_tpcc_servers,0.0,0.0,0.011477112365156,0.9571731790672277,0.9680560022495052,0.893886172841837,0.0634399362523519
keys,0.65,9,1,silo_ycsb_keys,1.5,0.5666666666666667,0.07740161130500892,0.9966707859675427,0.9992823978771123,0.9769146889384275,0.1753892018806209
cross,0.50,5,8,star_tpcc_cross,1.0,0.3611111111111111,0.00580201540935929,0.9891328938680841,0.9948801245644934,0.9442374980045938,0.0
servers,0.75,6,7,star_tpcc_servers,1.0,0.3611111111111111,0.009230561155363304,0.9891328938680841,0.9933922808777529,0.9602121762965725,0.0
nrep,0.80,3,6,tapir_ycsb_nrep,1.0,0.125,0.020688256364162882,0.9635074374070052,0.9772248630330262,0.9272225532363286,0.08648702836031452
nrep,0.75,5,2,tapir_ycsb_nrep,0.0,0.0,0.019314465641346812,0.9635074374070052,0.9587087550458364,0.9495400772037561,0.060655423809022446
cross,0.70,6,1,star_tpcc_cross,0.0,0.027777777777777776,0.024965817004157075,0.9891328938680841,0.9898118987683806,0.9839021133602852,0.03542901741238012
nShard,0.70,3,5,tapir_ycsb_nShard,1.0,0.125,0.02159848483199639,0.9635074374070052,0.9821828608565097,0.8952410012506581,0.1221694519847677
warehouses,0.30,7,9,gam_tpcc_warehouses,0.3333333333333333,0.016666666666666666,0.023654448592124778,0.9571731790672277,0.9885381685196134,0.5484032679364859,0.3164396725774182
record_size,0.20,8,8,cicada-Cicada_ycsb_record_size,0.0,0.0,0.012474722683651102,0.9228232541022933,0.9379271631036773,0.914242202632525,0.03907331638501018
zipf_theta,0.40,7,0,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.004311761802670094,0.9228232541022933,0.9346587171885506,0.8767626536926363,0.027736462220127826
cross_warehouse,0.95,7,2,drtm_tpcc_cross_warehouse,0.0,0.020833333333333332,0.016024503051798023,0.9404530615383303,0.9414974196962121,0.9075642607076466,0.0705256833419496
remote,0.50,9,4,silo-Silo_tpcc_remote,0.0,0.022222222222222223,0.01611992405574901,0.9834710484572299,0.9946523081976949,0.8135727483076591,0.10540046059015679
partition_num,0.90,5,9,star_ycsb_partition_num,0.0,0.03333333333333333,0.009539070403583677,0.9641920557079284,0.9651237450692883,0.9482532436353678,0.002954418751661977
servers,0.45,2,2,star_ycsb_servers,0.0,0.06666666666666667,0.01454076780061056,0.9641920557079284,0.9622645998310506,0.958666168465313,0.012873079924463864
remote,0.95,8,9,silo-Silo_tpcc_remote,0.0,0.03333333333333333,0.021534837584584063,0.9834710484572299,0.9840715494441311,0.9662425086999104,0.028036734095688413
zipf_theta,0.50,6,3,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.00652389857514768,0.9228232541022933,0.92989460475691,0.9259518365526135,0.03217500873566587
terminal,0.45,0,9,mysql_tpcc_terminal,0.0,0.0,0.015362354548294516,0.998218669377621,0.9985325587429481,0.9967965962728997,0.023314314504478437
clients,0.75,6,2,janus-Janus_tpcc_clients,0.5,0.07886904761904763,0.068281902937338,0.955801103792088,0.9640367717372237,0.8524342461482468,0.16426354930428783
threads,0.15,7,6,star_ycsb_threads,0.0,0.19999999999999998,0.022832661448864977,0.9641920557079284,0.9733988521525558,0.9222198728479218,0.04331100434281039
effective_cache_size,0.20,2,9,postgresql_tpcc_effective_cache_size,1.0,1.0217391304347827,0.11766873233901798,0.998519743400367,0.999578750408263,0.9679073965382217,0.3397569811106752
terminal,0.35,3,6,postgresql_tpcc_terminal,0.0,0.0,0.07625875911146607,0.998519743400367,0.9991956284726298,0.9962424761077231,0.03737345329124431
effective_cache_size,0.95,9,6,postgresql_tpcc_effective_cache_size,0.0,0.0,0.01394956255262847,0.998519743400367,0.9986733956273272,0.9978484598827235,0.010834464106788178
num_keys,0.05,7,9,herd_ycsb_num_keys,0.0,1.0,0.1224697209652903,0.9795559629902447,0.9934168671110728,0.9690924093390518,0.006222629270476454
num_keys,0.40,7,7,herd_ycsb_num_keys,0.0,1.0,0.002348385652816476,0.9795559629902447,0.9794279704276213,0.9817803731276024,0.013207026680094852
nnodes,0.25,1,3,calvin-Calvin_tpcc_nnodes,0.0,0.0,0.04911607567907153,0.805957535218111,0.8678907381900363,0.8125257388706835,0.19286992970843533
WH,0.15,8,9,calvin-Calvin_tpcc_WH,0.5,0.5,0.010350267896146376,0.805957535218111,0.8121445933494666,0.5963349960164339,0.1262683430613124
WH,0.65,2,7,calvin-Calvin_tpcc_WH,0.0,0.0,0.007528405269253108,0.805957535218111,0.8243188853466122,0.7977543637777995,0.10715901338042991
threads,0.45,9,3,aria-Aria_tpcc_threads,0.0,0.0,0.00032816513868927366,0.9960699191676947,0.9960814895593679,0.996273809832399,0.007210461479902119
num_keys,0.80,4,2,herd_ycsb_num_keys,0.0,0.0,0.010017501776518167,0.9795559629902447,0.9798957309519515,0.9779224221070317,0.01169098149928327
zipf,0.35,1,8,herd_ycsb_zipf,0.0,0.0,0.01088288926291825,0.9795559629902447,0.979995050756965,0.9866379166232778,0.004474330193567022
servers,0.55,7,2,star_tpcc_servers,1.0,0.6944444444444443,0.0003855640446717157,0.9891328938680841,0.996400922891833,0.9518933879651894,0.0
nrep,0.80,3,9,tapir_ycsb_nrep,1.0,0.125,0.020464896909172497,0.9635074374070052,0.9735738089189042,0.9500921314779992,0.08706532171083514
nrep,0.35,9,4,tapir_ycsb_nrep,1.0,1.125,0.1136111335374623,0.9635074374070052,0.9663883657780136,0.9195849086541911,0.2319464687888083
cross,0.45,8,9,gam_tpcc_cross,0.3333333333333333,0.34722222222222227,0.03358854684704203,0.9571731790672277,0.9646916497966584,0.6306425229882924,0.11324525351063534
threads,0.25,6,5,cicada-Cicada_ycsb_threads,0.0,0.0,0.0024077509365508787,0.9228232541022933,0.9238227087509465,0.9177518627766824,0.07106368529951314
zipf_theta,0.40,9,0,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,8.097099938861319e-05,0.9228232541022933,0.9313339411257847,0.8967383950970117,0.028252943148865953
threads,0.65,1,7,drtm_tpcc_threads,0.3333333333333333,0.0375,0.0060898870905886915,0.9404530615383303,0.9490307358415638,0.8925971718324005,0.13600874403445498
node,0.40,0,5,drtm_tpcc_node,0.0,0.3333333333333333,0.014581733133205729,0.9404530615383303,0.9686576288397115,0.7781788088054011,0.24398378600669116
node,0.25,1,0,drtm_tpcc_node,0.6666666666666666,0.03958333333333333,0.06932121602207685,0.9404530615383303,0.9982230911179348,-0.4158525666031323,0.7368510054171856
record_size,0.60,9,4,cicada-Cicada_ycsb_record_size,0.0,0.0,0.0028763423159524903,0.9228232541022933,0.9275517383401862,0.9234917123736741,0.03271232016871197
chunk_size,0.35,3,3,mysql_tpcc_chunk_size,0.0,0.006944444444444444,0.02356508613627656,0.998218669377621,0.998934561137536,0.9975166509738637,0.03435215560698141
threads,0.10,9,9,cicada-Cicada_ycsb_threads,1.0,0.08333333333333333,0.0007876528258354831,0.9228232541022933,0.9398421402843874,0.8520750454542481,0.09817674172070108
rw,0.25,7,9,star_ycsb_rw,0.0,0.26666666666666666,0.050407963189378374,0.9641920557079284,0.9615049492224476,0.9393702163511164,0.03930966491349257
threads,0.20,0,4,star_ycsb_threads,0.0,0.1,0.01501052137925421,0.9641920557079284,0.97612554941014,0.9590941280597459,0.025312006588964767
threads,0.10,2,5,cicada-Cicada_ycsb_threads,2.0,0.13333333333333333,0.025104577826545293,0.9228232541022933,0.9227384521388744,0.8511748700045388,0.12931898128993724
clients,0.60,1,5,janus-Janus_tpcc_clients,0.0,0.0380952380952381,0.00827771840308051,0.955801103792088,0.9612313523879287,0.8677189658120752,0.22519946192067813
replica,0.95,3,4,janus-Janus_tpcc_replica,0.0,0.04285714285714286,0.008235237778246154,0.955801103792088,0.9594480492734815,0.8722243502534155,0.2777768639702505
WH,0.25,4,7,mysql_tpcc_WH,0.0,0.5,0.07133190550905741,0.998218669377621,0.9993296568630999,0.9890786843831927,0.10425370644850415
threads,0.15,0,8,star_ycsb_threads,0.0,0.1,0.051538668848197605,0.9641920557079284,0.9619765620184519,0.9723285217688178,0.049644611392547965
effective_cache_size,0.35,0,1,postgresql_tpcc_effective_cache_size,0.0,0.0,0.06606786890394445,0.998519743400367,0.998923613532196,0.9967543885821428,0.054459959832101834
num_keys,0.85,6,2,herd_ycsb_num_keys,0.0,1.0,0.0006105853315783172,0.9795559629902447,0.9798223588831867,0.9770908943928258,0.0031300776340205116
zipf,0.40,6,6,herd_ycsb_zipf,0.0,1.0,0.024366734347546326,0.9795559629902447,0.9808154262500602,0.9692575598290155,0.007656717488817771
threads,0.85,8,5,star_tpcc_threads,0.0,0.0,0.011065746694221931,0.9891328938680841,0.9887624701955756,0.9862228393979272,0.04223091493873227
WH,0.85,6,2,calvin-Calvin_tpcc_WH,0.0,0.0,0.002986911965714656,0.805957535218111,0.8172143636749688,0.7836794628700977,0.056418389924412615
threads,0.65,3,1,aria-Aria_tpcc_threads,0.0,0.0,0.0004276530480831209,0.9960699191676947,0.9962188210455857,0.9956990428896388,0.006910129410010901
put_percent,0.65,2,1,herd_ycsb_put_percent,0.0,0.0,0.019710590387406746,0.9795559629902447,0.9828193827651175,0.9760412904785515,0.015814162499773854
zipf,0.90,1,4,herd_ycsb_zipf,0.0,0.0,0.007001024539353473,0.9795559629902447,0.97926295734563,0.9790431497902279,0.009893895204784231
zipf,0.50,4,6,herd_ycsb_zipf,0.0,0.0,0.02143421813168933,0.9795559629902447,0.9820522386941661,0.9726363829577613,0.013770062619823387
servers,0.45,2,6,star_tpcc_servers,0.6666666666666666,0.3611111111111111,0.007728070511170998,0.9891328938680841,0.9942288050754841,0.9105043878869981,0.2160468044978471
keys,0.60,8,0,silo_ycsb_keys,1.0,0.52,0.04359625317225982,0.9966707859675427,0.9991682018983029,0.8743012415141325,0.1424641227304581
servers,0.35,1,4,gam_tpcc_servers,0.0,0.0,0.04051988239327863,0.9571731790672277,0.995428987247804,0.6803301953885728,0.19232789105742631
nclients,0.60,7,7,tapir_ycsb_nclients,1.0,0.125,0.029429408757227993,0.9635074374070052,0.9795660191152515,0.9319871301663057,0.08244172307540176
keys,0.45,8,8,tapir_ycsb_keys,0.0,0.0,0.022643982735805396,0.9635074374070052,0.9712903409552485,0.9095615474057722,0.2109193509366728
threads,0.90,2,5,drtm_tpcc_threads,0.0,0.0,0.010919836481628697,0.9404530615383303,0.9441435896770175,0.9055340758436677,0.05921915741349446
servers,0.55,3,4,gam_tpcc_servers,0.3333333333333333,0.3444444444444445,0.0264205484834488,0.9571731790672277,0.9809319708261894,0.8579523488673306,0.18124776059741143
node,0.70,7,5,drtm_tpcc_node,0.0,0.010416666666666666,0.017146929811852535,0.9404530615383303,0.9482030687681873,0.8597110629718986,0.07146070325529008
threads,0.35,6,2,star_tpcc_threads,1.3333333333333333,0.7611111111111111,0.048258914541973987,0.9891328938680841,0.9969651151958357,0.863284383653334,0.4265900306454956
record_size,0.70,8,5,cicada-Cicada_ycsb_record_size,0.0,0.0,0.004804474894057026,0.9228232541022933,0.9268436955596568,0.910014112004213,0.013722418701654752
partition_num,0.85,8,1,star_ycsb_partition_num,0.0,0.03333333333333333,0.005883615335678244,0.9641920557079284,0.9614930156080893,0.9653854937381636,0.006929838806307981
chunk_size,0.85,4,9,mysql_tpcc_chunk_size,0.0,0.0,0.015584095330518133,0.998218669377621,0.9982423433223692,0.9973550598896805,0.010671589974760611
cross,0.65,1,1,star_ycsb_cross,0.0,0.0,0.011271175851352816,0.9641920557079284,0.9685051784905201,0.9428307398741329,0.009533177878392815
cross,0.75,4,4,star_ycsb_cross,0.0,0.03333333333333333,0.00021127469498585794,0.9641920557079284,0.9688096950137477,0.9357994701977732,0.008258002385460511
partition_num,0.50,9,9,star_ycsb_partition_num,0.0,0.03333333333333333,0.010740353600890984,0.9641920557079284,0.9623618976837692,0.9651730217280702,0.016599637627607963
servers,0.10,6,3,star_ycsb_servers,0.0,0.16666666666666666,0.10235459573294388,0.9641920557079284,0.9792280596062201,0.9015144422079024,0.044290922214047936
partition_num,0.80,5,1,star_ycsb_partition_num,0.0,0.06666666666666667,0.008882243221453007,0.9641920557079284,0.9619860487682912,0.963635141420956,0.016028404911051945
clients,0.50,7,0,janus-Janus_tpcc_clients,0.0,0.09166666666666666,0.013351106250992749,0.955801103792088,0.967453442440951,0.8898185725909007,0.1470253460536859
min_wal_size,0.60,3,2,postgresql_tpcc_min_wal_size,0.0,0.0,0.02462967349660905,0.998519743400367,0.9986753329031308,0.9974411839499882,0.014882195592668346
shared_buffer,0.15,6,5,postgresql_tpcc_shared_buffer,2.0,1.0195652173913043,0.29599048120326676,0.998519743400367,0.9999102330748237,0.920982428485404,0.2167469246086063
WH,0.75,9,6,aria-Aria_tpcc_WH,0.0,0.0,0.0004845895215975782,0.9960699191676947,0.9958999292148265,0.9961174981386919,0.004125655853883803
zipf,0.35,2,6,herd_ycsb_zipf,0.0,0.0,0.05596445559422669,0.9795559629902447,0.9783988809590741,0.9741184608654798,0.018089610445498533
zipf,0.85,3,6,herd_ycsb_zipf,0.0,0.0,0.012425727890163052,0.9795559629902447,0.9787495027467691,0.9800994727512344,0.01025967073048023
threads,0.65,6,5,star_tpcc_threads,1.0,0.3611111111111111,0.018752322850997913,0.9891328938680841,0.9920543228487211,0.9740080521187646,0.0
threads,0.75,4,8,gam_tpcc_threads,0.3333333333333333,0.027777777777777776,0.011716688477405687,0.9571731790672277,0.9739843218214895,0.8514397134102074,0.11174280759468573
servers,0.90,1,6,gam_tpcc_servers,0.0,0.0,0.013899353451699742,0.9571731790672277,0.9614758487811741,0.9370382028837008,0.07889451696602585
servers,0.50,7,2,gam_tpcc_servers,0.0,0.0,0.0056089698364190045,0.9571731790672277,0.9725573086235173,0.9308339537273214,0.17871778268656177
cross,0.90,5,8,star_tpcc_cross,0.0,0.05555555555555555,0.004375162385855373,0.9891328938680841,0.9905061811977935,0.9702091069418346,0.019286882210216776
record_size,0.80,4,9,cicada-Cicada_ycsb_record_size,0.0,0.0,0.00545139826724389,0.9228232541022933,0.9255553453662884,0.9137691317839014,0.015677338475480782
cross,0.90,0,9,gam_tpcc_cross,0.3333333333333333,0.027777777777777776,0.014912711878656754,0.9571731790672277,0.9629642004110016,0.9244370721509033,0.0639233352978352
remote,0.35,2,7,silo-Silo_tpcc_remote,0.5,0.08277777777777778,0.1781672474734891,0.9834710484572299,0.9867397958842216,0.23915056126998113,0.24871577700603875
cross,0.30,2,1,gam_tpcc_cross,0.6666666666666666,0.375,0.018378134805902967,0.9571731790672277,0.993830720244376,0.4099950790143141,0.25758965545038764
chunk_size,0.30,0,5,mysql_tpcc_chunk_size,0.0,0.5,0.04897623789603184,0.998218669377621,0.9985844599149226,0.994930494073724,0.05283907640486824
cross_warehouse,0.90,9,3,drtm_tpcc_cross_warehouse,0.0,0.020833333333333332,0.008898845825662869,0.9404530615383303,0.9476813102818891,0.9021504871415686,0.08704249854839256
req_per_query,0.20,8,9,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.0024362645754899825,0.9228232541022933,0.9320005058079757,0.8601087591403231,0.07367424664206813
cross_warehouse,0.45,8,7,drtm_tpcc_cross_warehouse,0.0,0.3541666666666667,0.015391532658388038,0.9404530615383303,0.9499933509008954,0.8826965777063557,0.167357113584734
threads,0.40,8,3,cicada-Cicada_ycsb_threads,0.0,0.0,0.0006088673840417003,0.9228232541022933,0.9303460295054282,0.9130560092976723,0.04847390703171095
zipf_theta,0.20,3,0,cicada-Cicada_ycsb_zipf_theta,0.0,0.0,0.006667544395153185,0.9228232541022933,0.9273500093528778,0.9138007849376112,0.04021570480396148
WH,0.95,5,9,mysql_tpcc_WH,0.0,0.0,0.006512589968884069,0.998218669377621,0.9981988133408823,0.9976422171057435,0.012569111937010104
clients,0.75,9,4,janus-Janus_tpcc_clients,0.0,0.029761904761904764,0.009951272627224096,0.955801103792088,0.958452989946015,0.9503113588600541,0.09893035745734406
num_chunk,0.55,5,1,mysql_tpcc_num_chunk,0.0,0.0,0.02368565141153292,0.998218669377621,0.9987125782492704,0.9960372006333252,0.017336077333341974
servers,0.20,5,1,star_ycsb_servers,0.0,0.0,0.07080559050050111,0.9641920557079284,0.9721771557703324,0.9441126014727963,0.026809938504408864
terminal,0.90,7,3,mysql_tpcc_terminal,0.0,0.0,0.005297775134119359,0.998218669377621,0.9983536374750747,0.9976105983081839,0.008206347124406642
shards,0.75,4,2,janus-Janus_tpcc_shards,0.0,0.02261904761904762,0.007432393409861418,0.955801103792088,0.9570963084224242,0.9482830742840541,0.10130639642723534
max_wal_size,0.90,0,7,postgresql_tpcc_max_wal_size,0.0,0.0,0.10390092177309607,0.998519743400367,0.9986523619830949,0.9979756455022002,0.01013227860075383
max_wal_size,0.75,6,3,postgresql_tpcc_max_wal_size,0.0,0.0,0.0764798631461483,0.998519743400367,0.9986660181396463,0.9978036974911882,0.013406513511493745
shared_buffer,0.85,2,0,postgresql_tpcc_shared_buffer,3.0,0.21874999999999997,0.2688883382645086,0.998519743400367,0.9983940319194184,0.9979178341499588,0.00823036881981476
threads,0.45,3,9,aria-Aria_tpcc_threads,0.0,0.0,0.0012340683199127955,0.9960699191676947,0.996085338921889,0.9954647599693588,0.004298690541843411
nnodes,0.75,0,1,calvin-Calvin_tpcc_nnodes,0.0,0.0,0.030487773313879002,0.805957535218111,0.8241700031326903,0.8193528741316096,0.09110684706231426
WH,0.75,5,7,aria-Aria_tpcc_WH,0.0,0.0,0.0012578933961693295,0.9960699191676947,0.9961261002510641,0.9956439091462568,0.0057281431451735795
Distributed,0.80,7,0,aria-Aria_tpcc_Distributed,0.0,0.0,0.00025941989763800244,0.9960699191676947,0.9962260148251268,0.9950769530815694,0.006528431091542775
nclients,0.65,0,2,tapir_ycsb_nclients,1.0,0.125,0.004955742408973007,0.9635074374070052,0.9755590014149745,0.9116236345569133,0.1651099820557228
warehouses,0.60,4,1,gam_tpcc_warehouses,0.6666666666666666,0.044444444444444446,0.03976846581312379,0.9571731790672277,0.9702184513836759,0.9410786559272266,0.14454410906229762
cross,0.35,4,8,gam_tpcc_cross,0.0,0.3333333333333333,0.053477650481795196,0.9571731790672277,0.9863351547880915,0.6463089224042253,0.39370057898650845
nclients,0.30,1,7,tapir_ycsb_nclients,1.0,1.0,0.08492105069008368,0.9635074374070052,0.9736624780237808,0.9564515056821283,0.26370744649002875
nrep,0.70,4,4,tapir_ycsb_nrep,1.0,0.125,0.0191752037426641,0.9635074374070052,0.9678551041293868,0.952990998576129,0.05044251635774377
partition_num,0.20,0,1,star_tpcc_partition_num,1.3333333333333333,0.47222222222222215,0.0167007438104273,0.9891328938680841,0.9999958526431864,-0.05058701346068761,0.8227272122052884
keys,0.85,1,5,tapir_ycsb_keys,0.0,0.0,0.010169897615763507,0.9635074374070052,0.9636332307319666,0.953040294711286,0.021330863037926306
ReadRatio,0.75,2,7,tapir_ycsb_ReadRatio,0.0,0.0,0.0112284513827208,0.9635074374070052,0.9649218860680209,0.9515241367294587,0.08487669961459443
record_size,0.85,5,6,cicada-Cicada_ycsb_record_size,0.0,0.0,0.006477890199753977,0.9228232541022933,0.9225525319196403,0.9239079319111176,0.030842011772814655
req_per_query,0.55,7,2,cicada-Cicada_ycsb_req_per_query,0.0,0.0,0.011316154696984104,0.9228232541022933,0.9275958477238022,0.9162745199240162,0.02396348987446673
chunk_size,0.35,5,5,mysql_tpcc_chunk_size,0.0,0.5,0.015105884725975738,0.998218669377621,0.9992261191751457,0.996652433059281,0.04654036361993693
cross_warehouse,0.65,0,9,drtm_tpcc_cross_warehouse,0.0,0.010416666666666666,0.007657251826876775,0.9404530615383303,0.9435158316225359,0.9129501788191935,0.10241171097586114
cross_warehouse,0.90,5,9,drtm_tpcc_cross_warehouse,0.3333333333333333,0.34375,0.015073352823418804,0.9404530615383303,0.9433583913954042,0.9162871274664769,0.053192809369517036
remote,0.40,6,8,silo-Silo_tpcc_remote,1.0,0.608333333333333,0.14903177467161097,0.9834710484572299,0.987992020642765,0.6887992672212957,0.25278266107065095
shards,0.40,9,7,janus-Janus_tpcc_shards,0.25,0.051190476190476196,0.06766372062209591,0.955801103792088,0.9833954643952081,0.6344035023293001,0.33729775321002275
clients,0.50,6,8,janus-Janus_tpcc_clients,0.0,0.07976190476190476,0.012264217225342114,0.955801103792088,0.9618522317098286,0.9382403620904145,0.32820439006675783
clients,0.60,7,8,janus-Janus_tpcc_clients,0.5,0.31220238095238084,0.07446798943459122,0.955801103792088,0.968916899104169,0.8690406589857709,0.37711118959813195
servers,0.65,7,7,star_ycsb_servers,0.0,0.03333333333333333,0.007366887790776405,0.9641920557079284,0.9657304734991788,0.9604340925355834,0.007196329456503817
chunk_size,0.30,7,8,mysql_tpcc_chunk_size,0.0,0.0,0.04372226711519736,0.998218669377621,0.9991246068840535,0.9683609316017577,0.32957215304740195
total_count,0.05,9,6,cicada-Cicada_ycsb_total_count,0.0,0.0,0.008779339413336112,0.9228232541022933,0.9309004198503259,0.18215446517624767,0.4144470248499367
clients,0.45,5,6,janus-Janus_tpcc_clients,0.0,0.09047619047619047,0.023620355389150402,0.955801103792088,0.9653240254173301,0.7402485678024376,0.2873056372711372
terminal,0.25,0,2,postgresql_tpcc_terminal,0.0,0.0,0.02635575574383231,0.998519743400367,0.9994518104567444,0.9953929624534935,0.02620708828362324
max_wal_size,0.20,9,1,postgresql_tpcc_max_wal_size,2.0,1.0195652173913043,0.09801931195442182,0.998519743400367,0.9997243517107849,0.9398067521122726,0.20449790269118945
terminal,0.15,4,3,postgresql_tpcc_terminal,3.0,1.0408514492753622,0.22969918233507908,0.998519743400367,0.9999756312113371,0.8009547393879268,0.37709549217921196
WH,0.35,7,7,aria-Aria_tpcc_WH,0.0,0.0,0.00022484904726738364,0.9960699191676947,0.996249034115091,0.9962324346109686,0.0038010319977687425
